case_id,customer_id,event_ids,surfaces,event_types,recovery_amount,failure_categories,dedup_status,dedup_score,case_created_at
CASE_001723,UNSEEN_CUST_00908,UNSEEN_PAY_004438,payment,payment_failed,48038.75,temporary_bank_failure,independent,,2026-06-24 12:17:42.014079
CASE_001724,UNSEEN_CUST_00908,UNSEEN_CHK_000192,checkout,checkout_abandoned,36547.0,,independent,,2026-08-07 14:04:42.068066
CASE_001725,UNSEEN_CUST_00909,UNSEEN_SUB_000909,subscription,subscription_failed,10087.64,timeout,independent,,2026-03-20 20:09:42.206302
CASE_001726,UNSEEN_CUST_00909,UNSEEN_CHK_000677,checkout,checkout_abandoned,17816.43,,independent,,2026-07-14 00:01:42.500555
CASE_001727,UNSEEN_CUST_00909,UNSEEN_CHK_000968,checkout,checkout_abandoned,21158.35,,independent,,2026-07-26 16:58:42.576900
CASE_001728,UNSEEN_CUST_00909,UNSEEN_CHK_002579,checkout,checkout_abandoned,12174.93,,independent,,2026-07-30 20:36:42.983545
CASE_001729,UNSEEN_CUST_00910,UNSEEN_PAY_002210,payment,payment_failed,15428.62,insufficient_funds,independent,,2026-08-22 00:08:41.905985
CASE_001730,UNSEEN_CUST_00911,UNSEEN_INV_000911,invoice,invoice_overdue,12005.95,risk_decline,independent,,2026-06-10 20:09:43.544539
CASE_001731,UNSEEN_CUST_00911,UNSEEN_CHK_001081,checkout,checkout_abandoned,34146.53,,independent,,2026-07-27 11:52:42.612987
CASE_001732,UNSEEN_CUST_00911,UNSEEN_CHK_003170,checkout,checkout_abandoned,46323.05,,independent,,2026-08-01 05:58:43.224536
CASE_001733,UNSEEN_CUST_00912,UNSEEN_SUB_000912,subscription,subscription_failed,13124.56,limit_exceeded,independent,,2026-05-27 20:09:42.206302
CASE_001734,UNSEEN_CUST_00912,UNSEEN_CHK_002600,checkout,checkout_abandoned,2550.23,,independent,,2026-08-07 02:32:42.996544
CASE_001735,UNSEEN_CUST_00913,UNSEEN_PAY_001728,payment,payment_failed,41346.96,insufficient_funds,independent,,2026-06-18 16:45:41.884985
CASE_001736,UNSEEN_CUST_00913,UNSEEN_PAY_000187,payment,payment_failed,8660.95,temporary_bank_failure,independent,,2026-06-21 10:52:41.805579
CASE_001737,UNSEEN_CUST_00913,UNSEEN_INV_000913,invoice,invoice_overdue,52851.51,insufficient_funds,independent,,2026-07-24 20:09:43.544539
CASE_001738,UNSEEN_CUST_00915,UNSEEN_PAY_000816,payment,payment_failed,6808.22,unknown_failure,independent,,2026-08-09 22:04:41.843482
CASE_001739,UNSEEN_CUST_00916,UNSEEN_SUB_000916,subscription,subscription_failed,1203.82,insufficient_funds,independent,,2026-05-04 20:09:42.206302
CASE_001740,UNSEEN_CUST_00916,UNSEEN_PAY_000125,payment,payment_failed,22086.81,authentication_failed,independent,,2026-08-22 11:50:41.802579
CASE_001741,UNSEEN_CUST_00917,UNSEEN_SUB_000917,subscription,subscription_failed,1458.13,unknown_failure,independent,,2026-04-14 20:09:42.206302
CASE_001742,UNSEEN_CUST_00917,UNSEEN_CHK_002938,checkout,checkout_abandoned,20752.2,,independent,,2026-08-25 04:58:43.125536
CASE_001743,UNSEEN_CUST_00918,UNSEEN_CHK_003053,checkout,checkout_abandoned,25705.3,,independent,,2026-05-31 05:49:43.170536
CASE_001744,UNSEEN_CUST_00919,UNSEEN_SUB_000919,subscription,subscription_failed,5966.16,insufficient_funds,independent,,2026-06-16 20:09:42.206302
CASE_001745,UNSEEN_CUST_00919,UNSEEN_CHK_001656,checkout,checkout_abandoned,4249.57,,independent,,2026-06-22 21:28:42.743814
CASE_001746,UNSEEN_CUST_00919,UNSEEN_INV_000919,invoice,invoice_overdue,5866.72,expired_instrument,independent,,2026-06-23 20:09:43.545542
CASE_001747,UNSEEN_CUST_00920,UNSEEN_INV_000920,invoice,invoice_overdue,12289.8,temporary_bank_failure,independent,,2026-04-15 20:09:43.545542
CASE_001748,UNSEEN_CUST_00921,UNSEEN_PAY_004876,payment,payment_failed,26753.84,blocked_instrument,independent,,2026-08-19 16:48:42.033072
CASE_001749,UNSEEN_CUST_00922,UNSEEN_CHK_001682,checkout,checkout_abandoned,36479.67,,independent,,2026-06-29 11:44:42.746814
CASE_001750,UNSEEN_CUST_00923,UNSEEN_PAY_005628,payment,payment_failed,20146.44,temporary_bank_failure,independent,,2026-06-20 09:04:42.067066
CASE_001751,UNSEEN_CUST_00925,UNSEEN_PAY_005253,payment,payment_failed,31717.55,insufficient_funds,independent,,2026-06-24 12:46:42.050071
CASE_001752,UNSEEN_CUST_00925,UNSEEN_CHK_002753,checkout,checkout_abandoned,26784.81,,independent,,2026-07-20 13:58:43.071545
CASE_001753,UNSEEN_CUST_00928,UNSEEN_SUB_000928,subscription,subscription_failed,10997.38,blocked_instrument,independent,,2026-07-04 20:09:42.207301
CASE_001754,UNSEEN_CUST_00929,UNSEEN_SUB_000929,subscription,subscription_failed,7465.12,unknown_failure,independent,,2026-03-11 20:09:42.207301
CASE_001755,UNSEEN_CUST_00929,UNSEEN_CHK_001062,checkout,checkout_abandoned,13389.49,,independent,,2026-06-15 09:37:42.606986
CASE_001756,UNSEEN_CUST_00929,UNSEEN_PAY_006211,payment,payment_failed,13276.29,blocked_instrument,independent,,2026-07-16 06:58:42.098073
CASE_001757,UNSEEN_CUST_00931,UNSEEN_CHK_000695,checkout,checkout_abandoned,1274.35,,independent,,2026-07-20 01:56:42.504555
CASE_001758,UNSEEN_CUST_00932,UNSEEN_CHK_001136,checkout,checkout_abandoned,68525.33,,independent,,2026-07-30 16:48:42.624984
CASE_001759,UNSEEN_CUST_00935,UNSEEN_PAY_004528,payment,payment_failed,35418.62,authentication_failed,independent,,2026-05-28 19:13:42.018069
CASE_001760,UNSEEN_CUST_00935,UNSEEN_PAY_001043,payment,payment_failed,35663.92,temporary_bank_failure,independent,,2026-06-21 03:03:41.853480
CASE_001761,UNSEEN_CUST_00937,UNSEEN_INV_000937,invoice,invoice_overdue,10952.34,timeout,independent,,2026-07-08 20:09:43.547540
CASE_001762,UNSEEN_CUST_00937,UNSEEN_CHK_003431,checkout,checkout_abandoned,14653.45,,independent,,2026-08-14 08:19:41.935989
CASE_001763,UNSEEN_CUST_00937,UNSEEN_CHK_000675,checkout,checkout_abandoned,13673.09,,independent,,2026-08-14 10:00:41.935989
CASE_001764,UNSEEN_CUST_00938,UNSEEN_CHK_000693,checkout,checkout_abandoned,19206.94,,independent,,2026-05-28 21:18:42.504555
CASE_001765,UNSEEN_CUST_00938,UNSEEN_PAY_004287,payment,payment_failed,15597.77,temporary_bank_failure,independent,,2026-06-14 12:22:42.008077
CASE_001766,UNSEEN_CUST_00939,UNSEEN_SUB_000939,subscription,subscription_failed,3873.49,timeout,independent,,2026-08-21 20:09:42.207301
CASE_001767,UNSEEN_CUST_00940,UNSEEN_CHK_002577,checkout,checkout_abandoned,39028.11,,independent,,2026-07-13 12:18:42.982537
CASE_001768,UNSEEN_CUST_00940,UNSEEN_INV_000940,invoice,invoice_overdue,14906.97,timeout,independent,,2026-07-26 20:09:43.548542
CASE_001769,UNSEEN_CUST_00941,UNSEEN_SUB_000941,subscription,subscription_failed,5132.01,authentication_failed,independent,,2026-05-10 20:09:42.207301
CASE_001770,UNSEEN_CUST_00941,UNSEEN_CHK_000542,checkout,checkout_abandoned,35277.24,,independent,,2026-06-23 10:33:42.459558
CASE_001771,UNSEEN_CUST_00941,UNSEEN_CHK_002489,checkout,checkout_abandoned,44319.0,,independent,,2026-06-30 10:28:42.955542
CASE_001772,UNSEEN_CUST_00941,UNSEEN_CHK_003493,checkout,checkout_abandoned,33043.6,,independent,,2026-07-26 16:01:41.817991
CASE_001773,UNSEEN_CUST_00941,UNSEEN_CHK_000128,checkout,checkout_abandoned,21151.66,,independent,,2026-08-10 01:49:42.325836
CASE_001774,UNSEEN_CUST_00942,UNSEEN_INV_000942,invoice,invoice_overdue,17922.71,unknown_failure,independent,,2026-03-22 20:09:43.548542
CASE_001775,UNSEEN_CUST_00943,UNSEEN_INV_000943,invoice,invoice_overdue,18789.57,timeout,independent,,2026-06-29 20:09:43.548542
CASE_001776,UNSEEN_CUST_00943,UNSEEN_CHK_002352,checkout,checkout_abandoned,16363.24,,independent,,2026-07-17 11:18:42.897539
CASE_001777,UNSEEN_CUST_00944,UNSEEN_INV_000944,invoice,invoice_overdue,6262.35,timeout,independent,,2026-06-09 20:09:43.549542
CASE_001778,UNSEEN_CUST_00945,UNSEEN_CHK_002461,checkout,checkout_abandoned,34971.21,,independent,,2026-06-03 10:09:42.942539
CASE_001779,UNSEEN_CUST_00945,UNSEEN_SUB_000945,subscription,subscription_failed,12041.47,authentication_failed,independent,,2026-07-25 20:09:42.207301
CASE_001780,UNSEEN_CUST_00946,UNSEEN_PAY_005609,payment,payment_failed,19469.11,timeout,independent,,2026-07-04 13:23:42.066067
CASE_001781,UNSEEN_CUST_00946,UNSEEN_PAY_005605,payment,payment_failed,19049.66,blocked_instrument,independent,,2026-08-17 13:59:42.066067
CASE_001782,UNSEEN_CUST_00948,UNSEEN_CHK_000330,checkout,checkout_abandoned,34901.24,,independent,,2026-08-19 11:50:41.804579
CASE_001783,UNSEEN_CUST_00949,UNSEEN_CHK_000769,checkout,checkout_abandoned,17568.43,,independent,,2026-06-05 07:10:42.521902
CASE_001784,UNSEEN_CUST_00949,UNSEEN_PAY_002080,payment,payment_failed,2006.66,temporary_bank_failure,independent,,2026-06-14 19:42:41.899985
CASE_001785,UNSEEN_CUST_00950,UNSEEN_INV_000950,invoice,invoice_overdue,18807.17,expired_instrument,independent,,2026-07-25 20:09:43.550539
CASE_001786,UNSEEN_CUST_00952,UNSEEN_CHK_002150,checkout,checkout_abandoned,5099.71,,independent,,2026-06-30 22:18:42.845458
CASE_001787,UNSEEN_CUST_00952,UNSEEN_CHK_003128,checkout,checkout_abandoned,4414.55,,independent,,2026-07-06 05:27:43.204541
CASE_001788,UNSEEN_CUST_00952,UNSEEN_CHK_000076,checkout,checkout_abandoned,17292.39,,independent,,2026-07-21 14:10:42.313725
CASE_001789,UNSEEN_CUST_00953,UNSEEN_PAY_000087,payment,payment_failed,14800.81,blocked_instrument,independent,,2026-05-30 10:31:41.800579
CASE_001790,UNSEEN_CUST_00953,UNSEEN_PAY_005808,payment,payment_failed,35122.62,temporary_bank_failure,independent,,2026-07-29 07:26:42.076086
CASE_001791,UNSEEN_CUST_00954,UNSEEN_CHK_000019,checkout,checkout_abandoned,36615.82,,independent,,2026-08-26 15:06:42.288725
CASE_001792,UNSEEN_CUST_00955,UNSEEN_SUB_000955,subscription,subscription_failed,4773.93,temporary_bank_failure,independent,,2026-06-01 20:09:42.207301
CASE_001793,UNSEEN_CUST_00955,UNSEEN_CHK_002494,checkout,checkout_abandoned,10254.47,,independent,,2026-08-07 17:29:42.956542
CASE_001794,UNSEEN_CUST_00955,UNSEEN_CHK_000313,checkout,checkout_abandoned,11914.38,,independent,,2026-08-10 14:51:42.385050
CASE_001795,UNSEEN_CUST_00956,UNSEEN_CHK_000663,checkout,checkout_abandoned,20423.56,,independent,,2026-06-08 13:29:42.495555
CASE_001796,UNSEEN_CUST_00956,UNSEEN_SUB_000956,subscription,subscription_failed,6277.68,expired_instrument,independent,,2026-07-13 20:09:42.208301
CASE_001797,UNSEEN_CUST_00958,UNSEEN_CHK_000738,checkout,checkout_abandoned,12044.31,,independent,,2026-07-13 09:53:42.512902
CASE_001798,UNSEEN_CUST_00959,UNSEEN_PAY_000353,payment,payment_failed,97762.53,timeout,independent,,2026-06-05 22:59:41.814992
CASE_001799,UNSEEN_CUST_00959,UNSEEN_INV_000959,invoice,invoice_overdue,79378.09,blocked_instrument,independent,,2026-08-02 20:09:43.551542
CASE_001800,UNSEEN_CUST_00959,UNSEEN_CHK_002112,checkout,checkout_abandoned,95328.1,,independent,,2026-08-04 09:43:42.837458
CASE_001801,UNSEEN_CUST_00961,UNSEEN_SUB_000961,subscription,subscription_failed,6143.79,blocked_instrument,independent,,2026-04-28 20:09:42.208301
CASE_001802,UNSEEN_CUST_00961,UNSEEN_INV_000961,invoice,invoice_overdue,34490.59,insufficient_funds,independent,,2026-07-07 20:09:43.551542
CASE_001803,UNSEEN_CUST_00961,UNSEEN_CHK_002902,checkout,checkout_abandoned,18808.12,,independent,,2026-07-25 23:58:43.118538
CASE_001804,UNSEEN_CUST_00961,UNSEEN_CHK_000338,checkout,checkout_abandoned,40697.96,,independent,,2026-07-26 23:39:42.393201
CASE_001805,UNSEEN_CUST_00962,UNSEEN_SUB_000962,subscription,subscription_failed,3920.95,insufficient_funds,independent,,2026-03-06 20:09:42.208301
CASE_001806,UNSEEN_CUST_00962,UNSEEN_INV_000962,invoice,invoice_overdue,5768.19,temporary_bank_failure,independent,,2026-04-29 20:09:43.551542
CASE_001807,UNSEEN_CUST_00962,UNSEEN_PAY_006594,payment,payment_failed,19747.43,timeout,independent,,2026-06-05 18:39:42.117069
CASE_001808,UNSEEN_CUST_00963,UNSEEN_PAY_001672,payment,payment_failed,13232.95,temporary_bank_failure,independent,,2026-07-08 12:42:41.882985
CASE_001809,UNSEEN_CUST_00963,UNSEEN_SUB_000963,subscription,subscription_failed,2759.21,temporary_bank_failure,independent,,2026-07-17 20:09:42.208301
CASE_001810,UNSEEN_CUST_00964,UNSEEN_CHK_001004,checkout,checkout_abandoned,33436.05,,independent,,2026-08-18 16:54:42.587900
CASE_001811,UNSEEN_CUST_00965,UNSEEN_PAY_002679,payment,payment_failed,37449.88,temporary_bank_failure,independent,,2026-06-29 08:43:41.926990
CASE_001812,UNSEEN_CUST_00966,UNSEEN_INV_000966,invoice,invoice_overdue,60050.58,insufficient_funds,independent,,2026-05-11 20:09:43.552542
CASE_001813,UNSEEN_CUST_00966,UNSEEN_CHK_000260,checkout,checkout_abandoned,44759.76,,independent,,2026-08-18 12:55:42.363052
CASE_001814,UNSEEN_CUST_00968,UNSEEN_SUB_000968,subscription,subscription_failed,11175.31,risk_decline,independent,,2026-05-12 20:09:42.208301
CASE_001815,UNSEEN_CUST_00969,UNSEEN_INV_000969,invoice,invoice_overdue,29420.27,expired_instrument,independent,,2026-05-02 20:09:43.553539
CASE_001816,UNSEEN_CUST_00970,UNSEEN_SUB_000970,subscription,subscription_failed,5049.22,temporary_bank_failure,independent,,2026-03-06 20:09:42.208301
CASE_001817,UNSEEN_CUST_00971,UNSEEN_PAY_002944,payment,payment_failed,17587.07,temporary_bank_failure,independent,,2026-05-27 22:26:41.938990
CASE_001818,UNSEEN_CUST_00971,UNSEEN_PAY_002344,payment,payment_failed,14467.66,timeout,independent,,2026-07-12 20:59:41.910985
CASE_001819,UNSEEN_CUST_00972,UNSEEN_PAY_004952,payment,payment_failed,99887.8,temporary_bank_failure,independent,,2026-06-23 18:52:42.037077
CASE_001820,UNSEEN_CUST_00972,UNSEEN_PAY_004080,payment,payment_failed,97090.49,expired_instrument,independent,,2026-07-12 17:41:41.998077
CASE_001821,UNSEEN_CUST_00974,UNSEEN_CHK_001673,checkout,checkout_abandoned,6638.65,,independent,,2026-06-03 12:21:42.745814
CASE_001822,UNSEEN_CUST_00974,UNSEEN_CHK_000466,checkout,checkout_abandoned,95866.33,,independent,,2026-06-17 19:57:42.439197
CASE_001823,UNSEEN_CUST_00974,UNSEEN_CHK_002689,checkout,checkout_abandoned,86810.75,,independent,,2026-07-29 01:18:43.045538
CASE_001824,UNSEEN_CUST_00975,UNSEEN_INV_000975,invoice,invoice_overdue,34296.54,insufficient_funds,independent,,2026-02-27 20:09:43.553539
CASE_001825,UNSEEN_CUST_00977,UNSEEN_PAY_001486,payment,payment_failed,3186.26,authentication_failed,independent,,2026-05-28 10:09:41.874986
CASE_001826,UNSEEN_CUST_00979,UNSEEN_PAY_003076,payment,payment_failed,34737.42,expired_instrument,independent,,2026-06-02 20:34:41.946989
CASE_001827,UNSEEN_CUST_00979,UNSEEN_PAY_005806,payment,payment_failed,26090.34,risk_decline,independent,,2026-06-05 05:08:42.076086
CASE_001828,UNSEEN_CUST_00979,UNSEEN_PAY_000974,payment,payment_failed,22754.93,temporary_bank_failure,independent,,2026-06-09 01:31:41.850479
CASE_001829,UNSEEN_CUST_00979,UNSEEN_PAY_005871,payment,payment_failed,25060.3,insufficient_funds,independent,,2026-06-15 11:10:42.079077
CASE_001830,UNSEEN_CUST_00980,UNSEEN_INV_000980,invoice,invoice_overdue,34878.3,unknown_failure,independent,,2026-06-25 20:09:43.554542
CASE_001831,UNSEEN_CUST_00981,UNSEEN_CHK_000773,checkout,checkout_abandoned,11431.42,,independent,,2026-06-01 00:46:42.522898
CASE_001832,UNSEEN_CUST_00981,UNSEEN_CHK_003455,checkout,checkout_abandoned,39580.99,,independent,,2026-06-26 17:09:43.334540
CASE_001833,UNSEEN_CUST_00982,UNSEEN_INV_000982,invoice,invoice_overdue,47795.07,authentication_failed,independent,,2026-07-03 20:09:43.555546
CASE_001834,UNSEEN_CUST_00982,UNSEEN_CHK_001647,checkout,checkout_abandoned,10948.75,,independent,,2026-08-06 02:47:42.739814
CASE_001835,UNSEEN_CUST_00982,UNSEEN_PAY_001273,payment,payment_failed,5928.85,insufficient_funds,independent,,2026-08-15 07:41:41.864990
CASE_001836,UNSEEN_CUST_00982,UNSEEN_CHK_000371,checkout,checkout_abandoned,25015.38,,independent,,2026-08-18 10:02:42.407197
CASE_001837,UNSEEN_CUST_00983,UNSEEN_INV_000983,invoice,invoice_overdue,51324.91,blocked_instrument,independent,,2026-05-12 20:09:43.555546
CASE_001838,UNSEEN_CUST_00984,UNSEEN_SUB_000984,subscription,subscription_failed,4115.41,timeout,independent,,2026-04-28 20:09:42.208301
CASE_001839,UNSEEN_CUST_00985,UNSEEN_INV_000985,invoice,invoice_overdue,123851.25,blocked_instrument,independent,,2026-05-29 20:09:43.555546
CASE_001840,UNSEEN_CUST_00987,UNSEEN_SUB_000987,subscription,subscription_failed,1272.12,timeout,independent,,2026-06-04 20:09:42.209301
CASE_001841,UNSEEN_CUST_00987,UNSEEN_INV_000987,invoice,invoice_overdue,24089.74,unknown_failure,independent,,2026-08-18 20:09:43.556541
CASE_001842,UNSEEN_CUST_00988,UNSEEN_SUB_000988,subscription,subscription_failed,12754.43,risk_decline,independent,,2026-02-27 20:09:42.209301
CASE_001843,UNSEEN_CUST_00989,UNSEEN_SUB_000989,subscription,subscription_failed,4360.88,authentication_failed,independent,,2026-05-21 20:09:42.209301
CASE_001844,UNSEEN_CUST_00991,UNSEEN_SUB_000991,subscription,subscription_failed,11784.02,insufficient_funds,independent,,2026-03-07 20:09:42.209301
CASE_001845,UNSEEN_CUST_00992,UNSEEN_SUB_000992,subscription,subscription_failed,7499.18,temporary_bank_failure,independent,,2026-03-24 20:09:42.209301
CASE_001846,UNSEEN_CUST_00992,UNSEEN_INV_000992,invoice,invoice_overdue,64072.19,unknown_failure,independent,,2026-06-11 20:09:43.557542
CASE_001847,UNSEEN_CUST_00994,UNSEEN_INV_000994,invoice,invoice_overdue,34900.75,unknown_failure,independent,,2026-08-04 20:09:43.557542
CASE_001848,UNSEEN_CUST_00996,UNSEEN_CHK_000280,checkout,checkout_abandoned,6166.76,,independent,,2026-06-25 02:01:41.859983
CASE_001849,UNSEEN_CUST_00997,UNSEEN_PAY_004254,payment,payment_failed,16836.1,unknown_failure,independent,,2026-07-31 11:15:42.005987
CASE_001850,UNSEEN_CUST_00998,UNSEEN_INV_000998,invoice,invoice_overdue,65358.12,limit_exceeded,independent,,2026-03-20 20:09:43.558539
CASE_001851,UNSEEN_CUST_00998,UNSEEN_SUB_000998,subscription,subscription_failed,11138.35,unknown_failure,independent,,2026-05-05 20:09:42.209301
CASE_001852,UNSEEN_CUST_00998,UNSEEN_CHK_003494,checkout,checkout_abandoned,24939.27,,independent,,2026-08-02 21:34:43.352541
CASE_001853,UNSEEN_CUST_00998,UNSEEN_CHK_000470,checkout,checkout_abandoned,33052.22,,independent,,2026-08-18 10:20:42.441643
CASE_001854,UNSEEN_CUST_00999,UNSEEN_PAY_001134,payment,payment_failed,64369.7,risk_decline,independent,,2026-08-12 15:03:41.859479
CASE_001855,UNSEEN_CUST_01000,UNSEEN_INV_001000,invoice,invoice_overdue,42633.41,insufficient_funds,independent,,2026-07-05 20:09:43.558539
CASE_001856,UNSEEN_CUST_01001,UNSEEN_PAY_006927,payment,payment_failed,6721.99,blocked_instrument,independent,,2026-06-14 22:27:42.132076
CASE_001857,UNSEEN_CUST_01002,UNSEEN_CHK_001581,checkout,checkout_abandoned,3561.95,,independent,,2026-06-17 14:49:42.727814
CASE_001858,UNSEEN_CUST_01006,UNSEEN_CHK_001873,checkout,checkout_abandoned,62570.26,,independent,,2026-06-29 04:33:42.788813
CASE_001859,UNSEEN_CUST_01006,UNSEEN_PAY_003947,payment,payment_failed,51527.32,timeout,independent,,2026-08-16 01:51:41.992989
CASE_001860,UNSEEN_CUST_01007,UNSEEN_PAY_000519,payment,payment_failed,66251.16,timeout,independent,,2026-06-10 01:34:41.826478
CASE_001861,UNSEEN_CUST_01008,UNSEEN_INV_001008,invoice,invoice_overdue,37168.19,expired_instrument,independent,,2026-05-18 20:09:43.559539
CASE_001862,UNSEEN_CUST_01008,UNSEEN_PAY_001719,payment,payment_failed,39287.22,insufficient_funds,independent,,2026-06-01 07:37:41.884985
CASE_001863,UNSEEN_CUST_01009,UNSEEN_PAY_006810,payment,payment_failed,44309.93,timeout,independent,,2026-06-13 05:37:42.126065
CASE_001864,UNSEEN_CUST_01009,UNSEEN_SUB_001009,subscription,subscription_failed,8202.74,timeout,independent,,2026-06-16 20:09:42.209301
CASE_001865,UNSEEN_CUST_01010,UNSEEN_PAY_000178,payment,payment_failed,3627.41,limit_exceeded,independent,,2026-08-10 14:09:41.804579
CASE_001866,UNSEEN_CUST_01011,UNSEEN_SUB_001011,subscription,subscription_failed,8932.61,temporary_bank_failure,independent,,2026-08-04 20:09:42.209301
CASE_001867,UNSEEN_CUST_01012,UNSEEN_CHK_002898,checkout,checkout_abandoned,16726.13,,independent,,2026-06-10 12:35:43.117536
CASE_001868,UNSEEN_CUST_01012,UNSEEN_PAY_000878,payment,payment_failed,16170.36,temporary_bank_failure,independent,,2026-08-12 13:34:41.846480
CASE_001869,UNSEEN_CUST_01013,UNSEEN_CHK_000928,checkout,checkout_abandoned,9259.47,,independent,,2026-06-04 18:01:42.567981
CASE_001870,UNSEEN_CUST_01014,UNSEEN_CHK_003009,checkout,checkout_abandoned,15146.52,,independent,,2026-06-03 07:12:43.147537
CASE_001871,UNSEEN_CUST_01014,UNSEEN_SUB_001014,subscription,subscription_failed,12684.75,timeout,independent,,2026-08-09 20:09:42.210301
CASE_001872,UNSEEN_CUST_01015,UNSEEN_PAY_001401,payment,payment_failed,27017.21,temporary_bank_failure,independent,,2026-07-31 06:51:41.869990
CASE_001873,UNSEEN_CUST_01015,UNSEEN_PAY_001922,payment,payment_failed,26770.88,insufficient_funds,independent,,2026-08-20 16:48:41.892985
CASE_001874,UNSEEN_CUST_01017,UNSEEN_PAY_000111,payment,payment_failed,13756.51,expired_instrument,independent,,2026-08-05 23:04:41.801579
CASE_001875,UNSEEN_CUST_01019,UNSEEN_PAY_003051,payment,payment_failed,49639.31,authentication_failed,independent,,2026-07-12 23:32:41.944990
CASE_001876,UNSEEN_CUST_01020,UNSEEN_SUB_001020,subscription,subscription_failed,7815.87,temporary_bank_failure,independent,,2026-05-11 20:09:42.210301
CASE_001877,UNSEEN_CUST_01020,UNSEEN_PAY_002068,payment,payment_failed,5420.32,blocked_instrument,independent,,2026-06-01 10:23:41.898985
CASE_001878,UNSEEN_CUST_01020,UNSEEN_PAY_003086,payment,payment_failed,10263.19,authentication_failed,independent,,2026-08-02 16:44:41.946989
CASE_001879,UNSEEN_CUST_01021,UNSEEN_PAY_005187,payment,payment_failed,11447.95,insufficient_funds,independent,,2026-08-11 22:45:42.046986
CASE_001880,UNSEEN_CUST_01022,UNSEEN_PAY_003098,payment,payment_failed,37556.78,temporary_bank_failure,independent,,2026-06-21 13:50:41.947990
CASE_001881,UNSEEN_CUST_01023,UNSEEN_CHK_000257,checkout,checkout_abandoned,22467.68,,independent,,2026-05-31 22:23:42.072070
CASE_001882,UNSEEN_CUST_01023,UNSEEN_INV_001023,invoice,invoice_overdue,16045.28,temporary_bank_failure,independent,,2026-07-23 20:09:43.561540
CASE_001883,UNSEEN_CUST_01025,UNSEEN_CHK_000204,checkout,checkout_abandoned,23433.89,,independent,,2026-07-10 08:14:42.346841
CASE_001884,UNSEEN_CUST_01027,UNSEEN_INV_001027,invoice,invoice_overdue,4724.24,temporary_bank_failure,independent,,2026-07-23 20:09:43.562540
CASE_001885,UNSEEN_CUST_01027,UNSEEN_PAY_005256,payment,payment_failed,18450.99,insufficient_funds,independent,,2026-08-17 10:58:42.050071
CASE_001886,UNSEEN_CUST_01028,UNSEEN_INV_001028,invoice,invoice_overdue,13855.65,temporary_bank_failure,independent,,2026-04-23 20:09:43.562540
CASE_001887,UNSEEN_CUST_01028,UNSEEN_PAY_003227,payment,payment_failed,8833.77,insufficient_funds,independent,,2026-05-29 18:40:41.954986
CASE_001888,UNSEEN_CUST_01028,UNSEEN_PAY_005137,payment,payment_failed,1022.21,temporary_bank_failure,independent,,2026-06-27 21:30:42.045075
CASE_001889,UNSEEN_CUST_01028,UNSEEN_PAY_001752,payment,payment_failed,18388.33,unknown_failure,independent,,2026-08-10 02:29:41.885985
CASE_001890,UNSEEN_CUST_01029,UNSEEN_CHK_002170,checkout,checkout_abandoned,46540.29,,independent,,2026-06-15 10:58:42.852458
CASE_001891,UNSEEN_CUST_01029,UNSEEN_PAY_006467,payment,payment_failed,29458.92,risk_decline,independent,,2026-08-17 23:15:42.111073
CASE_001892,UNSEEN_CUST_01030,UNSEEN_CHK_003134,checkout,checkout_abandoned,42597.93,,independent,,2026-07-14 22:50:43.210540
CASE_001893,UNSEEN_CUST_01032,UNSEEN_INV_001032,invoice,invoice_overdue,54130.88,expired_instrument,independent,,2026-06-19 20:09:43.563550
CASE_001894,UNSEEN_CUST_01032,UNSEEN_PAY_001596,payment,payment_failed,20175.57,temporary_bank_failure,independent,,2026-06-23 16:54:41.879985
CASE_001895,UNSEEN_CUST_01032,UNSEEN_PAY_006932,payment,payment_failed,5837.55,timeout,independent,,2026-07-16 10:42:42.132076
CASE_001896,UNSEEN_CUST_01033,UNSEEN_CHK_001626,checkout,checkout_abandoned,9404.75,,independent,,2026-06-22 03:26:42.737814
CASE_001897,UNSEEN_CUST_01033,UNSEEN_CHK_001864,checkout,checkout_abandoned,29257.56,,independent,,2026-07-18 10:21:42.788813
CASE_001898,UNSEEN_CUST_01033,UNSEEN_PAY_000367,payment,payment_failed,39937.58,insufficient_funds,independent,,2026-08-05 06:54:41.815991
CASE_001899,UNSEEN_CUST_01034,UNSEEN_CHK_002298,checkout,checkout_abandoned,30673.28,,independent,,2026-05-28 19:18:42.875458
CASE_001900,UNSEEN_CUST_01035,UNSEEN_SUB_001035,subscription,subscription_failed,7388.38,risk_decline,independent,,2026-03-26 20:09:42.210301
CASE_001901,UNSEEN_CUST_01036,UNSEEN_INV_001036,invoice,invoice_overdue,58324.72,insufficient_funds,independent,,2026-05-08 20:09:43.563550
CASE_001902,UNSEEN_CUST_01037,UNSEEN_CHK_002550,checkout,checkout_abandoned,38378.57,,independent,,2026-06-13 23:09:42.966539
CASE_001903,UNSEEN_CUST_01037,UNSEEN_CHK_003135,checkout,checkout_abandoned,43596.72,,independent,,2026-08-01 14:21:43.210540
CASE_001904,UNSEEN_CUST_01038,UNSEEN_INV_001038,invoice,invoice_overdue,51685.75,timeout,independent,,2026-03-23 20:09:43.564541
