case_id,customer_id,action,recovered,recovered_amount,attempts
CASE_000862,UNSEEN_CUST_00280,retry,True,18288.78,1
CASE_000863,UNSEEN_CUST_00280,retry,False,0.0,1
CASE_000864,UNSEEN_CUST_00281,retry,True,64673.79,1
CASE_000865,UNSEEN_CUST_00281,retry,False,0.0,1
CASE_000866,UNSEEN_CUST_00282,retry,False,0.0,1
CASE_000867,UNSEEN_CUST_00282,retry,False,0.0,1
CASE_000868,UNSEEN_CUST_00285,retry,True,60314.35,1
CASE_000869,UNSEEN_CUST_00285,retry,True,39759.82,1
CASE_000870,UNSEEN_CUST_00286,retry,True,1900.94,1
CASE_000871,UNSEEN_CUST_00286,retry,False,0.0,1
CASE_000872,UNSEEN_CUST_00287,retry,False,0.0,1
CASE_000873,UNSEEN_CUST_00287,retry,False,0.0,1
CASE_000874,UNSEEN_CUST_00287,retry,False,0.0,1
CASE_000875,UNSEEN_CUST_00288,retry,False,0.0,1
CASE_000876,UNSEEN_CUST_00288,retry,False,0.0,1
CASE_000877,UNSEEN_CUST_00289,retry,False,0.0,1
CASE_000878,UNSEEN_CUST_00289,retry,False,0.0,1
CASE_000879,UNSEEN_CUST_00290,retry,False,0.0,1
CASE_000880,UNSEEN_CUST_00291,retry,False,0.0,1
CASE_000881,UNSEEN_CUST_00291,retry,False,0.0,1
CASE_000882,UNSEEN_CUST_00291,retry,False,0.0,1
CASE_000883,UNSEEN_CUST_00291,retry,False,0.0,1
CASE_000884,UNSEEN_CUST_00292,retry,True,31444.06,1
CASE_000885,UNSEEN_CUST_00292,retry,False,0.0,1
CASE_000886,UNSEEN_CUST_00292,retry,False,0.0,1
CASE_000887,UNSEEN_CUST_00298,retry,False,0.0,1
CASE_000888,UNSEEN_CUST_00298,retry,True,34840.25,1
CASE_000889,UNSEEN_CUST_00301,retry,False,0.0,1
CASE_000890,UNSEEN_CUST_00301,retry,False,0.0,1
CASE_000891,UNSEEN_CUST_00303,retry,False,0.0,1
CASE_000892,UNSEEN_CUST_00303,retry,True,11946.34,1
CASE_000893,UNSEEN_CUST_00304,retry,True,13353.78,1
CASE_000894,UNSEEN_CUST_00304,retry,True,66760.67,1
CASE_000895,UNSEEN_CUST_00304,retry,True,24505.79,1
CASE_000896,UNSEEN_CUST_00306,retry,False,0.0,1
CASE_000897,UNSEEN_CUST_00306,retry,False,0.0,1
CASE_000898,UNSEEN_CUST_00308,retry,False,0.0,1
CASE_000899,UNSEEN_CUST_00309,retry,False,0.0,1
CASE_000900,UNSEEN_CUST_00309,retry,False,0.0,1
CASE_000901,UNSEEN_CUST_00310,retry,False,0.0,1
CASE_000902,UNSEEN_CUST_00312,retry,True,20776.32,1
CASE_000903,UNSEEN_CUST_00313,retry,False,0.0,1
CASE_000904,UNSEEN_CUST_00317,retry,False,0.0,1
CASE_000905,UNSEEN_CUST_00317,retry,True,28942.15,1
CASE_000906,UNSEEN_CUST_00318,retry,True,149287.02,1
CASE_000907,UNSEEN_CUST_00318,retry,False,0.0,1
CASE_000908,UNSEEN_CUST_00319,retry,False,0.0,1
CASE_000909,UNSEEN_CUST_00320,retry,False,0.0,1
CASE_000910,UNSEEN_CUST_00320,retry,True,61262.44,1
CASE_000911,UNSEEN_CUST_00321,retry,False,0.0,1
CASE_000912,UNSEEN_CUST_00321,retry,False,0.0,1
CASE_000913,UNSEEN_CUST_00323,retry,False,0.0,1
CASE_000914,UNSEEN_CUST_00323,retry,True,49606.63,1
CASE_000915,UNSEEN_CUST_00324,retry,True,42009.9,1
CASE_000916,UNSEEN_CUST_00324,retry,False,0.0,1
CASE_000917,UNSEEN_CUST_00324,retry,False,0.0,1
CASE_000918,UNSEEN_CUST_00325,retry,True,5471.19,1
CASE_000919,UNSEEN_CUST_00326,retry,True,60520.52,1
CASE_000920,UNSEEN_CUST_00326,retry,False,0.0,1
CASE_000921,UNSEEN_CUST_00326,retry,True,20737.17,1
CASE_000922,UNSEEN_CUST_00328,retry,False,0.0,1
CASE_000923,UNSEEN_CUST_00330,retry,True,26893.77,1
CASE_000924,UNSEEN_CUST_00330,retry,True,16949.3,1
CASE_000925,UNSEEN_CUST_00330,retry,False,0.0,1
CASE_000926,UNSEEN_CUST_00330,retry,False,0.0,1
CASE_000927,UNSEEN_CUST_00333,retry,False,0.0,1
CASE_000928,UNSEEN_CUST_00333,retry,False,0.0,1
CASE_000929,UNSEEN_CUST_00333,retry,False,0.0,1
CASE_000930,UNSEEN_CUST_00334,retry,False,0.0,1
CASE_000931,UNSEEN_CUST_00335,retry,False,0.0,1
CASE_000932,UNSEEN_CUST_00335,retry,False,0.0,1
CASE_000933,UNSEEN_CUST_00337,retry,True,27018.5,1
CASE_000934,UNSEEN_CUST_00340,retry,False,0.0,1
CASE_000935,UNSEEN_CUST_00342,retry,True,7799.83,1
CASE_000936,UNSEEN_CUST_00342,retry,True,11567.79,1
CASE_000937,UNSEEN_CUST_00342,retry,False,0.0,1
CASE_000938,UNSEEN_CUST_00342,retry,True,521.72,1
CASE_000939,UNSEEN_CUST_00342,retry,False,0.0,1
CASE_000940,UNSEEN_CUST_00343,retry,False,0.0,1
CASE_000941,UNSEEN_CUST_00344,retry,True,47491.31,1
CASE_000942,UNSEEN_CUST_00345,retry,False,0.0,1
CASE_000943,UNSEEN_CUST_00345,retry,True,24510.48,1
CASE_000944,UNSEEN_CUST_00346,retry,False,0.0,1
CASE_000945,UNSEEN_CUST_00346,retry,True,43466.16,1
CASE_000946,UNSEEN_CUST_00347,retry,False,0.0,1
CASE_000947,UNSEEN_CUST_00348,retry,False,0.0,1
CASE_000948,UNSEEN_CUST_00348,retry,True,93972.97,1
CASE_000949,UNSEEN_CUST_00349,retry,False,0.0,1
CASE_000950,UNSEEN_CUST_00349,retry,False,0.0,1
CASE_000951,UNSEEN_CUST_00351,retry,False,0.0,1
CASE_000952,UNSEEN_CUST_00351,retry,False,0.0,1
CASE_000953,UNSEEN_CUST_00353,retry,False,0.0,1
CASE_000954,UNSEEN_CUST_00353,retry,True,49105.82,1
CASE_000955,UNSEEN_CUST_00353,retry,True,35058.11,1
CASE_000956,UNSEEN_CUST_00353,retry,False,0.0,1
CASE_000957,UNSEEN_CUST_00354,retry,True,9183.03,1
CASE_000958,UNSEEN_CUST_00354,retry,False,0.0,1
CASE_000959,UNSEEN_CUST_00355,retry,False,0.0,1
CASE_000960,UNSEEN_CUST_00355,retry,False,0.0,1
CASE_000961,UNSEEN_CUST_00356,retry,False,0.0,1
CASE_000962,UNSEEN_CUST_00357,retry,False,0.0,1
CASE_000963,UNSEEN_CUST_00359,retry,False,0.0,1
CASE_000964,UNSEEN_CUST_00361,retry,False,0.0,1
CASE_000965,UNSEEN_CUST_00361,retry,False,0.0,1
CASE_000966,UNSEEN_CUST_00362,retry,False,0.0,1
CASE_000967,UNSEEN_CUST_00362,retry,False,0.0,1
CASE_000968,UNSEEN_CUST_00364,retry,True,4144.23,1
CASE_000969,UNSEEN_CUST_00365,retry,True,27042.52,1
CASE_000970,UNSEEN_CUST_00367,retry,False,0.0,1
CASE_000971,UNSEEN_CUST_00367,retry,False,0.0,1
CASE_000972,UNSEEN_CUST_00369,retry,False,0.0,1
CASE_000973,UNSEEN_CUST_00370,retry,False,0.0,1
CASE_000974,UNSEEN_CUST_00371,retry,False,0.0,1
CASE_000975,UNSEEN_CUST_00373,retry,False,0.0,1
CASE_000976,UNSEEN_CUST_00373,retry,False,0.0,1
CASE_000977,UNSEEN_CUST_00376,retry,False,0.0,1
CASE_000978,UNSEEN_CUST_00376,retry,True,25188.87,1
CASE_000979,UNSEEN_CUST_00377,retry,False,0.0,1
CASE_000980,UNSEEN_CUST_00379,retry,True,7395.89,1
CASE_000981,UNSEEN_CUST_00379,retry,False,0.0,1
CASE_000982,UNSEEN_CUST_00382,retry,False,0.0,1
CASE_000983,UNSEEN_CUST_00382,retry,False,0.0,1
CASE_000984,UNSEEN_CUST_00384,retry,False,0.0,1
CASE_000985,UNSEEN_CUST_00384,retry,False,0.0,1
CASE_000986,UNSEEN_CUST_00384,retry,False,0.0,1
CASE_000987,UNSEEN_CUST_00385,retry,True,16175.69,1
CASE_000988,UNSEEN_CUST_00386,retry,True,77689.54,1
CASE_000989,UNSEEN_CUST_00386,retry,False,0.0,1
CASE_000990,UNSEEN_CUST_00387,retry,True,45620.7,1
CASE_000991,UNSEEN_CUST_00387,retry,False,0.0,1
CASE_000992,UNSEEN_CUST_00390,retry,False,0.0,1
CASE_000993,UNSEEN_CUST_00390,retry,False,0.0,1
CASE_000994,UNSEEN_CUST_00390,retry,False,0.0,1
CASE_000995,UNSEEN_CUST_00392,retry,False,0.0,1
CASE_000996,UNSEEN_CUST_00396,retry,False,0.0,1
CASE_000997,UNSEEN_CUST_00397,retry,False,0.0,1
CASE_000998,UNSEEN_CUST_00397,retry,False,0.0,1
CASE_000999,UNSEEN_CUST_00397,retry,True,27382.85,1
CASE_001000,UNSEEN_CUST_00398,retry,False,0.0,1
CASE_001001,UNSEEN_CUST_00399,retry,True,10056.97,1
CASE_001002,UNSEEN_CUST_00402,retry,True,34494.43,1
CASE_001003,UNSEEN_CUST_00402,retry,True,16482.78,1
CASE_001004,UNSEEN_CUST_00403,retry,True,10648.44,1
CASE_001005,UNSEEN_CUST_00405,retry,False,0.0,1
CASE_001006,UNSEEN_CUST_00405,retry,True,119467.91,1
CASE_001007,UNSEEN_CUST_00406,retry,True,12808.09,1
CASE_001008,UNSEEN_CUST_00406,retry,False,0.0,1
CASE_001009,UNSEEN_CUST_00406,retry,False,0.0,1
CASE_001010,UNSEEN_CUST_00408,retry,False,0.0,1
CASE_001011,UNSEEN_CUST_00409,retry,False,0.0,1
CASE_001012,UNSEEN_CUST_00412,retry,True,5339.25,1
CASE_001013,UNSEEN_CUST_00412,retry,True,35953.47,1
CASE_001014,UNSEEN_CUST_00413,retry,False,0.0,1
CASE_001015,UNSEEN_CUST_00413,retry,True,9836.07,1
CASE_001016,UNSEEN_CUST_00416,retry,True,63693.22,1
CASE_001017,UNSEEN_CUST_00417,retry,True,18312.41,1
CASE_001018,UNSEEN_CUST_00417,retry,False,0.0,1
CASE_001019,UNSEEN_CUST_00418,retry,False,0.0,1
CASE_001020,UNSEEN_CUST_00418,retry,False,0.0,1
CASE_001021,UNSEEN_CUST_00418,retry,False,0.0,1
CASE_001022,UNSEEN_CUST_00419,retry,True,59575.83,1
CASE_001023,UNSEEN_CUST_00420,retry,False,0.0,1
CASE_001024,UNSEEN_CUST_00420,retry,False,0.0,1
CASE_001025,UNSEEN_CUST_00422,retry,False,0.0,1
CASE_001026,UNSEEN_CUST_00422,retry,False,0.0,1
CASE_001027,UNSEEN_CUST_00424,retry,False,0.0,1
CASE_001028,UNSEEN_CUST_00424,retry,True,23898.73,1
CASE_001029,UNSEEN_CUST_00424,retry,False,0.0,1
CASE_001030,UNSEEN_CUST_00424,retry,False,0.0,1
CASE_001031,UNSEEN_CUST_00425,retry,False,0.0,1
CASE_001032,UNSEEN_CUST_00425,retry,False,0.0,1
CASE_001033,UNSEEN_CUST_00425,retry,False,0.0,1
CASE_001034,UNSEEN_CUST_00426,retry,True,1852.14,1
CASE_001035,UNSEEN_CUST_00426,retry,False,0.0,1
CASE_001036,UNSEEN_CUST_00427,retry,False,0.0,1
CASE_001037,UNSEEN_CUST_00428,retry,False,0.0,1
CASE_001038,UNSEEN_CUST_00428,retry,False,0.0,1
CASE_001039,UNSEEN_CUST_00428,retry,False,0.0,1
CASE_001040,UNSEEN_CUST_00429,retry,False,0.0,1
CASE_001041,UNSEEN_CUST_00429,retry,True,35847.44,1
CASE_001042,UNSEEN_CUST_00430,retry,False,0.0,1
CASE_001043,UNSEEN_CUST_00430,retry,True,72615.15,1
CASE_001044,UNSEEN_CUST_00432,retry,True,7273.74,1
CASE_001045,UNSEEN_CUST_00432,retry,True,73333.68,1
CASE_001046,UNSEEN_CUST_00432,retry,False,0.0,1
CASE_001047,UNSEEN_CUST_00433,retry,False,0.0,1
CASE_001048,UNSEEN_CUST_00433,retry,False,0.0,1
CASE_001049,UNSEEN_CUST_00433,retry,False,0.0,1
CASE_001050,UNSEEN_CUST_00433,retry,False,0.0,1
CASE_001051,UNSEEN_CUST_00434,retry,False,0.0,1
CASE_001052,UNSEEN_CUST_00436,retry,True,41403.17,1
CASE_001053,UNSEEN_CUST_00437,retry,False,0.0,1
CASE_001054,UNSEEN_CUST_00437,retry,False,0.0,1
CASE_001055,UNSEEN_CUST_00439,retry,False,0.0,1
CASE_001056,UNSEEN_CUST_00439,retry,True,6884.92,1
CASE_001057,UNSEEN_CUST_00440,retry,True,62424.56,1
CASE_001058,UNSEEN_CUST_00440,retry,False,0.0,1
CASE_001059,UNSEEN_CUST_00441,retry,False,0.0,1
CASE_001060,UNSEEN_CUST_00442,retry,False,0.0,1
CASE_001061,UNSEEN_CUST_00442,retry,False,0.0,1
CASE_001062,UNSEEN_CUST_00442,retry,True,7168.28,1
CASE_001063,UNSEEN_CUST_00443,retry,False,0.0,1
CASE_001064,UNSEEN_CUST_00443,retry,False,0.0,1
CASE_001065,UNSEEN_CUST_00444,retry,False,0.0,1
CASE_001066,UNSEEN_CUST_00444,retry,True,49875.23,1
CASE_001067,UNSEEN_CUST_00445,retry,False,0.0,1
CASE_001068,UNSEEN_CUST_00445,retry,False,0.0,1
CASE_001069,UNSEEN_CUST_00446,retry,False,0.0,1
CASE_001070,UNSEEN_CUST_00447,retry,False,0.0,1
CASE_001071,UNSEEN_CUST_00448,retry,True,8280.34,1
CASE_001072,UNSEEN_CUST_00448,retry,True,12965.91,1
CASE_001073,UNSEEN_CUST_00449,retry,False,0.0,1
CASE_001074,UNSEEN_CUST_00450,retry,False,0.0,1
CASE_001075,UNSEEN_CUST_00451,retry,False,0.0,1
CASE_001076,UNSEEN_CUST_00453,retry,False,0.0,1
CASE_001077,UNSEEN_CUST_00454,retry,False,0.0,1
CASE_001078,UNSEEN_CUST_00454,retry,False,0.0,1
CASE_001079,UNSEEN_CUST_00454,retry,False,0.0,1
CASE_001080,UNSEEN_CUST_00455,retry,True,16671.68,1
CASE_001081,UNSEEN_CUST_00455,retry,True,17360.4,1
CASE_001082,UNSEEN_CUST_00455,retry,False,0.0,1
CASE_001083,UNSEEN_CUST_00457,retry,False,0.0,1
CASE_001084,UNSEEN_CUST_00458,retry,True,10432.69,1
CASE_001085,UNSEEN_CUST_00458,retry,True,8695.62,1
CASE_001086,UNSEEN_CUST_00459,retry,False,0.0,1
CASE_001087,UNSEEN_CUST_00459,retry,True,8294.96,1
CASE_001088,UNSEEN_CUST_00460,retry,False,0.0,1
CASE_001089,UNSEEN_CUST_00460,retry,True,2798.5,1
CASE_001090,UNSEEN_CUST_00461,retry,True,14397.16,1
CASE_001091,UNSEEN_CUST_00461,retry,False,0.0,1
CASE_001092,UNSEEN_CUST_00461,retry,False,0.0,1
CASE_001093,UNSEEN_CUST_00462,retry,True,37113.68,1
CASE_001094,UNSEEN_CUST_00463,retry,False,0.0,1
CASE_001095,UNSEEN_CUST_00463,retry,False,0.0,1
CASE_001096,UNSEEN_CUST_00463,retry,True,33457.58,1
CASE_001097,UNSEEN_CUST_00463,retry,True,28909.14,1
CASE_001098,UNSEEN_CUST_00464,retry,True,74289.32,1
CASE_001099,UNSEEN_CUST_00464,retry,False,0.0,1
CASE_001100,UNSEEN_CUST_00464,retry,False,0.0,1
CASE_001101,UNSEEN_CUST_00465,retry,True,9659.25,1
CASE_001102,UNSEEN_CUST_00465,retry,False,0.0,1
CASE_001103,UNSEEN_CUST_00465,retry,True,12091.36,1
CASE_001104,UNSEEN_CUST_00466,retry,False,0.0,1
CASE_001105,UNSEEN_CUST_00466,retry,False,0.0,1
CASE_001106,UNSEEN_CUST_00466,retry,True,63677.66,1
CASE_001107,UNSEEN_CUST_00470,retry,False,0.0,1
CASE_001108,UNSEEN_CUST_00470,retry,True,38939.84,1
CASE_001109,UNSEEN_CUST_00472,retry,False,0.0,1
CASE_001110,UNSEEN_CUST_00474,retry,True,15662.15,1
CASE_001111,UNSEEN_CUST_00475,retry,True,6630.59,1
CASE_001112,UNSEEN_CUST_00475,retry,True,4548.89,1
CASE_001113,UNSEEN_CUST_00475,retry,False,0.0,1
CASE_001114,UNSEEN_CUST_00476,retry,True,5104.37,1
CASE_001115,UNSEEN_CUST_00481,retry,False,0.0,1
CASE_001116,UNSEEN_CUST_00481,retry,False,0.0,1
CASE_001117,UNSEEN_CUST_00482,retry,False,0.0,1
CASE_001118,UNSEEN_CUST_00482,retry,False,0.0,1
CASE_001119,UNSEEN_CUST_00482,retry,True,28201.1,1
CASE_001120,UNSEEN_CUST_00482,retry,False,0.0,1
CASE_001121,UNSEEN_CUST_00482,retry,False,0.0,1
CASE_001122,UNSEEN_CUST_00483,retry,False,0.0,1
CASE_001123,UNSEEN_CUST_00483,retry,False,0.0,1
CASE_001124,UNSEEN_CUST_00483,retry,False,0.0,1
CASE_001125,UNSEEN_CUST_00484,retry,False,0.0,1
CASE_001126,UNSEEN_CUST_00486,retry,False,0.0,1
CASE_001127,UNSEEN_CUST_00487,retry,True,22657.32,1
CASE_001128,UNSEEN_CUST_00487,retry,False,0.0,1
CASE_001129,UNSEEN_CUST_00488,retry,True,672.7,1
CASE_001130,UNSEEN_CUST_00489,retry,False,0.0,1
CASE_001131,UNSEEN_CUST_00490,retry,True,54812.8,1
CASE_001132,UNSEEN_CUST_00490,retry,True,2121.42,1
CASE_001133,UNSEEN_CUST_00490,retry,False,0.0,1
CASE_001134,UNSEEN_CUST_00491,retry,True,15163.97,1
CASE_001135,UNSEEN_CUST_00491,retry,True,19282.09,1
CASE_001136,UNSEEN_CUST_00492,retry,False,0.0,1
CASE_001137,UNSEEN_CUST_00493,retry,True,30850.16,1
CASE_001138,UNSEEN_CUST_00494,retry,False,0.0,1
CASE_001139,UNSEEN_CUST_00495,retry,False,0.0,1
CASE_001140,UNSEEN_CUST_00495,retry,True,32006.35,1
CASE_001141,UNSEEN_CUST_00496,retry,True,5380.2,1
CASE_001142,UNSEEN_CUST_00496,retry,False,0.0,1
CASE_001143,UNSEEN_CUST_00496,retry,True,3655.72,1
CASE_001144,UNSEEN_CUST_00498,retry,False,0.0,1
CASE_001145,UNSEEN_CUST_00499,retry,False,0.0,1
CASE_001146,UNSEEN_CUST_00499,retry,False,0.0,1
CASE_001147,UNSEEN_CUST_00499,retry,False,0.0,1
CASE_001148,UNSEEN_CUST_00500,retry,False,0.0,1
CASE_001149,UNSEEN_CUST_00500,retry,True,7907.59,1
CASE_001150,UNSEEN_CUST_00501,retry,True,54507.84,1
CASE_001151,UNSEEN_CUST_00501,retry,True,44026.54,1
CASE_001152,UNSEEN_CUST_00501,retry,False,0.0,1
CASE_001153,UNSEEN_CUST_00502,retry,False,0.0,1
CASE_001154,UNSEEN_CUST_00502,retry,False,0.0,1
CASE_001155,UNSEEN_CUST_00504,retry,False,0.0,1
CASE_001156,UNSEEN_CUST_00505,retry,True,9282.32,1
CASE_001157,UNSEEN_CUST_00506,retry,True,10728.72,1
CASE_001158,UNSEEN_CUST_00508,retry,False,0.0,1
CASE_001159,UNSEEN_CUST_00508,retry,False,0.0,1
CASE_001160,UNSEEN_CUST_00509,retry,True,48603.41,1
CASE_001161,UNSEEN_CUST_00509,retry,True,42325.2,1
CASE_001162,UNSEEN_CUST_00510,retry,False,0.0,1
CASE_001163,UNSEEN_CUST_00511,retry,True,67296.09,1
CASE_001164,UNSEEN_CUST_00513,retry,False,0.0,1
CASE_001165,UNSEEN_CUST_00513,retry,True,34180.18,1
CASE_001166,UNSEEN_CUST_00514,retry,False,0.0,1
CASE_001167,UNSEEN_CUST_00514,retry,True,11687.53,1
CASE_001168,UNSEEN_CUST_00514,retry,False,0.0,1
CASE_001169,UNSEEN_CUST_00515,retry,False,0.0,1
CASE_001170,UNSEEN_CUST_00516,retry,False,0.0,1
CASE_001171,UNSEEN_CUST_00517,retry,False,0.0,1
CASE_001172,UNSEEN_CUST_00517,retry,False,0.0,1
CASE_001173,UNSEEN_CUST_00518,retry,True,6469.95,1
CASE_001174,UNSEEN_CUST_00519,retry,False,0.0,1
CASE_001175,UNSEEN_CUST_00519,retry,True,46721.63,1
CASE_001176,UNSEEN_CUST_00520,retry,True,10789.72,1
CASE_001177,UNSEEN_CUST_00520,retry,False,0.0,1
CASE_001178,UNSEEN_CUST_00521,retry,False,0.0,1
CASE_001179,UNSEEN_CUST_00521,retry,False,0.0,1
CASE_001180,UNSEEN_CUST_00522,retry,True,71593.54,1
CASE_001181,UNSEEN_CUST_00523,retry,False,0.0,1
CASE_001182,UNSEEN_CUST_00523,retry,True,57887.35,1
CASE_001183,UNSEEN_CUST_00523,retry,False,0.0,1
CASE_001184,UNSEEN_CUST_00523,retry,False,0.0,1
CASE_001185,UNSEEN_CUST_00523,retry,False,0.0,1
CASE_001186,UNSEEN_CUST_00524,retry,False,0.0,1
CASE_001187,UNSEEN_CUST_00524,retry,True,4344.65,1
CASE_001188,UNSEEN_CUST_00524,retry,True,3850.07,1
CASE_001189,UNSEEN_CUST_00525,retry,False,0.0,1
CASE_001190,UNSEEN_CUST_00525,retry,False,0.0,1
CASE_001191,UNSEEN_CUST_00525,retry,False,0.0,1
CASE_001192,UNSEEN_CUST_00526,retry,False,0.0,1
CASE_001193,UNSEEN_CUST_00526,retry,False,0.0,1
CASE_001194,UNSEEN_CUST_00527,retry,False,0.0,1
CASE_001195,UNSEEN_CUST_00527,retry,False,0.0,1
CASE_001196,UNSEEN_CUST_00528,retry,False,0.0,1
CASE_001197,UNSEEN_CUST_00528,retry,True,13832.55,1
CASE_001198,UNSEEN_CUST_00530,retry,False,0.0,1
CASE_001199,UNSEEN_CUST_00530,retry,False,0.0,1
CASE_001200,UNSEEN_CUST_00530,retry,False,0.0,1
CASE_001201,UNSEEN_CUST_00531,retry,False,0.0,1
CASE_001202,UNSEEN_CUST_00531,retry,False,0.0,1
CASE_001203,UNSEEN_CUST_00531,retry,False,0.0,1
CASE_001204,UNSEEN_CUST_00532,retry,True,42293.99,1
CASE_001205,UNSEEN_CUST_00532,retry,True,25106.09,1
CASE_001206,UNSEEN_CUST_00534,retry,False,0.0,1
CASE_001207,UNSEEN_CUST_00537,retry,False,0.0,1
CASE_001208,UNSEEN_CUST_00538,retry,True,24628.91,1
CASE_001209,UNSEEN_CUST_00539,retry,False,0.0,1
CASE_001210,UNSEEN_CUST_00540,retry,False,0.0,1
CASE_001211,UNSEEN_CUST_00540,retry,True,17494.84,1
CASE_001212,UNSEEN_CUST_00540,retry,True,15435.82,1
CASE_001213,UNSEEN_CUST_00542,retry,True,2381.3,1
CASE_001214,UNSEEN_CUST_00542,retry,False,0.0,1
CASE_001215,UNSEEN_CUST_00543,retry,True,639.41,1
CASE_001216,UNSEEN_CUST_00543,retry,True,8694.04,1
CASE_001217,UNSEEN_CUST_00544,retry,False,0.0,1
CASE_001218,UNSEEN_CUST_00544,retry,False,0.0,1
CASE_001219,UNSEEN_CUST_00546,retry,False,0.0,1
CASE_001220,UNSEEN_CUST_00547,retry,True,4595.18,1
CASE_001221,UNSEEN_CUST_00548,retry,False,0.0,1
CASE_001222,UNSEEN_CUST_00548,retry,False,0.0,1
CASE_001223,UNSEEN_CUST_00550,retry,True,8858.93,1
CASE_001224,UNSEEN_CUST_00551,retry,True,2578.63,1
CASE_001225,UNSEEN_CUST_00551,retry,True,60093.27,1
CASE_001226,UNSEEN_CUST_00552,retry,False,0.0,1
CASE_001227,UNSEEN_CUST_00552,retry,False,0.0,1
CASE_001228,UNSEEN_CUST_00552,retry,False,0.0,1
CASE_001229,UNSEEN_CUST_00553,retry,False,0.0,1
CASE_001230,UNSEEN_CUST_00553,retry,False,0.0,1
CASE_001231,UNSEEN_CUST_00553,retry,True,52759.9,1
CASE_001232,UNSEEN_CUST_00554,retry,False,0.0,1
CASE_001233,UNSEEN_CUST_00555,retry,True,6182.41,1
CASE_001234,UNSEEN_CUST_00556,retry,False,0.0,1
CASE_001235,UNSEEN_CUST_00556,retry,False,0.0,1
CASE_001236,UNSEEN_CUST_00556,retry,False,0.0,1
CASE_001237,UNSEEN_CUST_00557,retry,False,0.0,1
CASE_001238,UNSEEN_CUST_00557,retry,False,0.0,1
CASE_001239,UNSEEN_CUST_00558,retry,True,35496.47,1
CASE_001240,UNSEEN_CUST_00558,retry,False,0.0,1
CASE_001241,UNSEEN_CUST_00558,retry,False,0.0,1
CASE_001242,UNSEEN_CUST_00560,retry,True,39089.67,1
CASE_001243,UNSEEN_CUST_00560,retry,True,31134.45,1
CASE_001244,UNSEEN_CUST_00560,retry,True,5017.38,1
CASE_001245,UNSEEN_CUST_00561,retry,False,0.0,1
CASE_001246,UNSEEN_CUST_00561,retry,True,26626.72,1
CASE_001247,UNSEEN_CUST_00563,retry,False,0.0,1
CASE_001248,UNSEEN_CUST_00563,retry,False,0.0,1
CASE_001249,UNSEEN_CUST_00564,retry,False,0.0,1
CASE_001250,UNSEEN_CUST_00564,retry,True,20478.59,1
CASE_001251,UNSEEN_CUST_00565,retry,False,0.0,1
CASE_001252,UNSEEN_CUST_00565,retry,False,0.0,1
CASE_001253,UNSEEN_CUST_00565,retry,False,0.0,1
CASE_001254,UNSEEN_CUST_00566,retry,True,37270.76,1
CASE_001255,UNSEEN_CUST_00567,retry,True,57660.13,1
CASE_001256,UNSEEN_CUST_00567,retry,True,15801.58,1
CASE_001257,UNSEEN_CUST_00568,retry,False,0.0,1
CASE_001258,UNSEEN_CUST_00568,retry,False,0.0,1
CASE_001259,UNSEEN_CUST_00569,retry,False,0.0,1
CASE_001260,UNSEEN_CUST_00571,retry,True,46285.19,1
CASE_001261,UNSEEN_CUST_00571,retry,True,11435.89,1
CASE_001262,UNSEEN_CUST_00572,retry,False,0.0,1
CASE_001263,UNSEEN_CUST_00573,retry,False,0.0,1
CASE_001264,UNSEEN_CUST_00574,retry,True,47007.32,1
CASE_001265,UNSEEN_CUST_00574,retry,False,0.0,1
CASE_001266,UNSEEN_CUST_00576,retry,True,24102.65,1
CASE_001267,UNSEEN_CUST_00576,retry,False,0.0,1
CASE_001268,UNSEEN_CUST_00576,retry,False,0.0,1
CASE_001269,UNSEEN_CUST_00577,retry,False,0.0,1
CASE_001270,UNSEEN_CUST_00577,retry,False,0.0,1
CASE_001271,UNSEEN_CUST_00577,retry,False,0.0,1
CASE_001272,UNSEEN_CUST_00579,retry,False,0.0,1
CASE_001273,UNSEEN_CUST_00579,retry,True,85303.63,1
CASE_001274,UNSEEN_CUST_00580,retry,False,0.0,1
CASE_001275,UNSEEN_CUST_00580,retry,False,0.0,1
CASE_001276,UNSEEN_CUST_00581,retry,True,600.13,1
CASE_001277,UNSEEN_CUST_00581,retry,False,0.0,1
CASE_001278,UNSEEN_CUST_00583,retry,False,0.0,1
CASE_001279,UNSEEN_CUST_00583,retry,False,0.0,1
CASE_001280,UNSEEN_CUST_00584,retry,False,0.0,1
CASE_001281,UNSEEN_CUST_00585,retry,False,0.0,1
CASE_001282,UNSEEN_CUST_00586,retry,True,24679.39,1
CASE_001283,UNSEEN_CUST_00587,retry,False,0.0,1
CASE_001284,UNSEEN_CUST_00588,retry,False,0.0,1
CASE_001285,UNSEEN_CUST_00589,retry,True,45554.27,1
CASE_001286,UNSEEN_CUST_00589,retry,True,19846.03,1
CASE_001287,UNSEEN_CUST_00591,retry,False,0.0,1
CASE_001288,UNSEEN_CUST_00593,retry,False,0.0,1
CASE_001289,UNSEEN_CUST_00594,retry,False,0.0,1
CASE_001290,UNSEEN_CUST_00595,retry,True,9135.77,1
CASE_001291,UNSEEN_CUST_00595,retry,False,0.0,1
CASE_001292,UNSEEN_CUST_00595,retry,True,22062.51,1
CASE_001293,UNSEEN_CUST_00595,retry,False,0.0,1
