case_id,final_status,attempts,total_recovered,confidence_score,confidence_level,probability_confidence,action_margin,margin_confidence,audit_event_count
CASE_001477,recovered,1,22115.92,0.31559606759073366,low,0.5259934459845561,0.0,0.0,10
CASE_001478,escalated,0,0.0,0.5782737949802004,medium,0.2971229916336673,0.6485614958168336,1.0,6
CASE_001479,escalated,2,0.0,0.8849109229113093,high,0.8081848715188489,0.9040924357594244,1.0,24
CASE_001480,escalated,2,0.0,0.6965066685603749,medium,0.49417778093395826,0.7470888904669791,1.0,24
CASE_001481,recovered,1,42971.13,0.2991404240690759,low,0.4985673734484599,0.0,0.0,10
CASE_001482,recovered,1,27091.56,0.24584415129365025,low,0.4097402521560838,0.0,0.0,10
CASE_001483,escalated,2,0.0,0.6458441512936502,medium,0.4097402521560838,0.7048701260780419,1.0,24
CASE_001484,recovered,1,97520.59,0.35489422128672404,low,0.5914903688112068,0.0,0.0,10
CASE_001485,escalated,2,0.0,0.754894221286724,high,0.5914903688112068,0.7957451844056034,1.0,24
CASE_001486,escalated,0,0.0,0.6208420576293032,medium,0.3680700960488388,0.6840350480244194,1.0,6
CASE_001487,recovered,1,28512.03,0.3822113757699612,low,0.637018959616602,0.0,0.0,10
CASE_001488,recovered,1,39853.07,0.5902635238320797,medium,0.9837725397201329,0.0,0.0,10
CASE_001489,escalated,2,0.0,0.7749783079461056,high,0.6249638465768426,0.8124819232884213,1.0,24
CASE_001490,recovered,1,13013.79,0.5971328141218082,medium,0.9952213568696804,0.0,0.0,10
CASE_001491,recovered,1,70804.37,0.5990931765858135,medium,0.9984886276430225,0.0,0.0,10
CASE_001492,recovered,1,9837.83,0.5989459419403872,medium,0.998243236567312,0.0,0.0,10
CASE_001493,recovered,1,4159.71,0.5554443498603843,medium,0.9257405831006404,0.0,0.0,10
CASE_001494,recovered,1,15681.99,0.3465864259127586,low,0.5776440431879311,0.0,0.0,10
CASE_001495,recovered,1,39377.64,0.5297787820902783,medium,0.8829646368171304,0.0,0.0,10
CASE_001496,recovered,1,19761.5,0.5797981195495181,medium,0.9663301992491968,0.0,0.0,10
CASE_001497,escalated,2,0.0,0.7028197357004888,high,0.5046995595008146,0.7523497797504073,1.0,24
CASE_001498,stopped,1,0.0,0.46061291912561997,medium,0.7676881985427,0.0,0.0,12
CASE_001499,escalated,2,0.0,0.5046105813004138,medium,0.174350968834023,0.5871754844170115,1.0,24
CASE_001500,escalated,2,0.0,0.6334723730363068,medium,0.3891206217271779,0.6945603108635889,1.0,24
CASE_001501,recovered,1,28187.15,0.1046105813004138,low,0.174350968834023,0.0,0.0,10
CASE_001502,recovered,1,40865.89,0.13207645250553884,low,0.22012742084256476,0.0,0.0,10
CASE_001503,stopped,1,0.0,0.13207645250553884,low,0.22012742084256476,0.0,0.0,12
CASE_001504,recovered,1,8908.2,0.5930718807264156,medium,0.988453134544026,0.0,0.0,10
CASE_001505,escalated,2,0.0,0.6907428896507373,medium,0.48457148275122885,0.7422857413756144,1.0,24
CASE_001506,recovered,1,35746.44,0.3741542800788867,low,0.6235904667981444,0.0,0.0,10
CASE_001507,escalated,2,0.0,0.6907428896507373,medium,0.48457148275122885,0.7422857413756144,1.0,24
CASE_001508,escalated,2,0.0,0.6907428896507373,medium,0.48457148275122885,0.7422857413756144,1.0,24
CASE_001509,escalated,2,0.0,0.6941150525534899,medium,0.4901917542558165,0.7450958771279083,1.0,24
CASE_001510,recovered,1,8752.01,0.5808095103616396,medium,0.9680158506027328,0.0,0.0,10
CASE_001511,escalated,0,0.0,0.9081248574869298,high,0.8468747624782164,0.0765626187608918,1.0,6
CASE_001512,escalated,1,0.0,0.6469482365370723,medium,0.41158039422845394,0.705790197114227,1.0,15
CASE_001513,escalated,2,0.0,0.6860281381210953,medium,0.4767135635351587,0.7383567817675794,1.0,24
CASE_001514,escalated,2,0.0,0.682908691303572,medium,0.47151448550595343,0.7357572427529767,1.0,24
CASE_001515,escalated,2,0.0,0.682908691303572,medium,0.47151448550595343,0.7357572427529767,1.0,24
CASE_001516,escalated,2,0.0,0.8396874667793253,high,0.7328124446322086,0.8664062223161043,1.0,24
CASE_001517,escalated,2,0.0,0.682908691303572,medium,0.47151448550595343,0.7357572427529767,1.0,24
CASE_001518,recovered,1,35794.87,0.5290527613464542,medium,0.8817546022440903,0.0,0.0,10
CASE_001519,recovered,1,66670.51,0.5290527613464542,medium,0.8817546022440903,0.0,0.0,10
CASE_001520,recovered,1,3766.49,0.5945800279743031,medium,0.9909667132905051,0.0,0.0,10
CASE_001521,recovered,1,51282.72,0.3674326266429358,low,0.6123877110715596,0.0,0.0,10
CASE_001522,recovered,1,4212.16,0.5540452078072403,medium,0.923408679678734,0.0,0.0,10
CASE_001523,stopped,1,0.0,0.04615772350982095,low,0.07692953918303491,0.0,0.0,12
CASE_001524,escalated,0,0.0,0.7230547588222422,high,0.5384245980370703,0.7692122990185352,1.0,6
CASE_001525,recovered,1,42545.5,0.5887564501693613,medium,0.9812607502822688,0.0,0.0,10
CASE_001526,recovered,1,1149.98,0.5902920642084696,medium,0.9838201070141159,0.0,0.0,10
CASE_001527,escalated,2,0.0,0.9216101687054324,high,0.8693502811757208,0.9346751405878604,1.0,24
CASE_001528,recovered,1,82736.99,0.3782510695713491,low,0.6304184492855818,0.0,0.0,10
CASE_001529,escalated,2,0.0,0.9788316682650369,high,0.9647194471083949,0.9823597235541974,1.0,24
CASE_001530,recovered,1,5173.57,0.47114572724937215,medium,0.7852428787489536,0.0,0.0,10
CASE_001531,recovered,1,4246.6,0.5896150174853717,medium,0.9826916958089529,0.0,0.0,10
CASE_001532,recovered,1,1506.62,0.07240525317933434,low,0.12067542196555725,0.0,0.0,10
CASE_001533,recovered,1,12340.54,0.47439834929666885,medium,0.7906639154944481,0.0,0.0,10
CASE_001534,stopped,1,0.0,0.28917478951605863,low,0.48195798252676436,0.0,0.0,12
CASE_001535,recovered,1,34046.16,0.2781278585613258,low,0.46354643093554304,0.0,0.0,10
CASE_001536,escalated,0,0.0,0.5981948274353199,medium,0.33032471239219985,0.3348376438039001,1.0,6
CASE_001537,recovered,1,16010.58,0.4415764052409286,medium,0.7359606754015477,0.0,0.0,10
CASE_001538,escalated,2,0.0,0.8201787039460475,high,0.7002978399100792,0.8501489199550396,1.0,24
CASE_001539,escalated,0,0.0,0.8704848999164616,high,0.7841414998607694,0.1079292500696153,1.0,6
CASE_001540,escalated,0,0.0,0.9081248574869298,high,0.8468747624782164,0.0765626187608918,1.0,6
CASE_001541,escalated,2,0.0,0.6915684587744757,medium,0.48594743129079276,0.7429737156453964,1.0,24
CASE_001542,escalated,1,0.0,0.891169290698453,high,0.8186154844974216,0.9093077422487108,1.0,15
CASE_001543,recovered,1,7930.39,0.5258590030122027,medium,0.8764316716870044,0.0,0.0,10
CASE_001544,recovered,1,63352.62,0.45231968409354767,medium,0.7538661401559128,0.0,0.0,10
CASE_001545,recovered,1,39257.7,0.22658020307409588,low,0.37763367179015983,0.0,0.0,10
CASE_001546,recovered,1,19132.84,0.14690676149837725,low,0.24484460249729545,0.0,0.0,10
CASE_001547,recovered,1,48416.17,0.4391166298659451,medium,0.7318610497765752,0.0,0.0,10
CASE_001548,recovered,1,22899.53,0.41814271428925803,medium,0.6969045238154301,0.0,0.0,10
CASE_001549,escalated,2,0.0,0.49868425577043496,medium,0.16447375961739152,0.5822368798086958,1.0,24
CASE_001550,stopped,1,0.0,0.17762216236313816,low,0.29603693727189695,0.0,0.0,12
CASE_001551,stopped,1,0.0,0.23644486357375832,low,0.39407477262293056,0.0,0.0,12
CASE_001552,escalated,0,0.0,0.5740671884682929,medium,0.29011198078048817,0.3549440096097559,1.0,6
CASE_001553,escalated,2,0.0,0.723093222188397,high,0.5384887036473283,0.7692443518236641,1.0,24
CASE_001554,recovered,1,2911.14,0.5569400910687957,medium,0.9282334851146596,0.0,0.0,10
CASE_001555,recovered,1,4344.05,0.5893116718344187,medium,0.9821861197240311,0.0,0.0,10
CASE_001556,recovered,1,40238.43,0.30137376155592,low,0.5022896025932,0.0,0.0,10
CASE_001557,escalated,2,0.0,0.6833637538388706,medium,0.4722729230647842,0.7361364615323921,1.0,24
CASE_001558,escalated,2,0.0,0.6925856829935981,medium,0.4876428049893302,0.7438214024946651,1.0,24
CASE_001559,escalated,1,0.0,0.7939154329344036,high,0.6565257215573392,0.8282628607786696,1.0,15
CASE_001560,recovered,1,11803.58,0.44711563487169176,medium,0.745192724786153,0.0,0.0,10
CASE_001561,recovered,1,5599.23,0.4017085100016339,medium,0.6695141833360565,0.0,0.0,10
CASE_001562,recovered,1,55422.43,0.36505593971086936,low,0.6084265661847823,0.0,0.0,10
CASE_001563,escalated,2,0.0,0.806315427231788,high,0.6771923787196465,0.8385961893598233,1.0,24
CASE_001564,escalated,1,0.0,0.8141137701394544,high,0.6901896168990906,0.8450948084495453,1.0,15
CASE_001565,escalated,2,0.0,0.806315427231788,high,0.6771923787196465,0.8385961893598233,1.0,24
CASE_001566,escalated,0,0.0,0.7724232144127452,high,0.6207053573545753,0.1896473213227123,1.0,6
CASE_001567,recovered,1,56450.11,0.3713089129823547,low,0.6188481883039245,0.0,0.0,10
CASE_001568,recovered,1,87312.94,0.464032620727323,medium,0.773387701212205,0.0,0.0,10
CASE_001569,recovered,1,15382.25,0.4295737986290468,medium,0.7159563310484114,0.0,0.0,10
CASE_001570,recovered,1,4139.72,0.5954662176870053,medium,0.9924436961450087,0.0,0.0,10
CASE_001571,recovered,1,7731.05,0.27164853238408293,low,0.45274755397347155,0.0,0.0,10
CASE_001572,escalated,2,0.0,0.7377936644050971,high,0.5629894406751619,0.7814947203375809,1.0,24
CASE_001573,escalated,2,0.0,0.8826181328903959,high,0.8043635548173265,0.9021817774086632,1.0,24
CASE_001574,recovered,1,2064.32,0.002629028552034707,low,0.004381714253391178,0.0,0.0,10
CASE_001575,recovered,1,4514.28,0.13260933743209158,low,0.2210155623868193,0.0,0.0,10
CASE_001576,escalated,0,0.0,0.4419671814216947,medium,0.06994530236949115,0.5349726511847456,1.0,6
CASE_001577,recovered,1,38964.16,0.4687225819319527,medium,0.7812043032199212,0.0,0.0,10
CASE_001578,recovered,1,14627.33,0.5175346994760983,medium,0.8625578324601639,0.0,0.0,10
CASE_001579,recovered,1,79105.65,0.4534627212246549,medium,0.7557712020410916,0.0,0.0,10
CASE_001580,escalated,0,0.0,0.7187544001716493,high,0.5312573336194155,0.7656286668097078,1.0,6
CASE_001581,escalated,2,0.0,0.8703157453840301,high,0.7838595756400502,0.8919297878200251,1.0,24
CASE_001582,recovered,1,31292.11,0.4703157453840301,medium,0.7838595756400502,0.0,0.0,10
CASE_001583,escalated,2,0.0,0.7111465533781904,high,0.5185775889636508,0.7592887944818254,1.0,24
CASE_001584,recovered,1,47471.93,0.06523666855843047,low,0.10872778093071744,0.0,0.0,10
CASE_001585,recovered,1,7325.96,0.3563443570736959,low,0.5939072617894932,0.0,0.0,10
CASE_001586,recovered,1,1025.02,0.17546776790720878,low,0.292446279845348,0.0,0.0,10
CASE_001587,escalated,2,0.0,0.6712963932188627,medium,0.45216065536477124,0.7260803276823856,1.0,24
CASE_001588,escalated,2,0.0,0.5111790182748489,medium,0.18529836379141473,0.5926491818957074,1.0,24
CASE_001589,recovered,1,2150.66,0.3411303541345929,low,0.5685505902243215,0.0,0.0,10
CASE_001590,recovered,1,8173.42,0.20711254298935272,low,0.3451875716489212,0.0,0.0,10
CASE_001591,escalated,2,0.0,0.5577094987295106,medium,0.2628491645491844,0.6314245822745922,1.0,24
CASE_001592,escalated,2,0.0,0.5751885241340011,medium,0.29198087355666846,0.6459904367783342,1.0,24
CASE_001593,escalated,2,0.0,0.6974687781704152,medium,0.49578129695069184,0.7478906484753459,1.0,24
CASE_001594,recovered,1,43834.0,0.5905918677868193,medium,0.9843197796446987,0.0,0.0,10
CASE_001595,escalated,0,0.0,0.48704507075544146,medium,0.14507511792573569,0.5725375589628678,1.0,6
CASE_001596,recovered,1,36830.44,0.2533234569948389,low,0.4222057616580648,0.0,0.0,10
CASE_001597,recovered,1,6550.57,0.5930718807264156,medium,0.988453134544026,0.0,0.0,10
CASE_001598,recovered,1,68195.41,0.5898725046335059,medium,0.9831208410558432,0.0,0.0,10
CASE_001599,escalated,2,0.0,0.40567604119436274,medium,0.009460068657271226,0.5047300343286356,1.0,24
CASE_001600,escalated,2,0.0,0.9808707507226662,high,0.9681179178711103,0.9840589589355552,1.0,24
CASE_001601,escalated,0,0.0,0.7598126774621341,high,0.5996877957702236,0.7998438978851118,1.0,6
CASE_001602,recovered,1,36297.96,0.4313040015626084,medium,0.7188400026043473,0.0,0.0,10
CASE_001603,escalated,2,0.0,0.7890467430266119,high,0.6484112383776865,0.8242056191888433,1.0,24
CASE_001604,escalated,2,0.0,0.7567045147837443,high,0.5945075246395739,0.797253762319787,1.0,24
CASE_001605,recovered,1,15476.97,0.244438327421743,low,0.4073972123695717,0.0,0.0,10
CASE_001606,escalated,2,0.0,0.9807061389927209,high,0.967843564987868,0.983921782493934,1.0,24
CASE_001607,escalated,2,0.0,0.8754071685958242,high,0.7923452809930405,0.8961726404965202,1.0,24
CASE_001608,recovered,1,3648.38,0.5859144517022906,medium,0.9765240861704845,0.0,0.0,10
CASE_001609,recovered,1,9317.69,0.4446866532537898,medium,0.7411444220896497,0.0,0.0,10
CASE_001610,escalated,2,0.0,0.8446866532537898,high,0.7411444220896497,0.8705722110448249,1.0,24
CASE_001611,recovered,1,44303.73,0.40852787571351407,medium,0.6808797928558568,0.0,0.0,10
CASE_001612,recovered,1,37063.97,0.5961755672901825,medium,0.9936259454836376,0.0,0.0,10
CASE_001613,recovered,1,26113.85,0.5961755672901825,medium,0.9936259454836376,0.0,0.0,10
CASE_001614,escalated,2,0.0,0.47797584224866474,medium,0.12995973708110786,0.5649798685405539,1.0,24
CASE_001615,escalated,0,0.0,0.5132591773267999,medium,0.1887652955446666,0.4056173522276667,1.0,6
CASE_001616,recovered,1,29412.67,0.4299595574493605,medium,0.7165992624156008,0.0,0.0,10
CASE_001617,escalated,2,0.0,0.8744607585345421,high,0.7907679308909035,0.8953839654454517,1.0,24
CASE_001618,escalated,2,0.0,0.5695191995777944,medium,0.282531999296324,0.641265999648162,1.0,24
CASE_001619,escalated,0,0.0,0.8312883938099198,high,0.7188139896831995,0.1405930051584002,1.0,6
CASE_001620,recovered,1,17704.89,0.33132473560639825,low,0.5522078926773304,0.0,0.0,10
CASE_001621,escalated,2,0.0,0.8280990887844022,high,0.7134984813073368,0.8567492406536684,1.0,24
CASE_001622,escalated,2,0.0,0.5681659582350941,medium,0.2802765970584902,0.6401382985292451,1.0,24
CASE_001623,escalated,0,0.0,0.7880112930243003,high,0.6466854883738338,0.1766572558130831,1.0,6
CASE_001624,escalated,0,0.0,0.716044554971039,high,0.5267409249517316,0.7633704624758658,1.0,6
CASE_001625,escalated,1,0.0,0.8347172671022055,high,0.7245287785036758,0.8622643892518379,1.0,15
CASE_001626,recovered,1,41123.24,0.4841526864859569,medium,0.8069211441432615,0.0,0.0,10
CASE_001627,recovered,1,10037.83,0.5064567065076316,medium,0.8440945108460527,0.0,0.0,10
CASE_001628,recovered,1,11986.52,0.40989860755137414,medium,0.6831643459189569,0.0,0.0,10
CASE_001629,escalated,2,0.0,0.7552093122730028,high,0.5920155204550046,0.7960077602275023,1.0,24
CASE_001630,recovered,1,34365.51,0.5668274796861403,medium,0.9447124661435673,0.0,0.0,10
CASE_001631,escalated,2,0.0,0.7552093122730028,high,0.5920155204550046,0.7960077602275023,1.0,24
CASE_001632,recovered,1,22848.6,0.5073942779342155,medium,0.8456571298903592,0.0,0.0,10
CASE_001633,recovered,1,14919.68,0.5946602808982548,medium,0.9911004681637581,0.0,0.0,10
CASE_001634,escalated,1,0.0,0.8004409166132771,high,0.667401527688795,0.8337007638443975,1.0,15
CASE_001635,recovered,1,67552.81,0.25967924331018616,low,0.4327987388503103,0.0,0.0,10
CASE_001636,escalated,1,0.0,0.7975665912079191,high,0.6626109853465316,0.8313054926732658,1.0,15
CASE_001637,escalated,2,0.0,0.6888685825845446,medium,0.4814476376409076,0.7407238188204538,1.0,24
CASE_001638,escalated,2,0.0,0.7747887672349073,high,0.6246479453915121,0.8123239726957561,1.0,24
CASE_001639,recovered,1,24246.06,0.3608400776792559,low,0.6014001294654265,0.0,0.0,10
CASE_001640,recovered,1,30671.17,0.43053195953706774,medium,0.7175532658951129,0.0,0.0,10
CASE_001641,escalated,2,0.0,0.9900272436761821,high,0.9833787394603035,0.9916893697301518,1.0,24
CASE_001642,escalated,2,0.0,0.7475782860157241,high,0.5792971433595402,0.7896485716797701,1.0,24
CASE_001643,recovered,1,19957.04,0.5132669168073097,medium,0.8554448613455163,0.0,0.0,10
CASE_001644,recovered,1,46688.01,0.5668274796861403,medium,0.9447124661435673,0.0,0.0,10
CASE_001645,escalated,2,0.0,0.6792476830787153,medium,0.4654128051311921,0.732706402565596,1.0,24
CASE_001646,recovered,1,21260.95,0.35520931227300273,low,0.5920155204550046,0.0,0.0,10
CASE_001647,escalated,2,0.0,0.428781858287053,medium,0.047969763811754995,0.4760151180941225,1.0,24
CASE_001648,escalated,2,0.0,0.5223253801628268,medium,0.2038756336047114,0.6019378168023557,1.0,24
CASE_001649,recovered,1,2868.04,0.24588090244836305,low,0.4098015040806051,0.0,0.0,10
CASE_001650,recovered,1,45732.31,0.43530234339326956,medium,0.7255039056554493,0.0,0.0,10
CASE_001651,recovered,1,3055.99,0.2677944861205939,low,0.44632414353432326,0.0,0.0,10
CASE_001652,recovered,1,5456.97,0.598124208965796,medium,0.99687368160966,0.0,0.0,10
CASE_001653,recovered,1,17314.55,0.598124208965796,medium,0.99687368160966,0.0,0.0,10
CASE_001654,escalated,2,0.0,0.6650896786339902,medium,0.4418161310566502,0.7209080655283251,1.0,24
CASE_001655,recovered,1,4550.46,0.1950671765991196,low,0.3251119609985327,0.0,0.0,10
CASE_001656,recovered,1,8274.59,0.5644651958839982,medium,0.9407753264733305,0.0,0.0,10
CASE_001657,recovered,1,11246.57,0.5938731054175375,medium,0.9897885090292291,0.0,0.0,10
CASE_001658,recovered,1,18446.71,0.364847824036639,low,0.6080797067277317,0.0,0.0,10
CASE_001659,escalated,2,0.0,0.764847824036639,high,0.6080797067277317,0.8040398533638659,1.0,24
CASE_001660,recovered,1,38546.35,0.5182145551797925,medium,0.8636909252996543,0.0,0.0,10
CASE_001661,recovered,1,16328.45,0.3786676426052694,low,0.6311127376754491,0.0,0.0,10
CASE_001662,escalated,2,0.0,0.8121334092032464,high,0.6868890153387439,0.843444507669372,1.0,24
CASE_001663,recovered,1,14858.26,0.5864767097567314,medium,0.9774611829278856,0.0,0.0,10
CASE_001664,escalated,0,0.0,0.5843132136202944,medium,0.3071886893671574,0.3464056553164213,1.0,6
CASE_001665,recovered,1,9779.18,0.37462683902822574,low,0.624378065047043,0.0,0.0,10
CASE_001666,escalated,0,0.0,0.49292205811383966,medium,0.1548700968563994,0.5774350484281997,1.0,6
CASE_001667,recovered,1,61470.46,0.47257056642537043,medium,0.7876176107089508,0.0,0.0,10
CASE_001668,recovered,1,24279.07,0.5987522584263502,medium,0.9979204307105836,0.0,0.0,10
CASE_001669,recovered,1,25904.13,0.32002657228271836,low,0.5333776204711973,0.0,0.0,10
CASE_001670,escalated,2,0.0,0.8356527407684252,high,0.7260879012807087,0.8630439506403543,1.0,24
CASE_001671,escalated,2,0.0,0.6826727363531567,medium,0.4711212272552612,0.7355606136276306,1.0,24
CASE_001672,escalated,2,0.0,0.5405171810368664,medium,0.23419530172811065,0.6170976508640553,1.0,24
CASE_001673,escalated,2,0.0,0.5494889739296405,medium,0.2491482898827342,0.6245741449413671,1.0,24
CASE_001674,escalated,2,0.0,0.8486799996736449,high,0.7477999994560749,0.8738999997280374,1.0,24
CASE_001675,escalated,2,0.0,0.8417637981393844,high,0.7362729968989741,0.868136498449487,1.0,24
CASE_001676,escalated,2,0.0,0.7261145427605709,high,0.5435242379342846,0.7717621189671423,1.0,24
CASE_001677,recovered,1,7173.25,0.5919517063990415,medium,0.9865861773317359,0.0,0.0,10
CASE_001678,recovered,1,48394.42,0.44155474956536095,medium,0.7359245826089349,0.0,0.0,10
CASE_001679,recovered,1,2020.77,0.5977391001225105,medium,0.9962318335375175,0.0,0.0,10
CASE_001680,escalated,2,0.0,0.8195307180653228,high,0.6992178634422048,0.8496089317211024,1.0,24
CASE_001681,escalated,2,0.0,0.9248609373507223,high,0.8747682289178704,0.9373841144589352,1.0,24
CASE_001682,escalated,0,0.0,0.6875934091192606,medium,0.479322348532101,0.2603388257339495,1.0,6
CASE_001683,recovered,1,12568.6,0.024707903120484518,low,0.04117983853414087,0.0,0.0,10
CASE_001684,escalated,2,0.0,0.6611477326807607,medium,0.4352462211346011,0.7176231105673005,1.0,24
CASE_001685,escalated,0,0.0,0.6818254702130914,medium,0.46970911702181894,0.2651454414890905,1.0,6
CASE_001686,recovered,1,15356.52,0.42018663930434663,medium,0.7003110655072444,0.0,0.0,10
CASE_001687,recovered,1,7918.68,0.40502648624869764,medium,0.6750441437478294,0.0,0.0,10
CASE_001688,recovered,1,17983.32,0.5198254090336161,medium,0.8663756817226935,0.0,0.0,10
CASE_001689,recovered,1,26326.66,0.34814676352972684,low,0.5802446058828781,0.0,0.0,10
CASE_001690,recovered,1,45129.61,0.4886935679301298,medium,0.8144892798835497,0.0,0.0,10
CASE_001691,escalated,1,0.0,0.8343240341806624,high,0.7238733903011039,0.8619366951505519,1.0,15
CASE_001692,recovered,1,10411.24,0.17411152353455925,low,0.29018587255759876,0.0,0.0,10
CASE_001693,recovered,1,6102.03,0.17411152353455925,low,0.29018587255759876,0.0,0.0,10
CASE_001694,recovered,1,5134.14,0.5571928986246825,medium,0.9286548310411376,0.0,0.0,10
CASE_001695,recovered,1,22024.78,0.35888517072526266,low,0.5981419512087711,0.0,0.0,10
CASE_001696,recovered,1,2248.1,0.1309787290045131,low,0.2182978816741885,0.0,0.0,10
CASE_001697,escalated,2,0.0,0.7899275734771669,high,0.6498792891286116,0.8249396445643058,1.0,24
CASE_001698,recovered,1,25044.42,0.2190896517078737,low,0.36514941951312285,0.0,0.0,10
CASE_001699,escalated,2,0.0,0.8122063951783411,high,0.6870106586305684,0.8435053293152842,1.0,24
CASE_001700,recovered,1,3383.64,0.4068279116467221,medium,0.6780465194112035,0.0,0.0,10
CASE_001701,escalated,0,0.0,0.4192495469140869,medium,0.03208257819014482,0.5160412890950724,1.0,6
CASE_001702,recovered,1,17265.23,0.5275463820249054,medium,0.8792439700415091,0.0,0.0,10
CASE_001703,recovered,1,65790.09,0.17874840186795726,low,0.2979140031132621,0.0,0.0,10
CASE_001704,escalated,2,0.0,0.7605950863828475,high,0.6009918106380789,0.8004959053190395,1.0,24
CASE_001705,escalated,2,0.0,0.8515659103633872,high,0.7526098506056453,0.8763049253028227,1.0,24
CASE_001706,recovered,1,13244.4,0.5878212000187003,medium,0.9797020000311671,0.0,0.0,10
CASE_001707,recovered,1,72804.18,0.5876038744612291,medium,0.9793397907687151,0.0,0.0,10
CASE_001708,stopped,1,0.0,0.3413028803573122,low,0.5688381339288537,0.0,0.0,12
CASE_001709,recovered,1,39422.14,0.5876038744612291,medium,0.9793397907687151,0.0,0.0,10
CASE_001710,recovered,1,1049.77,0.3903531890647056,low,0.650588648441176,0.0,0.0,10
CASE_001711,stopped,1,0.0,0.3413028803573122,low,0.5688381339288537,0.0,0.0,12
CASE_001712,escalated,0,0.0,0.41083434154639514,medium,0.018057235910658553,0.5090286179553293,1.0,6
CASE_001713,escalated,2,0.0,0.9260274808326237,high,0.8767124680543728,0.9383562340271864,1.0,24
CASE_001714,escalated,0,0.0,0.49468013825472007,medium,0.1578002304245334,0.5789001152122667,1.0,6
CASE_001715,recovered,1,5550.7,0.5787479666171997,medium,0.9645799443619996,0.0,0.0,10
CASE_001716,escalated,2,0.0,0.6387741871904147,medium,0.39795697865069113,0.6989784893253456,1.0,24
CASE_001717,escalated,2,0.0,0.7670549306852992,high,0.6117582178088319,0.8058791089044159,1.0,24
CASE_001718,recovered,1,18825.55,0.3670549306852991,low,0.6117582178088319,0.0,0.0,10
CASE_001719,recovered,1,86679.69,0.4076851363831451,medium,0.6794752273052418,0.0,0.0,10
CASE_001720,escalated,0,0.0,0.9081248574869298,high,0.8468747624782164,0.0765626187608918,1.0,6
CASE_001721,recovered,1,35008.81,0.5864523705939277,medium,0.9774206176565463,0.0,0.0,10
CASE_001722,recovered,1,15690.16,0.5990624183210703,medium,0.9984373638684505,0.0,0.0,10
CASE_001723,recovered,1,48038.75,0.5984480851920083,medium,0.9974134753200139,0.0,0.0,10
CASE_001724,recovered,1,36547.0,0.28646321644840217,low,0.4774386940806703,0.0,0.0,10
CASE_001725,recovered,1,10087.64,0.5911850729955878,medium,0.9853084549926463,0.0,0.0,10
CASE_001726,escalated,2,0.0,0.6659489875222442,medium,0.44324831253707364,0.7216241562685368,1.0,24
CASE_001727,recovered,1,21158.35,0.26594898752224416,low,0.44324831253707364,0.0,0.0,10
CASE_001728,escalated,2,0.0,0.6659489875222442,medium,0.44324831253707364,0.7216241562685368,1.0,24
CASE_001729,recovered,1,15428.62,0.2694264479548306,low,0.44904407992471773,0.0,0.0,10
CASE_001730,escalated,0,0.0,0.6712910240712067,medium,0.45215170678534455,0.2739241466073277,1.0,6
CASE_001731,recovered,1,34146.53,0.31153316543712056,low,0.5192219423952009,0.0,0.0,10
CASE_001732,recovered,1,46323.05,0.31153316543712056,low,0.5192219423952009,0.0,0.0,10
CASE_001733,escalated,2,0.0,0.6639009226433696,medium,0.4398348710722826,0.7199174355361413,1.0,24
CASE_001734,escalated,2,0.0,0.6121859254461616,medium,0.3536432090769359,0.676821604538468,1.0,24
CASE_001735,recovered,1,41346.96,0.2714756142754741,low,0.4524593571257902,0.0,0.0,10
CASE_001736,escalated,2,0.0,0.9985994422334177,high,0.9976657370556961,0.998832868527848,1.0,24
CASE_001737,recovered,1,52851.51,0.2714756142754741,low,0.4524593571257902,0.0,0.0,10
CASE_001738,recovered,1,6808.22,0.25959486614755395,low,0.43265811024592327,0.0,0.0,10
CASE_001739,recovered,1,1203.82,0.44252197567902357,medium,0.737536626131706,0.0,0.0,10
CASE_001740,recovered,1,22086.81,0.4370421853994166,medium,0.728403642332361,0.0,0.0,10
CASE_001741,recovered,1,1458.13,0.3134367710965083,low,0.5223946184941806,0.0,0.0,10
CASE_001742,escalated,2,0.0,0.7462525929547388,high,0.5770876549245647,0.7885438274622824,1.0,24
CASE_001743,escalated,2,0.0,0.6905791482630148,medium,0.48429858043835794,0.742149290219179,1.0,24
CASE_001744,recovered,1,5966.16,0.5049252921822892,medium,0.8415421536371488,0.0,0.0,10
CASE_001745,recovered,1,4249.57,0.18920870952308802,low,0.3153478492051467,0.0,0.0,10
CASE_001746,escalated,1,0.0,0.8130497166276036,high,0.6884161943793392,0.8442080971896696,1.0,15
CASE_001747,recovered,1,12289.8,0.5962646302564623,medium,0.9937743837607704,0.0,0.0,10
CASE_001748,escalated,0,0.0,0.5126217309783991,medium,0.18770288496399845,0.4061485575180008,1.0,6
CASE_001749,recovered,1,36479.67,0.3250028754889928,low,0.5416714591483214,0.0,0.0,10
CASE_001750,recovered,1,20146.44,0.597935874668248,medium,0.9965597911137467,0.0,0.0,10
CASE_001751,escalated,2,0.0,0.6848364951543255,medium,0.47472749192387576,0.7373637459619379,1.0,24
CASE_001752,escalated,2,0.0,0.6480202406621083,medium,0.4133670677701804,0.7066835338850902,1.0,24
CASE_001753,escalated,0,0.0,0.690139174049397,medium,0.4835652900823282,0.7417826450411641,1.0,6
CASE_001754,escalated,2,0.0,0.5891671501152866,medium,0.31527858352547766,0.6576392917627388,1.0,24
