case_id,customer_id,customer_segment,customer_lifetime_value,successful_payment_count,failed_payment_count,total_payment_attempts,communication_opt_in,action,recovery_amount,action_cost,failure_category,amount_bucket,attempt_number,historical_failure_rate,customer_success_rate,failure_to_success_ratio,amount_to_lifetime_value_ratio,payment_history_volume,recovery_probability,expected_recovery,erv
CASE_001726,UNSEEN_CUST_00909,regular,91527.8,2,0,2,True,escalate,17816.43,25.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.19465594059946814,2,0.7216241562685368,12856.766266467448,12831.766266467448
CASE_001727,UNSEEN_CUST_00909,regular,91527.8,2,0,2,True,retry,21158.35,2.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.2311685629939756,2,0.7216241562685368,15268.376466784395,15266.376466784395
CASE_001727,UNSEEN_CUST_00909,regular,91527.8,2,0,2,True,reminder,21158.35,5.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.2311685629939756,2,0.7216241562685368,15268.376466784395,15263.376466784395
CASE_001727,UNSEEN_CUST_00909,regular,91527.8,2,0,2,True,escalate,21158.35,25.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.2311685629939756,2,0.7216241562685368,15268.376466784395,15243.376466784395
CASE_001728,UNSEEN_CUST_00909,regular,91527.8,2,0,2,True,retry,12174.93,2.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.1330189297677864,2,0.7216241562685368,8785.723588878498,8783.723588878498
CASE_001728,UNSEEN_CUST_00909,regular,91527.8,2,0,2,True,reminder,12174.93,5.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.1330189297677864,2,0.7216241562685368,8785.723588878498,8780.723588878498
CASE_001728,UNSEEN_CUST_00909,regular,91527.8,2,0,2,True,escalate,12174.93,25.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.1330189297677864,2,0.7216241562685368,8785.723588878498,8760.723588878498
CASE_001729,UNSEEN_CUST_00910,new,7419.68,3,2,5,True,retry,15428.62,2.0,insufficient_funds,5k_25k,1,0.4,0.6,0.6666666666666666,2.079418519397063,5,0.7245220399623589,11178.37523620405,11176.37523620405
CASE_001729,UNSEEN_CUST_00910,new,7419.68,3,2,5,True,reminder,15428.62,5.0,insufficient_funds,5k_25k,1,0.4,0.6,0.6666666666666666,2.079418519397063,5,0.7245220399623589,11178.37523620405,11173.37523620405
CASE_001729,UNSEEN_CUST_00910,new,7419.68,3,2,5,True,escalate,15428.62,25.0,insufficient_funds,5k_25k,1,0.4,0.6,0.6666666666666666,2.079418519397063,5,0.7245220399623589,11178.37523620405,11153.37523620405
CASE_001730,UNSEEN_CUST_00911,regular,28866.7,2,0,2,True,retry,12005.95,2.0,risk_decline,5k_25k,1,0.0,1.0,0.0,0.41591002781751985,2,0.2739241466073277,3288.7196079602463,3286.7196079602463
CASE_001730,UNSEEN_CUST_00911,regular,28866.7,2,0,2,True,reminder,12005.95,5.0,risk_decline,5k_25k,1,0.0,1.0,0.0,0.41591002781751985,2,0.2739241466073277,3288.7196079602463,3283.7196079602463
CASE_001730,UNSEEN_CUST_00911,regular,28866.7,2,0,2,True,escalate,12005.95,25.0,risk_decline,5k_25k,1,0.0,1.0,0.0,0.41591002781751985,2,0.2739241466073277,3288.7196079602463,3263.7196079602463
CASE_001731,UNSEEN_CUST_00911,regular,28866.7,2,0,2,True,retry,34146.53,2.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,1.1829038303650918,2,0.7596109711976005,25938.078816327998,25936.078816327998
CASE_001731,UNSEEN_CUST_00911,regular,28866.7,2,0,2,True,reminder,34146.53,5.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,1.1829038303650918,2,0.7596109711976005,25938.078816327998,25933.078816327998
CASE_001731,UNSEEN_CUST_00911,regular,28866.7,2,0,2,True,escalate,34146.53,25.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,1.1829038303650918,2,0.7596109711976005,25938.078816327998,25913.078816327998
CASE_001732,UNSEEN_CUST_00911,regular,28866.7,2,0,2,True,retry,46323.05,2.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,1.6047227428143849,2,0.7596109711976005,35187.49699933501,35185.49699933501
CASE_001732,UNSEEN_CUST_00911,regular,28866.7,2,0,2,True,reminder,46323.05,5.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,1.6047227428143849,2,0.7596109711976005,35187.49699933501,35182.49699933501
CASE_001732,UNSEEN_CUST_00911,regular,28866.7,2,0,2,True,escalate,46323.05,25.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,1.6047227428143849,2,0.7596109711976005,35187.49699933501,35162.49699933501
CASE_001733,UNSEEN_CUST_00912,regular,29421.84,2,0,2,True,retry,13124.56,2.0,limit_exceeded,5k_25k,1,0.0,1.0,0.0,0.4460822300712668,2,0.7199174355361413,9448.599577740219,9446.599577740219
CASE_001733,UNSEEN_CUST_00912,regular,29421.84,2,0,2,True,reminder,13124.56,5.0,limit_exceeded,5k_25k,1,0.0,1.0,0.0,0.4460822300712668,2,0.7199174355361413,9448.599577740219,9443.599577740219
CASE_001733,UNSEEN_CUST_00912,regular,29421.84,2,0,2,True,escalate,13124.56,25.0,limit_exceeded,5k_25k,1,0.0,1.0,0.0,0.4460822300712668,2,0.7199174355361413,9448.599577740219,9423.599577740219
CASE_001734,UNSEEN_CUST_00912,regular,29421.84,2,0,2,True,retry,2550.23,2.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.08667812754062969,2,0.676821604538468,1726.0507605421371,1724.0507605421371
CASE_001734,UNSEEN_CUST_00912,regular,29421.84,2,0,2,True,reminder,2550.23,5.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.08667812754062969,2,0.676821604538468,1726.0507605421371,1721.0507605421371
CASE_001734,UNSEEN_CUST_00912,regular,29421.84,2,0,2,True,escalate,2550.23,25.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.08667812754062969,2,0.676821604538468,1726.0507605421371,1701.0507605421371
CASE_001735,UNSEEN_CUST_00913,regular,89150.15,2,2,4,True,retry,41346.96,2.0,insufficient_funds,25k_100k,1,0.5,0.5,1.0,0.4637901338360059,4,0.7262296785628951,30027.389470352882,30025.389470352882
CASE_001735,UNSEEN_CUST_00913,regular,89150.15,2,2,4,True,reminder,41346.96,5.0,insufficient_funds,25k_100k,1,0.5,0.5,1.0,0.4637901338360059,4,0.7262296785628951,30027.389470352882,30022.389470352882
CASE_001735,UNSEEN_CUST_00913,regular,89150.15,2,2,4,True,escalate,41346.96,25.0,insufficient_funds,25k_100k,1,0.5,0.5,1.0,0.4637901338360059,4,0.7262296785628951,30027.389470352882,30002.389470352882
CASE_001736,UNSEEN_CUST_00913,regular,89150.15,2,2,4,True,retry,8660.95,2.0,temporary_bank_failure,5k_25k,1,0.5,0.5,1.0,0.09715014500816882,4,0.9988328685278481,8650.841532676268,8648.841532676268
CASE_001736,UNSEEN_CUST_00913,regular,89150.15,2,2,4,True,reminder,8660.95,5.0,temporary_bank_failure,5k_25k,1,0.5,0.5,1.0,0.09715014500816882,4,0.9988328685278481,8650.841532676268,8645.841532676268
CASE_001736,UNSEEN_CUST_00913,regular,89150.15,2,2,4,True,escalate,8660.95,25.0,temporary_bank_failure,5k_25k,1,0.5,0.5,1.0,0.09715014500816882,4,0.9988328685278481,8650.841532676268,8625.841532676268
CASE_001737,UNSEEN_CUST_00913,regular,89150.15,2,2,4,True,retry,52851.51,2.0,insufficient_funds,25k_100k,1,0.5,0.5,1.0,0.592837028316834,4,0.7262296785628951,38382.33511886364,38380.33511886364
CASE_001737,UNSEEN_CUST_00913,regular,89150.15,2,2,4,True,reminder,52851.51,5.0,insufficient_funds,25k_100k,1,0.5,0.5,1.0,0.592837028316834,4,0.7262296785628951,38382.33511886364,38377.33511886364
CASE_001737,UNSEEN_CUST_00913,regular,89150.15,2,2,4,True,escalate,52851.51,25.0,insufficient_funds,25k_100k,1,0.5,0.5,1.0,0.592837028316834,4,0.7262296785628951,38382.33511886364,38357.33511886364
CASE_001738,UNSEEN_CUST_00915,new,1866.19,1,1,2,True,retry,6808.22,2.0,unknown_failure,5k_25k,1,0.5,0.5,1.0,3.6481923062496318,2,0.7163290551229616,4876.92579966925,4874.92579966925
CASE_001738,UNSEEN_CUST_00915,new,1866.19,1,1,2,True,reminder,6808.22,5.0,unknown_failure,5k_25k,1,0.5,0.5,1.0,3.6481923062496318,2,0.7163290551229616,4876.92579966925,4871.92579966925
CASE_001738,UNSEEN_CUST_00915,new,1866.19,1,1,2,True,escalate,6808.22,25.0,unknown_failure,5k_25k,1,0.5,0.5,1.0,3.6481923062496318,2,0.7163290551229616,4876.92579966925,4851.92579966925
CASE_001739,UNSEEN_CUST_00916,regular,20562.94,7,1,8,True,retry,1203.82,2.0,insufficient_funds,0_5k,1,0.125,0.875,0.14285714285714285,0.05854318497257688,8,0.868768313065853,1045.8406706349351,1043.8406706349351
CASE_001739,UNSEEN_CUST_00916,regular,20562.94,7,1,8,True,reminder,1203.82,5.0,insufficient_funds,0_5k,1,0.125,0.875,0.14285714285714285,0.05854318497257688,8,0.868768313065853,1045.8406706349351,1040.8406706349351
CASE_001739,UNSEEN_CUST_00916,regular,20562.94,7,1,8,True,escalate,1203.82,25.0,insufficient_funds,0_5k,1,0.125,0.875,0.14285714285714285,0.05854318497257688,8,0.868768313065853,1045.8406706349351,1020.8406706349351
CASE_001740,UNSEEN_CUST_00916,regular,20562.94,7,1,8,True,retry,22086.81,2.0,authentication_failed,5k_25k,1,0.125,0.875,0.14285714285714285,1.0741075935639555,8,0.8642018211661805,19087.461425751408,19085.461425751408
CASE_001740,UNSEEN_CUST_00916,regular,20562.94,7,1,8,True,reminder,22086.81,5.0,authentication_failed,5k_25k,1,0.125,0.875,0.14285714285714285,1.0741075935639555,8,0.8642018211661805,19087.461425751408,19082.461425751408
CASE_001740,UNSEEN_CUST_00916,regular,20562.94,7,1,8,True,escalate,22086.81,25.0,authentication_failed,5k_25k,1,0.125,0.875,0.14285714285714285,1.0741075935639555,8,0.8642018211661805,19087.461425751408,19062.461425751408
CASE_001741,UNSEEN_CUST_00917,regular,47108.16,3,0,3,True,retry,1458.13,2.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.03095281157234755,3,0.7611973092470903,1109.9246325324598,1107.9246325324598
CASE_001741,UNSEEN_CUST_00917,regular,47108.16,3,0,3,True,reminder,1458.13,5.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.03095281157234755,3,0.7611973092470903,1109.9246325324598,1104.9246325324598
CASE_001741,UNSEEN_CUST_00917,regular,47108.16,3,0,3,True,escalate,1458.13,25.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.03095281157234755,3,0.7611973092470903,1109.9246325324598,1084.9246325324598
CASE_001742,UNSEEN_CUST_00917,regular,47108.16,3,0,3,True,retry,20752.2,2.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.4405224063092254,3,0.7885438274622824,16364.019216262777,16362.019216262777
CASE_001742,UNSEEN_CUST_00917,regular,47108.16,3,0,3,True,reminder,20752.2,5.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.4405224063092254,3,0.7885438274622824,16364.019216262777,16359.019216262777
CASE_001742,UNSEEN_CUST_00917,regular,47108.16,3,0,3,True,escalate,20752.2,25.0,unknown_failure,5k_25k,1,0.0,1.0,0.0,0.4405224063092254,3,0.7885438274622824,16364.019216262777,16339.019216262777
CASE_001743,UNSEEN_CUST_00918,high_value,360028.6,0,0,0,True,retry,25705.3,2.0,unknown_failure,25k_100k,1,0.0,0.0,0.0,0.07139793894151743,0,0.742149290219179,19077.17014987106,19075.17014987106
CASE_001743,UNSEEN_CUST_00918,high_value,360028.6,0,0,0,True,reminder,25705.3,5.0,unknown_failure,25k_100k,1,0.0,0.0,0.0,0.07139793894151743,0,0.742149290219179,19077.17014987106,19072.17014987106
CASE_001743,UNSEEN_CUST_00918,high_value,360028.6,0,0,0,True,escalate,25705.3,25.0,unknown_failure,25k_100k,1,0.0,0.0,0.0,0.07139793894151743,0,0.742149290219179,19077.17014987106,19052.17014987106
CASE_001744,UNSEEN_CUST_00919,regular,33708.04,3,0,3,True,retry,5966.16,2.0,insufficient_funds,5k_25k,1,0.0,1.0,0.0,0.17699516198509316,3,0.9207710768185744,5493.467567671905,5491.467567671905
CASE_001744,UNSEEN_CUST_00919,regular,33708.04,3,0,3,True,reminder,5966.16,5.0,insufficient_funds,5k_25k,1,0.0,1.0,0.0,0.17699516198509316,3,0.9207710768185744,5493.467567671905,5488.467567671905
CASE_001744,UNSEEN_CUST_00919,regular,33708.04,3,0,3,True,escalate,5966.16,25.0,insufficient_funds,5k_25k,1,0.0,1.0,0.0,0.17699516198509316,3,0.9207710768185744,5493.467567671905,5468.467567671905
CASE_001745,UNSEEN_CUST_00919,regular,33708.04,3,0,3,True,retry,4249.57,2.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.12606992278400048,3,0.6576739246025733,2794.8313797733576,2792.8313797733576
CASE_001745,UNSEEN_CUST_00919,regular,33708.04,3,0,3,True,reminder,4249.57,5.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.12606992278400048,3,0.6576739246025733,2794.8313797733576,2789.8313797733576
CASE_001745,UNSEEN_CUST_00919,regular,33708.04,3,0,3,True,escalate,4249.57,25.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.12606992278400048,3,0.6576739246025733,2794.8313797733576,2769.8313797733576
CASE_001746,UNSEEN_CUST_00919,regular,33708.04,3,0,3,True,retry,5866.72,2.0,expired_instrument,5k_25k,1,0.0,1.0,0.0,0.17404512395262378,3,0.8442080971896696,4952.732527944579,4950.732527944579
CASE_001746,UNSEEN_CUST_00919,regular,33708.04,3,0,3,True,reminder,5866.72,5.0,expired_instrument,5k_25k,1,0.0,1.0,0.0,0.17404512395262378,3,0.8442080971896696,4952.732527944579,4947.732527944579
CASE_001746,UNSEEN_CUST_00919,regular,33708.04,3,0,3,True,escalate,5866.72,25.0,expired_instrument,5k_25k,1,0.0,1.0,0.0,0.17404512395262378,3,0.8442080971896696,4952.732527944579,4927.732527944579
CASE_001747,UNSEEN_CUST_00920,new,19947.1,4,0,4,True,retry,12289.8,2.0,temporary_bank_failure,5k_25k,1,0.0,1.0,0.0,0.6161196364383795,4,0.9968871918803852,12251.544210771557,12249.544210771557
CASE_001747,UNSEEN_CUST_00920,new,19947.1,4,0,4,True,reminder,12289.8,5.0,temporary_bank_failure,5k_25k,1,0.0,1.0,0.0,0.6161196364383795,4,0.9968871918803852,12251.544210771557,12246.544210771557
CASE_001747,UNSEEN_CUST_00920,new,19947.1,4,0,4,True,escalate,12289.8,25.0,temporary_bank_failure,5k_25k,1,0.0,1.0,0.0,0.6161196364383795,4,0.9968871918803852,12251.544210771557,12226.544210771557
CASE_001748,UNSEEN_CUST_00921,high_value,425570.85,7,1,8,True,retry,26753.84,2.0,blocked_instrument,25k_100k,1,0.125,0.875,0.14285714285714285,0.062865771939032,8,0.4061485575180008,10866.03352406739,10864.03352406739
CASE_001748,UNSEEN_CUST_00921,high_value,425570.85,7,1,8,True,reminder,26753.84,5.0,blocked_instrument,25k_100k,1,0.125,0.875,0.14285714285714285,0.062865771939032,8,0.4061485575180008,10866.03352406739,10861.03352406739
CASE_001748,UNSEEN_CUST_00921,high_value,425570.85,7,1,8,True,escalate,26753.84,25.0,blocked_instrument,25k_100k,1,0.125,0.875,0.14285714285714285,0.062865771939032,8,0.4061485575180008,10866.03352406739,10841.03352406739
CASE_001749,UNSEEN_CUST_00922,regular,59760.63,1,0,1,True,retry,36479.67,2.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.6104298097259014,1,0.7708357295741607,28119.83303907462,28117.83303907462
CASE_001749,UNSEEN_CUST_00922,regular,59760.63,1,0,1,True,reminder,36479.67,5.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.6104298097259014,1,0.7708357295741607,28119.83303907462,28114.83303907462
CASE_001749,UNSEEN_CUST_00922,regular,59760.63,1,0,1,True,escalate,36479.67,25.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.6104298097259014,1,0.7708357295741607,28119.83303907462,28094.83303907462
CASE_001750,UNSEEN_CUST_00923,regular,88128.53,4,1,5,True,retry,20146.44,2.0,temporary_bank_failure,5k_25k,1,0.2,0.8,0.25,0.22860292801888332,5,0.9982798955568734,20111.786019042815,20109.786019042815
CASE_001750,UNSEEN_CUST_00923,regular,88128.53,4,1,5,True,reminder,20146.44,5.0,temporary_bank_failure,5k_25k,1,0.2,0.8,0.25,0.22860292801888332,5,0.9982798955568734,20111.786019042815,20106.786019042815
CASE_001750,UNSEEN_CUST_00923,regular,88128.53,4,1,5,True,escalate,20146.44,25.0,temporary_bank_failure,5k_25k,1,0.2,0.8,0.25,0.22860292801888332,5,0.9982798955568734,20111.786019042815,20086.786019042815
CASE_001751,UNSEEN_CUST_00925,regular,98212.47,3,2,5,True,retry,31717.55,2.0,insufficient_funds,25k_100k,1,0.4,0.6,0.6666666666666666,0.32294829770598377,5,0.7373637459619379,23387.371480735063,23385.371480735063
CASE_001751,UNSEEN_CUST_00925,regular,98212.47,3,2,5,True,reminder,31717.55,5.0,insufficient_funds,25k_100k,1,0.4,0.6,0.6666666666666666,0.32294829770598377,5,0.7373637459619379,23387.371480735063,23382.371480735063
CASE_001751,UNSEEN_CUST_00925,regular,98212.47,3,2,5,True,escalate,31717.55,25.0,insufficient_funds,25k_100k,1,0.4,0.6,0.6666666666666666,0.32294829770598377,5,0.7373637459619379,23387.371480735063,23362.371480735063
CASE_001752,UNSEEN_CUST_00925,regular,98212.47,3,2,5,True,retry,26784.81,2.0,unknown_failure,25k_100k,1,0.4,0.6,0.6666666666666666,0.2727231073610103,5,0.7066835338850902,18928.384185240702,18926.384185240702
CASE_001752,UNSEEN_CUST_00925,regular,98212.47,3,2,5,True,reminder,26784.81,5.0,unknown_failure,25k_100k,1,0.4,0.6,0.6666666666666666,0.2727231073610103,5,0.7066835338850902,18928.384185240702,18923.384185240702
CASE_001752,UNSEEN_CUST_00925,regular,98212.47,3,2,5,True,escalate,26784.81,25.0,unknown_failure,25k_100k,1,0.4,0.6,0.6666666666666666,0.2727231073610103,5,0.7066835338850902,18928.384185240702,18903.384185240702
CASE_001753,UNSEEN_CUST_00928,high_value,468624.37,5,1,6,False,retry,10997.38,2.0,blocked_instrument,5k_25k,1,0.16666666666666666,0.8333333333333334,0.2,0.023467366837964486,6,0.7417826450411641,8157.665624922796,8155.665624922796
CASE_001753,UNSEEN_CUST_00928,high_value,468624.37,5,1,6,False,reminder,10997.38,5.0,blocked_instrument,5k_25k,1,0.16666666666666666,0.8333333333333334,0.2,0.023467366837964486,6,0.7417826450411641,8157.665624922796,8152.665624922796
CASE_001753,UNSEEN_CUST_00928,high_value,468624.37,5,1,6,False,escalate,10997.38,25.0,blocked_instrument,5k_25k,1,0.16666666666666666,0.8333333333333334,0.2,0.023467366837964486,6,0.7417826450411641,8157.665624922796,8132.665624922796
CASE_001754,UNSEEN_CUST_00929,new,1512.04,2,1,3,True,retry,7465.12,2.0,unknown_failure,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,4.9371180656596385,3,0.6576392917627388,4909.356229723857,4907.356229723857
CASE_001754,UNSEEN_CUST_00929,new,1512.04,2,1,3,True,reminder,7465.12,5.0,unknown_failure,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,4.9371180656596385,3,0.6576392917627388,4909.356229723857,4904.356229723857
CASE_001754,UNSEEN_CUST_00929,new,1512.04,2,1,3,True,escalate,7465.12,25.0,unknown_failure,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,4.9371180656596385,3,0.6576392917627388,4909.356229723857,4884.356229723857
CASE_001755,UNSEEN_CUST_00929,new,1512.04,2,1,3,True,retry,13389.49,2.0,unknown_failure,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,8.855248538398454,3,0.6576392917627388,8805.454720664275,8803.454720664275
CASE_001755,UNSEEN_CUST_00929,new,1512.04,2,1,3,True,reminder,13389.49,5.0,unknown_failure,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,8.855248538398454,3,0.6576392917627388,8805.454720664275,8800.454720664275
CASE_001755,UNSEEN_CUST_00929,new,1512.04,2,1,3,True,escalate,13389.49,25.0,unknown_failure,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,8.855248538398454,3,0.6576392917627388,8805.454720664275,8780.454720664275
CASE_001756,UNSEEN_CUST_00929,new,1512.04,2,1,3,True,retry,13276.29,2.0,blocked_instrument,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,8.780382794105977,3,0.42497290773699614,5642.063565259605,5640.063565259605
CASE_001756,UNSEEN_CUST_00929,new,1512.04,2,1,3,True,reminder,13276.29,5.0,blocked_instrument,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,8.780382794105977,3,0.42497290773699614,5642.063565259605,5637.063565259605
CASE_001756,UNSEEN_CUST_00929,new,1512.04,2,1,3,True,escalate,13276.29,25.0,blocked_instrument,5k_25k,1,0.3333333333333333,0.6666666666666666,0.5,8.780382794105977,3,0.42497290773699614,5642.063565259605,5617.063565259605
CASE_001757,UNSEEN_CUST_00931,new,15322.68,2,0,2,True,retry,1274.35,2.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.08316756598715107,2,0.6303964276992774,803.3456876385741,801.3456876385741
CASE_001757,UNSEEN_CUST_00931,new,15322.68,2,0,2,True,reminder,1274.35,5.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.08316756598715107,2,0.6303964276992774,803.3456876385741,798.3456876385741
CASE_001757,UNSEEN_CUST_00931,new,15322.68,2,0,2,True,escalate,1274.35,25.0,unknown_failure,0_5k,1,0.0,1.0,0.0,0.08316756598715107,2,0.6303964276992774,803.3456876385741,778.3456876385741
CASE_001758,UNSEEN_CUST_00932,high_value,350400.3,3,0,3,True,retry,68525.33,2.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.1955629889586282,3,0.7717621189671423,52885.25388372269,52883.25388372269
CASE_001758,UNSEEN_CUST_00932,high_value,350400.3,3,0,3,True,reminder,68525.33,5.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.1955629889586282,3,0.7717621189671423,52885.25388372269,52880.25388372269
CASE_001758,UNSEEN_CUST_00932,high_value,350400.3,3,0,3,True,escalate,68525.33,25.0,unknown_failure,25k_100k,1,0.0,1.0,0.0,0.1955629889586282,3,0.7717621189671423,52885.25388372269,52860.25388372269
CASE_001759,UNSEEN_CUST_00935,high_value,412697.99,6,2,8,True,retry,35418.62,2.0,authentication_failed,25k_100k,1,0.25,0.75,0.3333333333333333,0.08582212867089564,8,0.8525803258659415,30197.218581321955,30195.218581321955
CASE_001759,UNSEEN_CUST_00935,high_value,412697.99,6,2,8,True,reminder,35418.62,5.0,authentication_failed,25k_100k,1,0.25,0.75,0.3333333333333333,0.08582212867089564,8,0.8525803258659415,30197.218581321955,30192.218581321955
CASE_001759,UNSEEN_CUST_00935,high_value,412697.99,6,2,8,True,escalate,35418.62,25.0,authentication_failed,25k_100k,1,0.25,0.75,0.3333333333333333,0.08582212867089564,8,0.8525803258659415,30197.218581321955,30172.218581321955
CASE_001760,UNSEEN_CUST_00935,high_value,412697.99,6,2,8,True,retry,35663.92,2.0,temporary_bank_failure,25k_100k,1,0.25,0.75,0.3333333333333333,0.0864165100489101,8,0.9992281050957705,35636.39120188715,35634.39120188715
CASE_001760,UNSEEN_CUST_00935,high_value,412697.99,6,2,8,True,reminder,35663.92,5.0,temporary_bank_failure,25k_100k,1,0.25,0.75,0.3333333333333333,0.0864165100489101,8,0.9992281050957705,35636.39120188715,35631.39120188715
CASE_001760,UNSEEN_CUST_00935,high_value,412697.99,6,2,8,True,escalate,35663.92,25.0,temporary_bank_failure,25k_100k,1,0.25,0.75,0.3333333333333333,0.0864165100489101,8,0.9992281050957705,35636.39120188715,35611.39120188715
CASE_001761,UNSEEN_CUST_00937,new,19175.32,3,1,4,True,retry,10952.34,2.0,timeout,5k_25k,1,0.25,0.75,0.3333333333333333,0.5711685645924032,4,0.9952377728439749,10900.18246902998,10898.18246902998
CASE_001761,UNSEEN_CUST_00937,new,19175.32,3,1,4,True,reminder,10952.34,5.0,timeout,5k_25k,1,0.25,0.75,0.3333333333333333,0.5711685645924032,4,0.9952377728439749,10900.18246902998,10895.18246902998
CASE_001761,UNSEEN_CUST_00937,new,19175.32,3,1,4,True,escalate,10952.34,25.0,timeout,5k_25k,1,0.25,0.75,0.3333333333333333,0.5711685645924032,4,0.9952377728439749,10900.18246902998,10875.18246902998
CASE_001762,UNSEEN_CUST_00937,new,19175.32,3,1,4,True,retry,14653.45,2.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.7641828141590337,4,0.7737429508890086,11338.003643704544,11336.003643704544
CASE_001762,UNSEEN_CUST_00937,new,19175.32,3,1,4,True,reminder,14653.45,5.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.7641828141590337,4,0.7737429508890086,11338.003643704544,11333.003643704544
CASE_001762,UNSEEN_CUST_00937,new,19175.32,3,1,4,True,escalate,14653.45,25.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.7641828141590337,4,0.7737429508890086,11338.003643704544,11313.003643704544
CASE_001763,UNSEEN_CUST_00937,new,19175.32,3,1,4,True,retry,13673.09,2.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.7130566791062679,4,0.7737429508890086,10579.457004370994,10577.457004370994
CASE_001763,UNSEEN_CUST_00937,new,19175.32,3,1,4,True,reminder,13673.09,5.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.7130566791062679,4,0.7737429508890086,10579.457004370994,10574.457004370994
CASE_001763,UNSEEN_CUST_00937,new,19175.32,3,1,4,True,escalate,13673.09,25.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,0.7130566791062679,4,0.7737429508890086,10579.457004370994,10554.457004370994
CASE_001764,UNSEEN_CUST_00938,new,6795.51,3,1,4,True,retry,19206.94,2.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,2.8264162660344843,4,0.8455560146525026,16240.543640069738,16238.543640069738
CASE_001764,UNSEEN_CUST_00938,new,6795.51,3,1,4,True,reminder,19206.94,5.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,2.8264162660344843,4,0.8455560146525026,16240.543640069738,16235.543640069738
CASE_001764,UNSEEN_CUST_00938,new,6795.51,3,1,4,True,escalate,19206.94,25.0,unknown_failure,5k_25k,1,0.25,0.75,0.3333333333333333,2.8264162660344843,4,0.8455560146525026,16240.543640069738,16215.543640069738
CASE_001765,UNSEEN_CUST_00938,new,6795.51,3,1,4,True,retry,15597.77,2.0,temporary_bank_failure,5k_25k,1,0.25,0.75,0.3333333333333333,2.2953052824585645,4,0.995606943510415,15529.248115278446,15527.248115278446
CASE_001765,UNSEEN_CUST_00938,new,6795.51,3,1,4,True,reminder,15597.77,5.0,temporary_bank_failure,5k_25k,1,0.25,0.75,0.3333333333333333,2.2953052824585645,4,0.995606943510415,15529.248115278446,15524.248115278446
CASE_001765,UNSEEN_CUST_00938,new,6795.51,3,1,4,True,escalate,15597.77,25.0,temporary_bank_failure,5k_25k,1,0.25,0.75,0.3333333333333333,2.2953052824585645,4,0.995606943510415,15529.248115278446,15504.248115278446
CASE_001766,UNSEEN_CUST_00939,new,3945.87,4,1,5,True,retry,3873.49,2.0,timeout,0_5k,1,0.2,0.8,0.25,0.9816567702433177,5,0.9887774884295107,3830.0197136568254,3828.0197136568254
