checkout_id,customer_id,amount,status,checkout_stage,created_at,abandoned_at
UNSEEN_CHK_001652,UNSEEN_CUST_00963,2388.28,abandoned,payment_attempt,2026-08-16 21:38:42.075065,2026-08-16 22:55:42.075065
UNSEEN_CHK_001653,UNSEEN_CUST_01999,68150.1,expired,payment_page,2026-07-05 18:43:42.741814,2026-07-05 19:27:42.741814
UNSEEN_CHK_001654,UNSEEN_CUST_01342,5837.48,abandoned,payment_page,2026-07-21 06:18:42.035074,2026-07-21 06:48:42.035074
UNSEEN_CHK_001655,UNSEEN_CUST_01447,35953.11,abandoned,payment_page,2026-07-05 11:59:41.917985,2026-07-05 12:20:41.917985
UNSEEN_CHK_001656,UNSEEN_CUST_00919,4249.57,abandoned,payment_attempt,2026-06-22 21:28:42.743814,2026-06-22 21:52:42.743814
UNSEEN_CHK_001657,UNSEEN_CUST_00330,39733.7,completed,payment_page,2026-07-12 06:30:42.743814,
UNSEEN_CHK_001658,UNSEEN_CUST_00632,49800.79,abandoned,address,2026-07-04 23:31:42.743814,2026-07-05 01:14:42.743814
UNSEEN_CHK_001659,UNSEEN_CUST_01427,1762.46,abandoned,payment_page,2026-08-15 10:01:42.035074,2026-08-15 11:52:42.035074
UNSEEN_CHK_001660,UNSEEN_CUST_00537,22277.78,abandoned,payment_page,2026-06-06 03:52:42.744814,2026-06-06 04:19:42.744814
UNSEEN_CHK_001661,UNSEEN_CUST_01585,63780.26,completed,payment_page,2026-08-26 05:33:42.744814,
UNSEEN_CHK_001662,UNSEEN_CUST_00286,34687.42,completed,address,2026-07-24 12:50:42.744814,
UNSEEN_CHK_001663,UNSEEN_CUST_00022,33063.4,completed,payment_page,2026-07-04 12:01:42.744814,
UNSEEN_CHK_001664,UNSEEN_CUST_00369,36437.06,abandoned,address,2026-08-02 18:06:42.744814,2026-08-02 19:23:42.744814
UNSEEN_CHK_001665,UNSEEN_CUST_01092,12753.7,completed,payment_page,2026-06-10 02:39:42.744814,
UNSEEN_CHK_001666,UNSEEN_CUST_00523,44332.24,completed,payment_page,2026-06-06 04:12:42.744814,
UNSEEN_CHK_001667,UNSEEN_CUST_01717,35928.45,completed,payment_attempt,2026-05-31 07:31:42.744814,
UNSEEN_CHK_001668,UNSEEN_CUST_01060,23101.89,expired,payment_page,2026-08-25 21:03:42.744814,2026-08-25 21:57:42.744814
UNSEEN_CHK_001669,UNSEEN_CUST_01152,24012.72,completed,payment_attempt,2026-06-19 19:45:42.744814,
UNSEEN_CHK_001670,UNSEEN_CUST_01865,18655.59,completed,payment_attempt,2026-07-05 07:06:42.744814,
UNSEEN_CHK_001671,UNSEEN_CUST_00451,39054.55,completed,address,2026-06-20 02:02:42.745814,
UNSEEN_CHK_001672,UNSEEN_CUST_00103,8890.29,completed,payment_page,2026-08-25 01:17:42.745814,
UNSEEN_CHK_001673,UNSEEN_CUST_00974,6638.65,abandoned,payment_page,2026-06-03 12:21:42.745814,2026-06-03 13:42:42.745814
UNSEEN_CHK_001674,UNSEEN_CUST_01944,32336.01,abandoned,address,2026-08-03 10:19:42.745814,2026-08-03 11:21:42.745814
UNSEEN_CHK_001675,UNSEEN_CUST_01015,29471.66,completed,payment_page,2026-08-10 18:08:42.745814,
UNSEEN_CHK_001676,UNSEEN_CUST_01998,17001.47,expired,payment_attempt,2026-07-02 18:50:42.745814,2026-07-02 20:04:42.745814
UNSEEN_CHK_001677,UNSEEN_CUST_01610,42351.09,expired,review,2026-07-15 01:37:42.745814,2026-07-15 02:15:42.745814
UNSEEN_CHK_001678,UNSEEN_CUST_01920,38350.16,abandoned,payment_page,2026-08-16 04:47:41.833480,2026-08-16 05:58:41.833480
UNSEEN_CHK_001679,UNSEEN_CUST_01128,38516.68,completed,payment_attempt,2026-07-12 15:13:42.746814,
UNSEEN_CHK_001680,UNSEEN_CUST_01445,4403.42,expired,review,2026-08-12 08:32:42.746814,2026-08-12 08:49:42.746814
UNSEEN_CHK_001681,UNSEEN_CUST_00439,10780.39,completed,address,2026-07-17 19:16:42.746814,
UNSEEN_CHK_001682,UNSEEN_CUST_00922,36479.67,abandoned,payment_page,2026-06-29 11:44:42.746814,2026-06-29 13:25:42.746814
UNSEEN_CHK_001683,UNSEEN_CUST_01763,46982.16,completed,review,2026-07-19 09:47:42.746814,
UNSEEN_CHK_001684,UNSEEN_CUST_00856,19666.61,abandoned,payment_attempt,2026-06-13 05:19:42.020071,2026-06-13 05:53:42.020071
UNSEEN_CHK_001685,UNSEEN_CUST_00214,15275.22,completed,payment_attempt,2026-08-01 19:25:42.747814,
UNSEEN_CHK_001686,UNSEEN_CUST_01175,12737.97,completed,address,2026-06-15 09:07:42.747814,
UNSEEN_CHK_001687,UNSEEN_CUST_01092,46247.12,completed,address,2026-08-16 13:04:42.747814,
UNSEEN_CHK_001688,UNSEEN_CUST_01747,36702.88,completed,review,2026-08-19 23:35:42.747814,
UNSEEN_CHK_001689,UNSEEN_CUST_00649,1275.44,completed,payment_page,2026-05-30 21:00:42.747814,
UNSEEN_CHK_001690,UNSEEN_CUST_00199,9524.7,abandoned,payment_page,2026-07-24 04:40:41.894985,2026-07-24 06:31:41.894985
UNSEEN_CHK_001691,UNSEEN_CUST_00557,49275.53,completed,payment_attempt,2026-08-02 20:38:42.748814,
UNSEEN_CHK_001692,UNSEEN_CUST_00694,33427.62,completed,address,2026-06-11 12:22:42.748814,
UNSEEN_CHK_001693,UNSEEN_CUST_01129,9422.49,abandoned,payment_attempt,2026-06-30 07:56:42.748814,2026-06-30 09:31:42.748814
UNSEEN_CHK_001694,UNSEEN_CUST_00345,24510.48,abandoned,review,2026-07-19 06:58:42.748814,2026-07-19 07:52:42.748814
UNSEEN_CHK_001695,UNSEEN_CUST_01143,46915.93,completed,review,2026-07-09 03:32:42.749814,
UNSEEN_CHK_001696,UNSEEN_CUST_01134,15006.69,completed,payment_attempt,2026-07-16 19:00:42.749814,
UNSEEN_CHK_001697,UNSEEN_CUST_00463,33457.58,abandoned,address,2026-07-31 11:39:42.749814,2026-07-31 12:32:42.749814
UNSEEN_CHK_001698,UNSEEN_CUST_01798,22337.8,completed,address,2026-06-01 07:43:42.749814,
UNSEEN_CHK_001699,UNSEEN_CUST_01147,47352.11,abandoned,review,2026-07-12 02:23:42.749814,2026-07-12 04:06:42.749814
UNSEEN_CHK_001700,UNSEEN_CUST_01460,9144.94,abandoned,review,2026-06-25 02:58:42.749814,2026-06-25 04:08:42.749814
UNSEEN_CHK_001701,UNSEEN_CUST_00253,21872.29,abandoned,payment_attempt,2026-08-20 12:33:41.863990,2026-08-20 13:42:41.863990
UNSEEN_CHK_001702,UNSEEN_CUST_01965,5862.92,completed,address,2026-06-19 01:07:42.750814,
UNSEEN_CHK_001703,UNSEEN_CUST_01411,37155.98,abandoned,payment_attempt,2026-06-02 20:19:42.750814,2026-06-02 21:35:42.750814
UNSEEN_CHK_001704,UNSEEN_CUST_01107,45837.01,completed,payment_page,2026-07-12 20:06:42.750814,
UNSEEN_CHK_001705,UNSEEN_CUST_00314,86775.44,completed,payment_page,2026-08-02 08:18:42.750814,
UNSEEN_CHK_001706,UNSEEN_CUST_01108,29492.29,expired,review,2026-07-23 02:55:42.750814,2026-07-23 03:31:42.750814
UNSEEN_CHK_001707,UNSEEN_CUST_01367,16281.45,completed,payment_page,2026-07-13 18:36:42.750814,
UNSEEN_CHK_001708,UNSEEN_CUST_00730,8604.54,completed,payment_page,2026-08-13 07:33:42.750814,
UNSEEN_CHK_001709,UNSEEN_CUST_00889,22024.78,abandoned,payment_page,2026-08-23 15:54:42.750814,2026-08-23 17:15:42.750814
UNSEEN_CHK_001710,UNSEEN_CUST_00315,9240.82,completed,review,2026-08-04 22:33:42.750814,
UNSEEN_CHK_001711,UNSEEN_CUST_01055,5336.8,completed,review,2026-08-01 16:01:42.750814,
UNSEEN_CHK_001712,UNSEEN_CUST_01019,20967.68,expired,payment_attempt,2026-06-02 23:16:42.750814,2026-06-02 23:19:42.750814
UNSEEN_CHK_001713,UNSEEN_CUST_00397,17469.22,completed,payment_attempt,2026-08-19 22:51:42.750814,
UNSEEN_CHK_001714,UNSEEN_CUST_00854,34031.04,expired,payment_page,2026-07-21 12:16:42.750814,2026-07-21 13:33:42.750814
UNSEEN_CHK_001715,UNSEEN_CUST_01791,11089.81,abandoned,review,2026-07-30 20:46:42.750814,2026-07-30 21:17:42.750814
UNSEEN_CHK_001716,UNSEEN_CUST_01819,31787.27,abandoned,payment_page,2026-08-12 19:13:42.751814,2026-08-12 21:08:42.751814
UNSEEN_CHK_001717,UNSEEN_CUST_00215,9010.09,completed,address,2026-06-25 18:17:42.751814,
UNSEEN_CHK_001718,UNSEEN_CUST_00552,12209.59,abandoned,address,2026-06-16 16:23:42.751814,2026-06-16 17:42:42.751814
UNSEEN_CHK_001719,UNSEEN_CUST_00975,24636.2,completed,review,2026-08-10 21:32:42.751814,
UNSEEN_CHK_001720,UNSEEN_CUST_00030,10354.16,completed,review,2026-06-19 13:50:42.751814,
UNSEEN_CHK_001721,UNSEEN_CUST_01003,9819.23,expired,payment_page,2026-07-04 21:20:42.751814,2026-07-04 22:21:42.751814
UNSEEN_CHK_001722,UNSEEN_CUST_01163,1159.46,expired,payment_page,2026-05-30 07:38:42.751814,2026-05-30 09:18:42.751814
UNSEEN_CHK_001723,UNSEEN_CUST_00038,39999.66,completed,address,2026-07-15 16:32:42.751814,
UNSEEN_CHK_001724,UNSEEN_CUST_01120,14177.63,abandoned,payment_page,2026-06-13 19:05:42.751814,2026-06-13 19:53:42.751814
UNSEEN_CHK_001725,UNSEEN_CUST_00614,13088.86,abandoned,payment_page,2026-07-17 02:42:42.022064,2026-07-17 04:03:42.022064
UNSEEN_CHK_001726,UNSEEN_CUST_01527,2525.09,abandoned,payment_page,2026-08-26 00:33:42.012074,2026-08-26 01:55:42.012074
UNSEEN_CHK_001727,UNSEEN_CUST_00924,5859.41,completed,review,2026-08-18 00:15:42.753814,
UNSEEN_CHK_001728,UNSEEN_CUST_00287,37933.0,abandoned,payment_page,2026-08-02 13:59:42.753814,2026-08-02 14:06:42.753814
UNSEEN_CHK_001729,UNSEEN_CUST_00257,15700.87,abandoned,review,2026-05-29 00:44:42.753814,2026-05-29 02:14:42.753814
UNSEEN_CHK_001730,UNSEEN_CUST_01771,17871.61,completed,review,2026-06-27 00:01:42.753814,
UNSEEN_CHK_001731,UNSEEN_CUST_01559,6416.21,abandoned,payment_page,2026-08-13 16:55:41.874986,2026-08-13 17:47:41.874986
UNSEEN_CHK_001732,UNSEEN_CUST_00173,15206.01,expired,review,2026-08-15 06:47:42.754814,2026-08-15 07:26:42.754814
UNSEEN_CHK_001733,UNSEEN_CUST_00889,39231.5,completed,payment_attempt,2026-07-20 22:39:42.754814,
UNSEEN_CHK_001734,UNSEEN_CUST_01047,26548.5,completed,address,2026-06-28 11:20:42.754814,
UNSEEN_CHK_001735,UNSEEN_CUST_01065,1602.35,abandoned,review,2026-08-10 16:58:42.754814,2026-08-10 18:51:42.754814
UNSEEN_CHK_001736,UNSEEN_CUST_01381,8313.51,abandoned,review,2026-07-21 16:42:42.754814,2026-07-21 16:49:42.754814
UNSEEN_CHK_001737,UNSEEN_CUST_00195,46521.24,completed,review,2026-06-13 05:43:42.754814,
UNSEEN_CHK_001738,UNSEEN_CUST_00776,53983.74,completed,payment_page,2026-08-21 00:55:42.754814,
UNSEEN_CHK_001739,UNSEEN_CUST_00461,14397.16,abandoned,payment_page,2026-05-29 18:50:42.754814,2026-05-29 20:31:42.754814
UNSEEN_CHK_001740,UNSEEN_CUST_01055,12418.3,abandoned,payment_attempt,2026-07-14 02:01:42.089987,2026-07-14 03:23:42.089987
UNSEEN_CHK_001741,UNSEEN_CUST_00303,31102.01,completed,payment_attempt,2026-07-07 17:27:42.756814,
UNSEEN_CHK_001742,UNSEEN_CUST_00428,26876.6,completed,address,2026-08-20 16:17:42.756814,
UNSEEN_CHK_001743,UNSEEN_CUST_00596,34889.58,completed,payment_page,2026-06-14 18:54:42.756814,
UNSEEN_CHK_001744,UNSEEN_CUST_01446,3072.27,completed,payment_page,2026-07-12 19:22:42.756814,
UNSEEN_CHK_001745,UNSEEN_CUST_01570,86629.26,completed,address,2026-06-20 01:32:42.756814,
UNSEEN_CHK_001746,UNSEEN_CUST_01512,5458.13,abandoned,payment_attempt,2026-06-19 19:49:42.001072,2026-06-19 20:51:42.001072
UNSEEN_CHK_001747,UNSEEN_CUST_00417,16892.74,abandoned,payment_page,2026-07-05 06:27:41.797581,2026-07-05 08:12:41.797581
UNSEEN_CHK_001748,UNSEEN_CUST_01982,24116.21,completed,address,2026-08-03 15:16:42.758814,
UNSEEN_CHK_001749,UNSEEN_CUST_00609,47192.87,completed,payment_page,2026-07-17 05:04:42.758814,
UNSEEN_CHK_001750,UNSEEN_CUST_00688,47993.72,expired,payment_page,2026-07-14 10:38:42.758814,2026-07-14 10:45:42.758814
UNSEEN_CHK_001751,UNSEEN_CUST_01906,19193.95,abandoned,payment_attempt,2026-06-04 22:04:42.758814,2026-06-04 22:29:42.758814
UNSEEN_CHK_001752,UNSEEN_CUST_01664,32224.68,abandoned,payment_attempt,2026-06-16 17:28:42.134070,2026-06-16 17:51:42.134070
UNSEEN_CHK_001753,UNSEEN_CUST_01730,1179.98,completed,review,2026-07-08 11:05:42.759814,
UNSEEN_CHK_001754,UNSEEN_CUST_00714,37776.31,completed,address,2026-07-25 06:17:42.759814,
UNSEEN_CHK_001755,UNSEEN_CUST_00185,29678.3,abandoned,payment_attempt,2026-07-17 19:05:41.999067,2026-07-17 21:01:41.999067
UNSEEN_CHK_001756,UNSEEN_CUST_01618,21861.73,completed,address,2026-05-31 04:42:42.760814,
UNSEEN_CHK_001757,UNSEEN_CUST_01501,43734.35,abandoned,review,2026-07-02 23:30:42.760814,2026-07-03 01:14:42.760814
UNSEEN_CHK_001758,UNSEEN_CUST_01721,32148.56,abandoned,payment_page,2026-07-02 02:25:42.760814,2026-07-02 02:55:42.760814
UNSEEN_CHK_001759,UNSEEN_CUST_00183,3032.21,abandoned,payment_page,2026-06-19 16:07:41.942990,2026-06-19 16:43:41.942990
UNSEEN_CHK_001760,UNSEEN_CUST_01177,60259.11,abandoned,payment_page,2026-08-21 00:10:42.761814,2026-08-21 02:05:42.761814
UNSEEN_CHK_001761,UNSEEN_CUST_00273,30295.47,completed,payment_attempt,2026-06-26 05:05:42.761814,
UNSEEN_CHK_001762,UNSEEN_CUST_00045,24935.6,abandoned,payment_page,2026-07-17 15:50:42.761814,2026-07-17 16:39:42.761814
UNSEEN_CHK_001763,UNSEEN_CUST_00557,34254.49,completed,payment_attempt,2026-06-24 22:15:42.761814,
UNSEEN_CHK_001764,UNSEEN_CUST_01492,28997.25,completed,payment_attempt,2026-07-14 12:43:42.761814,
UNSEEN_CHK_001765,UNSEEN_CUST_00186,17040.51,expired,payment_attempt,2026-08-18 07:18:42.761814,2026-08-18 07:29:42.761814
UNSEEN_CHK_001766,UNSEEN_CUST_00035,26902.0,completed,payment_attempt,2026-06-10 04:15:42.762814,
UNSEEN_CHK_001767,UNSEEN_CUST_00199,19228.63,abandoned,payment_attempt,2026-08-23 18:44:41.929989,2026-08-23 20:14:41.929989
UNSEEN_CHK_001768,UNSEEN_CUST_00771,18050.05,expired,review,2026-06-29 18:13:42.763815,2026-06-29 19:09:42.763815
UNSEEN_CHK_001769,UNSEEN_CUST_01120,9312.97,abandoned,payment_page,2026-07-17 15:29:42.111073,2026-07-17 15:48:42.111073
UNSEEN_CHK_001770,UNSEEN_CUST_01107,32231.16,completed,address,2026-07-05 19:14:42.764814,
UNSEEN_CHK_001771,UNSEEN_CUST_01754,93478.26,abandoned,payment_page,2026-08-16 08:42:42.764814,2026-08-16 09:03:42.764814
UNSEEN_CHK_001772,UNSEEN_CUST_00713,75518.54,completed,review,2026-08-05 07:34:42.764814,
UNSEEN_CHK_001773,UNSEEN_CUST_00368,37438.56,completed,review,2026-08-04 22:50:42.764814,
UNSEEN_CHK_001774,UNSEEN_CUST_01558,99441.46,completed,payment_attempt,2026-05-31 12:46:42.764814,
UNSEEN_CHK_001775,UNSEEN_CUST_00852,2868.04,abandoned,address,2026-08-07 12:14:42.764814,2026-08-07 13:01:42.764814
UNSEEN_CHK_001776,UNSEEN_CUST_00044,16791.0,completed,review,2026-08-08 15:40:42.764814,
UNSEEN_CHK_001777,UNSEEN_CUST_00845,24246.06,abandoned,review,2026-07-12 07:29:42.764814,2026-07-12 08:55:42.764814
UNSEEN_CHK_001778,UNSEEN_CUST_01335,10340.64,abandoned,address,2026-07-28 23:58:42.764814,2026-07-29 01:07:42.764814
UNSEEN_CHK_001779,UNSEEN_CUST_00266,38886.71,abandoned,payment_attempt,2026-06-19 20:48:42.764814,2026-06-19 21:50:42.764814
UNSEEN_CHK_001780,UNSEEN_CUST_01476,43137.39,completed,address,2026-06-19 14:18:42.764814,
UNSEEN_CHK_001781,UNSEEN_CUST_00406,46758.21,abandoned,address,2026-06-22 07:46:42.764814,2026-06-22 09:43:42.764814
UNSEEN_CHK_001782,UNSEEN_CUST_00181,57370.65,abandoned,review,2026-07-21 07:17:42.764814,2026-07-21 09:07:42.764814
UNSEEN_CHK_001783,UNSEEN_CUST_01719,17614.26,expired,payment_page,2026-08-26 05:57:42.764814,2026-08-26 07:16:42.764814
UNSEEN_CHK_001784,UNSEEN_CUST_01333,7816.86,completed,payment_page,2026-07-26 06:39:42.764814,
UNSEEN_CHK_001785,UNSEEN_CUST_00866,33026.21,abandoned,payment_page,2026-07-18 09:04:41.989986,2026-07-18 09:57:41.989986
UNSEEN_CHK_001786,UNSEEN_CUST_01342,5854.75,abandoned,payment_attempt,2026-07-21 09:29:42.035074,2026-07-21 09:38:42.035074
UNSEEN_CHK_001787,UNSEEN_CUST_01482,14902.79,completed,address,2026-06-04 06:19:42.766814,
UNSEEN_CHK_001788,UNSEEN_CUST_01914,6470.87,completed,address,2026-08-17 09:14:42.766814,
UNSEEN_CHK_001789,UNSEEN_CUST_00403,10648.44,abandoned,payment_attempt,2026-07-21 02:31:42.766814,2026-07-21 04:21:42.766814
UNSEEN_CHK_001790,UNSEEN_CUST_01076,44211.13,abandoned,payment_page,2026-06-07 23:38:42.766814,2026-06-07 23:45:42.766814
UNSEEN_CHK_001791,UNSEEN_CUST_00035,27890.55,abandoned,payment_page,2026-07-03 01:54:42.766814,2026-07-03 02:39:42.766814
UNSEEN_CHK_001792,UNSEEN_CUST_00725,42971.13,abandoned,payment_page,2026-06-05 03:45:41.832480,2026-06-05 04:52:41.832480
UNSEEN_CHK_001793,UNSEEN_CUST_00521,20561.42,abandoned,payment_page,2026-05-29 11:35:41.957990,2026-05-29 12:38:41.957990
UNSEEN_CHK_001794,UNSEEN_CUST_00433,16627.51,completed,review,2026-08-08 15:26:42.768814,
UNSEEN_CHK_001795,UNSEEN_CUST_00511,26567.54,abandoned,payment_attempt,2026-06-04 14:10:42.017071,2026-06-04 15:26:42.017071
UNSEEN_CHK_001796,UNSEEN_CUST_01373,14873.52,completed,payment_page,2026-07-14 08:50:42.769814,
UNSEEN_CHK_001797,UNSEEN_CUST_00844,21462.42,abandoned,payment_page,2026-07-12 05:49:42.769814,2026-07-12 06:23:42.769814
UNSEEN_CHK_001798,UNSEEN_CUST_01248,45574.91,completed,address,2026-06-10 15:52:42.769814,
UNSEEN_CHK_001799,UNSEEN_CUST_01398,22836.36,completed,review,2026-08-09 17:00:42.769814,
UNSEEN_CHK_001800,UNSEEN_CUST_00751,83082.04,abandoned,payment_page,2026-06-24 23:33:42.112079,2026-06-25 01:21:42.112079
UNSEEN_CHK_001801,UNSEEN_CUST_00275,23192.94,abandoned,payment_page,2026-08-20 16:18:42.770814,2026-08-20 16:58:42.770814
UNSEEN_CHK_001802,UNSEEN_CUST_01433,2781.61,expired,address,2026-06-11 06:46:42.771814,2026-06-11 07:40:42.771814
UNSEEN_CHK_001803,UNSEEN_CUST_01532,49174.74,completed,address,2026-08-23 17:22:42.771814,
UNSEEN_CHK_001804,UNSEEN_CUST_01947,14578.91,completed,payment_page,2026-06-19 10:15:42.771814,
UNSEEN_CHK_001805,UNSEEN_CUST_00888,10411.24,abandoned,address,2026-07-04 17:55:42.771814,2026-07-04 18:25:42.771814
UNSEEN_CHK_001806,UNSEEN_CUST_00526,16981.06,abandoned,payment_page,2026-07-19 15:43:41.844480,2026-07-19 17:33:41.844480
UNSEEN_CHK_001807,UNSEEN_CUST_01279,6801.7,completed,payment_page,2026-08-24 08:10:42.772814,
UNSEEN_CHK_001808,UNSEEN_CUST_00420,1065.57,completed,address,2026-08-14 04:31:42.772814,
UNSEEN_CHK_001809,UNSEEN_CUST_00134,14196.0,abandoned,address,2026-06-11 19:17:42.772814,2026-06-11 20:19:42.772814
UNSEEN_CHK_001810,UNSEEN_CUST_01352,26777.14,abandoned,payment_page,2026-07-02 18:24:42.772814,2026-07-02 19:12:42.772814
UNSEEN_CHK_001811,UNSEEN_CUST_01394,37187.87,completed,review,2026-07-02 01:06:42.772814,
UNSEEN_CHK_001812,UNSEEN_CUST_01241,38771.26,abandoned,payment_page,2026-08-22 00:57:42.056078,2026-08-22 01:44:42.056078
UNSEEN_CHK_001813,UNSEEN_CUST_01154,13781.81,completed,payment_attempt,2026-06-16 08:27:42.773814,
UNSEEN_CHK_001814,UNSEEN_CUST_01744,6237.83,expired,payment_attempt,2026-07-29 01:15:42.773814,2026-07-29 02:09:42.773814
UNSEEN_CHK_001815,UNSEEN_CUST_00684,91425.29,abandoned,review,2026-08-14 13:31:42.773814,2026-08-14 14:07:42.773814
UNSEEN_CHK_001816,UNSEEN_CUST_01080,31981.57,abandoned,payment_attempt,2026-07-16 15:36:42.028074,2026-07-16 16:29:42.028074
UNSEEN_CHK_001817,UNSEEN_CUST_00514,21630.96,abandoned,payment_attempt,2026-06-15 08:12:42.774814,2026-06-15 08:49:42.774814
UNSEEN_CHK_001818,UNSEEN_CUST_01049,7335.26,completed,payment_attempt,2026-08-12 08:25:42.774814,
UNSEEN_CHK_001819,UNSEEN_CUST_00342,18077.85,abandoned,payment_page,2026-06-23 01:35:42.774814,2026-06-23 02:08:42.774814
UNSEEN_CHK_001820,UNSEEN_CUST_00189,42001.37,abandoned,payment_page,2026-07-20 11:29:42.070069,2026-07-20 12:08:42.070069
UNSEEN_CHK_001821,UNSEEN_CUST_01530,16784.76,abandoned,review,2026-08-21 09:00:42.775814,2026-08-21 10:40:42.775814
UNSEEN_CHK_001822,UNSEEN_CUST_01734,40128.2,expired,payment_page,2026-06-09 00:42:42.775814,2026-06-09 01:36:42.775814
UNSEEN_CHK_001823,UNSEEN_CUST_01827,20433.98,abandoned,address,2026-08-04 22:21:42.775814,2026-08-04 23:59:42.775814
UNSEEN_CHK_001824,UNSEEN_CUST_01220,70054.49,completed,payment_attempt,2026-07-31 08:51:42.775814,
UNSEEN_CHK_001825,UNSEEN_CUST_01943,14161.03,abandoned,payment_page,2026-06-15 18:21:41.836478,2026-06-15 19:49:41.836478
UNSEEN_CHK_001826,UNSEEN_CUST_01103,46351.52,completed,review,2026-06-08 16:38:42.776815,
UNSEEN_CHK_001827,UNSEEN_CUST_01880,32651.14,completed,payment_attempt,2026-06-02 11:47:42.776815,
UNSEEN_CHK_001828,UNSEEN_CUST_01213,34638.43,completed,payment_attempt,2026-07-29 12:48:42.777814,
UNSEEN_CHK_001829,UNSEEN_CUST_00943,6344.03,abandoned,payment_attempt,2026-06-28 19:54:41.960990,2026-06-28 20:05:41.960990
UNSEEN_CHK_001830,UNSEEN_CUST_00695,61367.95,completed,payment_page,2026-07-09 19:01:42.778814,
UNSEEN_CHK_001831,UNSEEN_CUST_00875,33305.84,completed,address,2026-07-22 08:53:42.778814,
UNSEEN_CHK_001832,UNSEEN_CUST_01812,17458.64,abandoned,payment_attempt,2026-05-31 00:13:41.988078,2026-05-31 01:17:41.988078
UNSEEN_CHK_001833,UNSEEN_CUST_00083,12424.7,abandoned,payment_page,2026-07-12 15:43:41.910985,2026-07-12 16:42:41.910985
UNSEEN_CHK_001834,UNSEEN_CUST_00543,9232.19,abandoned,payment_page,2026-08-12 01:38:42.002075,2026-08-12 02:05:42.002075
UNSEEN_CHK_001835,UNSEEN_CUST_00300,14021.91,abandoned,payment_attempt,2026-06-18 05:01:41.803579,2026-06-18 06:32:41.803579
UNSEEN_CHK_001836,UNSEEN_CUST_01876,86177.33,expired,address,2026-08-03 13:32:42.782815,2026-08-03 14:12:42.782815
UNSEEN_CHK_001837,UNSEEN_CUST_01811,47510.05,completed,address,2026-07-28 08:09:42.782815,
UNSEEN_CHK_001838,UNSEEN_CUST_01171,13313.23,abandoned,payment_page,2026-06-10 02:39:42.782815,2026-06-10 03:02:42.782815
UNSEEN_CHK_001839,UNSEEN_CUST_00803,35081.97,abandoned,payment_page,2026-05-30 17:52:41.845481,2026-05-30 19:04:41.845481
UNSEEN_CHK_001840,UNSEEN_CUST_01884,39389.96,abandoned,payment_attempt,2026-07-08 19:53:42.101073,2026-07-08 20:38:42.101073
UNSEEN_CHK_001841,UNSEEN_CUST_00932,39659.86,completed,review,2026-06-16 00:38:42.784814,
UNSEEN_CHK_001842,UNSEEN_CUST_01410,2058.0,completed,address,2026-06-01 03:16:42.784814,
UNSEEN_CHK_001843,UNSEEN_CUST_00633,7000.2,abandoned,payment_attempt,2026-06-23 06:20:41.976066,2026-06-23 06:40:41.976066
UNSEEN_CHK_001844,UNSEEN_CUST_01750,35060.55,completed,review,2026-06-18 14:15:42.785814,
UNSEEN_CHK_001845,UNSEEN_CUST_01992,16085.24,abandoned,review,2026-08-02 02:39:42.785814,2026-08-02 03:30:42.785814
UNSEEN_CHK_001846,UNSEEN_CUST_01601,23735.63,abandoned,payment_attempt,2026-07-13 22:46:42.785814,2026-07-13 23:25:42.785814
UNSEEN_CHK_001847,UNSEEN_CUST_01171,13069.25,completed,review,2026-08-15 15:45:42.785814,
UNSEEN_CHK_001848,UNSEEN_CUST_01596,43512.74,completed,address,2026-07-24 23:31:42.785814,
UNSEEN_CHK_001849,UNSEEN_CUST_00196,4562.54,expired,payment_page,2026-06-22 11:51:42.785814,2026-06-22 12:14:42.785814
UNSEEN_CHK_001850,UNSEEN_CUST_00713,92709.77,completed,review,2026-07-01 07:51:42.785814,
UNSEEN_CHK_001851,UNSEEN_CUST_01813,42713.08,completed,review,2026-06-21 08:54:42.785814,
UNSEEN_CHK_001852,UNSEEN_CUST_00477,13599.2,completed,payment_page,2026-07-31 23:54:42.785814,
UNSEEN_CHK_001853,UNSEEN_CUST_01061,47859.08,abandoned,payment_attempt,2026-07-27 01:30:42.785814,2026-07-27 02:24:42.785814
UNSEEN_CHK_001854,UNSEEN_CUST_00002,36080.85,completed,address,2026-07-30 08:09:42.785814,
UNSEEN_CHK_001855,UNSEEN_CUST_01568,7626.92,abandoned,payment_page,2026-08-13 07:36:42.785814,2026-08-13 08:16:42.785814
UNSEEN_CHK_001856,UNSEEN_CUST_01525,65974.55,completed,payment_attempt,2026-06-13 11:57:42.785814,
UNSEEN_CHK_001857,UNSEEN_CUST_00067,8684.62,abandoned,payment_attempt,2026-05-29 01:00:41.946989,2026-05-29 01:09:41.946989
UNSEEN_CHK_001858,UNSEEN_CUST_00749,4367.07,abandoned,payment_page,2026-08-09 06:37:42.786814,2026-08-09 08:33:42.786814
UNSEEN_CHK_001859,UNSEEN_CUST_00529,40020.24,completed,review,2026-08-19 10:26:42.786814,
UNSEEN_CHK_001860,UNSEEN_CUST_01231,2482.36,completed,address,2026-08-09 13:25:42.786814,
UNSEEN_CHK_001861,UNSEEN_CUST_00996,5983.4,abandoned,payment_attempt,2026-06-25 00:45:41.859983,2026-06-25 01:23:41.859983
