invoice_id,customer_id,amount,status,due_date,paid_at,days_overdue,failure_code,failure_category,created_at
UNSEEN_INV_000987,UNSEEN_CUST_00987,24089.74,overdue,2026-09-13 20:09:43.556541,,31,UNSPECIFIED_DECLINE,unknown_failure,2026-08-18 20:09:43.556541
UNSEEN_INV_000988,UNSEEN_CUST_00988,37286.88,paid,2026-04-03 20:09:43.556541,2026-04-01 20:09:43.556541,0,,,2026-03-21 20:09:43.556541
UNSEEN_INV_000989,UNSEEN_CUST_00989,39842.88,paid,2026-09-15 20:09:43.556541,2026-09-14 20:09:43.556541,0,,,2026-08-18 20:09:43.556541
UNSEEN_INV_000990,UNSEEN_CUST_00990,8832.52,cancelled,2026-06-28 20:09:43.556541,,0,,,2026-06-17 20:09:43.556541
UNSEEN_INV_000991,UNSEEN_CUST_00991,58265.05,paid,2026-04-04 20:09:43.556541,2026-04-03 20:09:43.556541,0,,,2026-03-18 20:09:43.556541
UNSEEN_INV_000992,UNSEEN_CUST_00992,64072.19,overdue,2026-06-30 20:09:43.557542,,45,UNSPECIFIED_DECLINE,unknown_failure,2026-06-11 20:09:43.557542
UNSEEN_INV_000993,UNSEEN_CUST_00993,27751.83,paid,2026-09-05 20:09:43.557542,2026-09-01 20:09:43.557542,0,,,2026-08-23 20:09:43.557542
UNSEEN_INV_000994,UNSEEN_CUST_00994,34900.75,overdue,2026-08-26 20:09:43.557542,,38,UNSPECIFIED_DECLINE,unknown_failure,2026-08-04 20:09:43.557542
UNSEEN_INV_000995,UNSEEN_CUST_00995,43065.44,paid,2026-09-07 20:09:43.557542,2026-09-01 20:09:43.557542,0,,,2026-08-19 20:09:43.557542
UNSEEN_INV_000996,UNSEEN_CUST_00996,30074.31,cancelled,2026-05-06 20:09:43.557542,,0,,,2026-04-21 20:09:43.557542
UNSEEN_INV_000997,UNSEEN_CUST_00997,49315.98,paid,2026-09-05 20:09:43.557542,2026-09-01 20:09:43.557542,0,,,2026-08-08 20:09:43.557542
UNSEEN_INV_000998,UNSEEN_CUST_00998,65358.12,overdue,2026-04-09 20:09:43.558539,,52,TRANSACTION_LIMIT_EXCEEDED,limit_exceeded,2026-03-20 20:09:43.558539
UNSEEN_INV_000999,UNSEEN_CUST_00999,43043.65,paid,2026-08-19 20:09:43.558539,2026-08-17 20:09:43.558539,0,,,2026-08-07 20:09:43.558539
UNSEEN_INV_001000,UNSEEN_CUST_01000,42633.41,overdue,2026-07-22 20:09:43.558539,,3,INSUFFICIENT_BALANCE,insufficient_funds,2026-07-05 20:09:43.558539
UNSEEN_INV_001001,UNSEEN_CUST_01001,21544.59,paid,2026-06-29 20:09:43.558539,2026-06-28 20:09:43.558539,0,,,2026-06-22 20:09:43.558539
UNSEEN_INV_001002,UNSEEN_CUST_01002,72376.82,paid,2026-04-28 20:09:43.558539,2026-04-25 20:09:43.558539,0,,,2026-04-10 20:09:43.558539
UNSEEN_INV_001003,UNSEEN_CUST_01003,119875.34,paid,2026-04-26 20:09:43.558539,2026-04-26 20:09:43.558539,0,,,2026-04-03 20:09:43.558539
UNSEEN_INV_001004,UNSEEN_CUST_01004,18031.46,paid,2026-05-26 20:09:43.559539,2026-05-26 20:09:43.559539,0,,,2026-05-09 20:09:43.559539
UNSEEN_INV_001005,UNSEEN_CUST_01005,73281.75,paid,2026-09-02 20:09:43.559539,2026-08-31 20:09:43.559539,0,,,2026-08-25 20:09:43.559539
UNSEEN_INV_001006,UNSEEN_CUST_01006,138782.39,paid,2026-07-02 20:09:43.559539,2026-06-28 20:09:43.559539,0,,,2026-06-08 20:09:43.559539
UNSEEN_INV_001007,UNSEEN_CUST_01007,20133.46,paid,2026-07-01 20:09:43.559539,2026-06-29 20:09:43.559539,0,,,2026-06-15 20:09:43.559539
UNSEEN_INV_001008,UNSEEN_CUST_01008,37168.19,overdue,2026-05-26 20:09:43.559539,,64,INSTRUMENT_EXPIRED,expired_instrument,2026-05-18 20:09:43.559539
UNSEEN_INV_001009,UNSEEN_CUST_01009,40881.43,cancelled,2026-08-30 20:09:43.559539,,0,,,2026-08-03 20:09:43.559539
UNSEEN_INV_001010,UNSEEN_CUST_01010,58535.79,paid,2026-04-08 20:09:43.559539,2026-04-05 20:09:43.559539,0,,,2026-03-30 20:09:43.559539
UNSEEN_INV_001011,UNSEEN_CUST_01011,131748.1,cancelled,2026-03-16 20:09:43.560540,,0,,,2026-02-28 20:09:43.560540
UNSEEN_INV_001012,UNSEEN_CUST_01012,2074.17,paid,2026-04-26 20:09:43.560540,2026-04-25 20:09:43.560540,0,,,2026-04-19 20:09:43.560540
UNSEEN_INV_001013,UNSEEN_CUST_01013,45823.19,paid,2026-05-13 20:09:43.560540,2026-05-08 20:09:43.560540,0,,,2026-04-17 20:09:43.560540
UNSEEN_INV_001014,UNSEEN_CUST_01014,13406.44,paid,2026-04-16 20:09:43.560540,2026-04-15 20:09:43.560540,0,,,2026-03-31 20:09:43.560540
UNSEEN_INV_001015,UNSEEN_CUST_01015,53427.47,paid,2026-07-18 20:09:43.560540,2026-07-15 20:09:43.560540,0,,,2026-06-20 20:09:43.560540
UNSEEN_INV_001016,UNSEEN_CUST_01016,40202.36,paid,2026-07-11 20:09:43.560540,2026-07-11 20:09:43.560540,0,,,2026-06-16 20:09:43.560540
UNSEEN_INV_001017,UNSEEN_CUST_01017,9513.05,paid,2026-03-28 20:09:43.560540,2026-03-25 20:09:43.560540,0,,,2026-02-28 20:09:43.560540
UNSEEN_INV_001018,UNSEEN_CUST_01018,5956.22,paid,2026-08-13 20:09:43.561540,2026-08-07 20:09:43.561540,0,,,2026-08-06 20:09:43.561540
UNSEEN_INV_001019,UNSEEN_CUST_01019,13399.32,paid,2026-06-08 20:09:43.561540,2026-06-02 20:09:43.561540,0,,,2026-05-13 20:09:43.561540
UNSEEN_INV_001020,UNSEEN_CUST_01020,24153.92,paid,2026-07-10 20:09:43.561540,2026-07-09 20:09:43.561540,0,,,2026-06-13 20:09:43.561540
UNSEEN_INV_001021,UNSEEN_CUST_01021,10987.78,paid,2026-09-02 20:09:43.561540,2026-08-31 20:09:43.561540,0,,,2026-08-07 20:09:43.561540
UNSEEN_INV_001022,UNSEEN_CUST_01022,52788.92,paid,2026-07-27 20:09:43.561540,2026-07-26 20:09:43.561540,0,,,2026-07-11 20:09:43.561540
UNSEEN_INV_001023,UNSEEN_CUST_01023,16045.28,overdue,2026-08-02 20:09:43.561540,,25,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-07-23 20:09:43.561540
UNSEEN_INV_001024,UNSEEN_CUST_01024,20713.26,paid,2026-07-25 20:09:43.562540,2026-07-25 20:09:43.562540,0,,,2026-07-08 20:09:43.562540
UNSEEN_INV_001025,UNSEEN_CUST_01025,8678.68,cancelled,2026-08-18 20:09:43.562540,,0,,,2026-08-01 20:09:43.562540
UNSEEN_INV_001026,UNSEEN_CUST_01026,113693.85,paid,2026-08-20 20:09:43.562540,2026-08-15 20:09:43.562540,0,,,2026-08-04 20:09:43.562540
UNSEEN_INV_001027,UNSEEN_CUST_01027,4724.24,overdue,2026-08-21 20:09:43.562540,,12,UNSPECIFIED_DECLINE,temporary_bank_failure,2026-07-23 20:09:43.562540
UNSEEN_INV_001028,UNSEEN_CUST_01028,13855.65,overdue,2026-05-23 20:09:43.562540,,63,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,2026-04-23 20:09:43.562540
UNSEEN_INV_001029,UNSEEN_CUST_01029,42643.14,paid,2026-03-24 20:09:43.562540,2026-03-24 20:09:43.562540,0,,,2026-02-27 20:09:43.562540
UNSEEN_INV_001030,UNSEEN_CUST_01030,48129.59,paid,2026-08-18 20:09:43.562540,2026-08-15 20:09:43.562540,0,,,2026-08-01 20:09:43.562540
UNSEEN_INV_001031,UNSEEN_CUST_01031,93522.08,paid,2026-05-28 20:09:43.563550,2026-05-24 20:09:43.563550,0,,,2026-05-20 20:09:43.563550
UNSEEN_INV_001032,UNSEEN_CUST_01032,54130.88,overdue,2026-07-04 20:09:43.563550,,66,CARD_EXPIRED,expired_instrument,2026-06-19 20:09:43.563550
UNSEEN_INV_001033,UNSEEN_CUST_01033,28057.55,paid,2026-07-14 20:09:43.563550,2026-07-11 20:09:43.563550,0,,,2026-06-16 20:09:43.563550
UNSEEN_INV_001034,UNSEEN_CUST_01034,5663.6,paid,2026-08-18 20:09:43.563550,2026-08-14 20:09:43.563550,0,,,2026-07-31 20:09:43.563550
UNSEEN_INV_001035,UNSEEN_CUST_01035,7957.06,paid,2026-05-10 20:09:43.563550,2026-05-07 20:09:43.563550,0,,,2026-04-10 20:09:43.563550
UNSEEN_INV_001036,UNSEEN_CUST_01036,58324.72,overdue,2026-05-24 20:09:43.563550,,81,FUNDS_NOT_AVAILABLE,insufficient_funds,2026-05-08 20:09:43.563550
UNSEEN_INV_001037,UNSEEN_CUST_01037,20264.43,paid,2026-09-08 20:09:43.564541,2026-09-07 20:09:43.564541,0,,,2026-08-24 20:09:43.564541
UNSEEN_INV_001038,UNSEEN_CUST_01038,51685.75,overdue,2026-04-01 20:09:43.564541,,27,PROCESSING_TIMEOUT,timeout,2026-03-23 20:09:43.564541
UNSEEN_INV_001039,UNSEEN_CUST_01039,69712.26,paid,2026-08-29 20:09:43.564541,2026-08-24 20:09:43.564541,0,,,2026-08-07 20:09:43.564541
UNSEEN_INV_001040,UNSEEN_CUST_01040,6835.35,overdue,2026-09-06 20:09:43.564541,,12,,expired_instrument,2026-08-07 20:09:43.564541
UNSEEN_INV_001041,UNSEEN_CUST_01041,9015.72,paid,2026-06-10 20:09:43.564541,2026-06-07 20:09:43.564541,0,,,2026-06-01 20:09:43.564541
UNSEEN_INV_001042,UNSEEN_CUST_01042,11973.16,paid,2026-04-28 20:09:43.564541,2026-04-26 20:09:43.564541,0,,,2026-04-05 20:09:43.564541
UNSEEN_INV_001043,UNSEEN_CUST_01043,16933.94,paid,2026-04-25 20:09:43.565542,2026-04-25 20:09:43.565542,0,,,2026-04-02 20:09:43.565542
UNSEEN_INV_001044,UNSEEN_CUST_01044,19665.51,overdue,2026-09-02 20:09:43.565542,,47,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,2026-08-09 20:09:43.565542
UNSEEN_INV_001045,UNSEEN_CUST_01045,10743.56,paid,2026-08-16 20:09:43.565542,2026-08-14 20:09:43.565542,0,,,2026-07-20 20:09:43.565542
UNSEEN_INV_001046,UNSEEN_CUST_01046,52276.62,paid,2026-07-31 20:09:43.565542,2026-07-28 20:09:43.565542,0,,,2026-07-16 20:09:43.565542
UNSEEN_INV_001047,UNSEEN_CUST_01047,21598.02,paid,2026-06-01 20:09:43.565542,2026-06-01 20:09:43.565542,0,,,2026-05-15 20:09:43.565542
UNSEEN_INV_001048,UNSEEN_CUST_01048,48141.77,overdue,2026-04-23 20:09:43.565542,,70,POLICY_DECLINED,risk_decline,2026-03-24 20:09:43.565542
UNSEEN_INV_001049,UNSEEN_CUST_01049,43508.05,overdue,2026-08-23 20:09:43.566540,,69,INSUFFICIENT_BALANCE,insufficient_funds,2026-08-02 20:09:43.566540
UNSEEN_INV_001050,UNSEEN_CUST_01050,3815.12,paid,2026-08-26 20:09:43.566540,2026-08-21 20:09:43.566540,0,,,2026-08-01 20:09:43.566540
UNSEEN_INV_001051,UNSEEN_CUST_01051,57779.71,overdue,2026-08-22 20:09:43.566540,,86,INSUFFICIENT_BALANCE,insufficient_funds,2026-07-30 20:09:43.566540
UNSEEN_INV_001052,UNSEEN_CUST_01052,8935.5,paid,2026-03-26 20:09:43.566540,2026-03-20 20:09:43.566540,0,,,2026-02-28 20:09:43.566540
UNSEEN_INV_001053,UNSEEN_CUST_01053,21151.65,paid,2026-07-24 20:09:43.566540,2026-07-20 20:09:43.566540,0,,,2026-06-25 20:09:43.566540
UNSEEN_INV_001054,UNSEEN_CUST_01054,6499.77,cancelled,2026-06-07 20:09:43.566540,,0,,,2026-05-08 20:09:43.566540
UNSEEN_INV_001055,UNSEEN_CUST_01055,19233.55,paid,2026-05-05 20:09:43.566540,2026-05-03 20:09:43.566540,0,,,2026-04-06 20:09:43.566540
UNSEEN_INV_001056,UNSEEN_CUST_01056,18974.81,paid,2026-05-15 20:09:43.567542,2026-05-11 20:09:43.567542,0,,,2026-04-15 20:09:43.567542
UNSEEN_INV_001057,UNSEEN_CUST_01057,31139.25,paid,2026-04-04 20:09:43.567542,2026-03-31 20:09:43.567542,0,,,2026-03-08 20:09:43.567542
UNSEEN_INV_001058,UNSEEN_CUST_01058,25014.74,overdue,2026-06-20 20:09:43.567542,,72,RISK_DECLINED,risk_decline,2026-05-27 20:09:43.567542
UNSEEN_INV_001059,UNSEEN_CUST_01059,29857.12,paid,2026-09-11 20:09:43.567542,2026-09-06 20:09:43.567542,0,,,2026-08-25 20:09:43.567542
UNSEEN_INV_001060,UNSEEN_CUST_01060,50519.38,paid,2026-06-21 20:09:43.567542,2026-06-16 20:09:43.567542,0,,,2026-06-14 20:09:43.567542
UNSEEN_INV_001061,UNSEEN_CUST_01061,33787.45,paid,2026-07-04 20:09:43.567542,2026-07-03 20:09:43.567542,0,,,2026-06-13 20:09:43.567542
UNSEEN_INV_001062,UNSEEN_CUST_01062,38378.79,overdue,2026-08-23 20:09:43.568539,,18,,insufficient_funds,2026-08-04 20:09:43.568539
UNSEEN_INV_001063,UNSEEN_CUST_01063,20633.25,paid,2026-06-17 20:09:43.568539,2026-06-16 20:09:43.568539,0,,,2026-06-10 20:09:43.568539
UNSEEN_INV_001064,UNSEEN_CUST_01064,43402.94,cancelled,2026-07-29 20:09:43.568539,,0,,,2026-07-10 20:09:43.568539
UNSEEN_INV_001065,UNSEEN_CUST_01065,53249.26,overdue,2026-05-21 20:09:43.568539,,33,INSUFFICIENT_BALANCE,insufficient_funds,2026-04-21 20:09:43.568539
UNSEEN_INV_001066,UNSEEN_CUST_01066,49703.54,paid,2026-08-31 20:09:43.568539,2026-08-29 20:09:43.568539,0,,,2026-08-19 20:09:43.568539
UNSEEN_INV_001067,UNSEEN_CUST_01067,88740.42,overdue,2026-05-27 20:09:43.568539,,22,FUNDS_NOT_AVAILABLE,insufficient_funds,2026-05-18 20:09:43.568539
UNSEEN_INV_001068,UNSEEN_CUST_01068,18589.07,paid,2026-07-02 20:09:43.569540,2026-06-30 20:09:43.569540,0,,,2026-06-07 20:09:43.569540
UNSEEN_INV_001069,UNSEEN_CUST_01069,21213.9,paid,2026-04-30 20:09:43.569540,2026-04-30 20:09:43.569540,0,,,2026-04-04 20:09:43.569540
UNSEEN_INV_001070,UNSEEN_CUST_01070,50111.67,paid,2026-07-03 20:09:43.569540,2026-06-29 20:09:43.569540,0,,,2026-06-08 20:09:43.569540
UNSEEN_INV_001071,UNSEEN_CUST_01071,19349.61,paid,2026-06-27 20:09:43.569540,2026-06-25 20:09:43.569540,0,,,2026-06-10 20:09:43.569540
UNSEEN_INV_001072,UNSEEN_CUST_01072,21634.64,overdue,2026-07-12 20:09:43.569540,,43,NETWORK_TIMEOUT,timeout,2026-06-22 20:09:43.569540
UNSEEN_INV_001073,UNSEEN_CUST_01073,16345.74,paid,2026-04-20 20:09:43.569540,2026-04-18 20:09:43.569540,0,,,2026-03-27 20:09:43.569540
UNSEEN_INV_001074,UNSEEN_CUST_01074,24433.31,paid,2026-08-24 20:09:43.570540,2026-08-22 20:09:43.570540,0,,,2026-07-26 20:09:43.570540
UNSEEN_INV_001075,UNSEEN_CUST_01075,56777.02,paid,2026-05-30 20:09:43.570540,2026-05-25 20:09:43.570540,0,,,2026-05-11 20:09:43.570540
UNSEEN_INV_001076,UNSEEN_CUST_01076,112716.33,paid,2026-04-05 20:09:43.570540,2026-04-01 20:09:43.570540,0,,,2026-03-19 20:09:43.570540
UNSEEN_INV_001077,UNSEEN_CUST_01077,56910.3,paid,2026-08-05 20:09:43.570540,2026-08-02 20:09:43.570540,0,,,2026-07-21 20:09:43.570540
UNSEEN_INV_001078,UNSEEN_CUST_01078,24431.98,paid,2026-04-30 20:09:43.570540,2026-04-24 20:09:43.570540,0,,,2026-04-19 20:09:43.570540
UNSEEN_INV_001079,UNSEEN_CUST_01079,4264.01,cancelled,2026-09-05 20:09:43.570540,,0,,,2026-08-06 20:09:43.570540
UNSEEN_INV_001080,UNSEEN_CUST_01080,21055.14,paid,2026-04-04 20:09:43.570540,2026-03-29 20:09:43.570540,0,,,2026-03-10 20:09:43.570540
UNSEEN_INV_001081,UNSEEN_CUST_01081,28564.9,paid,2026-06-13 20:09:43.571541,2026-06-10 20:09:43.571541,0,,,2026-05-21 20:09:43.571541
UNSEEN_INV_001082,UNSEEN_CUST_01082,19838.15,paid,2026-04-07 20:09:43.571541,2026-04-06 20:09:43.571541,0,,,2026-03-21 20:09:43.571541
UNSEEN_INV_001083,UNSEEN_CUST_01083,14394.64,paid,2026-04-23 20:09:43.571541,2026-04-17 20:09:43.571541,0,,,2026-04-01 20:09:43.571541
UNSEEN_INV_001084,UNSEEN_CUST_01084,31960.48,overdue,2026-04-04 20:09:43.571541,,44,,insufficient_funds,2026-03-06 20:09:43.571541
UNSEEN_INV_001085,UNSEEN_CUST_01085,30356.51,paid,2026-06-20 20:09:43.571541,2026-06-14 20:09:43.571541,0,,,2026-06-08 20:09:43.571541
UNSEEN_INV_001086,UNSEEN_CUST_01086,65326.54,overdue,2026-05-09 20:09:43.571541,,18,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-04-13 20:09:43.571541
UNSEEN_INV_001087,UNSEEN_CUST_01087,23593.52,overdue,2026-03-24 20:09:43.571541,,60,UNSPECIFIED_DECLINE,unknown_failure,2026-03-16 20:09:43.571541
UNSEEN_INV_001088,UNSEEN_CUST_01088,15859.2,paid,2026-05-01 20:09:43.572541,2026-04-29 20:09:43.572541,0,,,2026-04-05 20:09:43.572541
UNSEEN_INV_001089,UNSEEN_CUST_01089,54699.42,overdue,2026-08-02 20:09:43.572541,,61,INSTRUMENT_EXPIRED,expired_instrument,2026-07-12 20:09:43.572541
UNSEEN_INV_001090,UNSEEN_CUST_01090,7652.27,overdue,2026-08-01 20:09:43.572541,,81,INSTRUMENT_EXPIRED,expired_instrument,2026-07-04 20:09:43.572541
UNSEEN_INV_001091,UNSEEN_CUST_01091,117567.48,paid,2026-07-23 20:09:43.573540,2026-07-17 20:09:43.573540,0,,,2026-06-25 20:09:43.573540
UNSEEN_INV_001092,UNSEEN_CUST_01092,16278.32,cancelled,2026-08-19 20:09:43.573540,,0,,,2026-08-08 20:09:43.573540
UNSEEN_INV_001093,UNSEEN_CUST_01093,60332.72,paid,2026-03-23 20:09:43.573540,2026-03-18 20:09:43.573540,0,,,2026-03-06 20:09:43.573540
UNSEEN_INV_001094,UNSEEN_CUST_01094,38994.72,paid,2026-05-19 20:09:43.573540,2026-05-18 20:09:43.573540,0,,,2026-05-05 20:09:43.573540
UNSEEN_INV_001095,UNSEEN_CUST_01095,141956.28,overdue,2026-05-28 20:09:43.573540,,89,FUNDS_NOT_AVAILABLE,insufficient_funds,2026-05-17 20:09:43.573540
UNSEEN_INV_001096,UNSEEN_CUST_01096,17539.53,paid,2026-03-16 20:09:43.573540,2026-03-15 20:09:43.573540,0,,,2026-03-08 20:09:43.573540
UNSEEN_INV_001097,UNSEEN_CUST_01097,45376.69,paid,2026-08-30 20:09:43.573540,2026-08-29 20:09:43.573540,0,,,2026-08-02 20:09:43.573540
UNSEEN_INV_001098,UNSEEN_CUST_01098,37197.46,overdue,2026-05-14 20:09:43.574543,,65,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,2026-04-16 20:09:43.574543
UNSEEN_INV_001099,UNSEEN_CUST_01099,32068.06,paid,2026-06-08 20:09:43.574543,2026-06-05 20:09:43.574543,0,,,2026-05-22 20:09:43.574543
UNSEEN_INV_001100,UNSEEN_CUST_01100,51741.88,paid,2026-05-30 20:09:43.574543,2026-05-27 20:09:43.574543,0,,,2026-05-01 20:09:43.574543
UNSEEN_INV_001101,UNSEEN_CUST_01101,21035.32,overdue,2026-08-28 20:09:43.574543,,59,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,2026-08-04 20:09:43.574543
UNSEEN_INV_001102,UNSEEN_CUST_01102,62886.21,paid,2026-08-07 20:09:43.574543,2026-08-05 20:09:43.574543,0,,,2026-07-30 20:09:43.574543
UNSEEN_INV_001103,UNSEEN_CUST_01103,23799.29,paid,2026-04-25 20:09:43.574543,2026-04-24 20:09:43.574543,0,,,2026-04-09 20:09:43.574543
UNSEEN_INV_001104,UNSEEN_CUST_01104,21242.68,paid,2026-03-12 20:09:43.575543,2026-03-06 20:09:43.575543,0,,,2026-02-27 20:09:43.575543
UNSEEN_INV_001105,UNSEEN_CUST_01105,27813.73,overdue,2026-06-06 20:09:43.575543,,76,PROCESSING_TIMEOUT,timeout,2026-05-19 20:09:43.575543
UNSEEN_INV_001106,UNSEEN_CUST_01106,69352.39,paid,2026-08-15 20:09:43.575543,2026-08-15 20:09:43.575543,0,,,2026-07-22 20:09:43.575543
UNSEEN_INV_001107,UNSEEN_CUST_01107,71709.52,overdue,2026-04-17 20:09:43.575543,,14,LIMIT_EXCEEDED,limit_exceeded,2026-04-04 20:09:43.575543
UNSEEN_INV_001108,UNSEEN_CUST_01108,11078.91,paid,2026-09-20 20:09:43.575543,2026-09-18 20:09:43.575543,0,,,2026-08-25 20:09:43.575543
UNSEEN_INV_001109,UNSEEN_CUST_01109,40469.12,overdue,2026-04-17 20:09:43.575543,,7,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,2026-04-10 20:09:43.575543
UNSEEN_INV_001110,UNSEEN_CUST_01110,21993.99,paid,2026-09-04 20:09:43.576541,2026-09-02 20:09:43.576541,0,,,2026-08-13 20:09:43.576541
UNSEEN_INV_001111,UNSEEN_CUST_01111,20869.76,overdue,2026-04-25 20:09:43.576541,,51,RISK_DECLINED,risk_decline,2026-04-18 20:09:43.576541
UNSEEN_INV_001112,UNSEEN_CUST_01112,17213.18,paid,2026-06-16 20:09:43.576541,2026-06-11 20:09:43.576541,0,,,2026-05-21 20:09:43.576541
UNSEEN_INV_001113,UNSEEN_CUST_01113,47714.56,paid,2026-04-01 20:09:43.576541,2026-03-27 20:09:43.576541,0,,,2026-03-16 20:09:43.576541
UNSEEN_INV_001114,UNSEEN_CUST_01114,50257.86,paid,2026-08-09 20:09:43.576541,2026-08-04 20:09:43.576541,0,,,2026-07-22 20:09:43.576541
UNSEEN_INV_001115,UNSEEN_CUST_01115,18861.36,cancelled,2026-07-05 20:09:43.576541,,0,,,2026-06-07 20:09:43.576541
UNSEEN_INV_001116,UNSEEN_CUST_01116,47876.32,paid,2026-04-21 20:09:43.577544,2026-04-18 20:09:43.577544,0,,,2026-04-04 20:09:43.577544
UNSEEN_INV_001117,UNSEEN_CUST_01117,4147.93,cancelled,2026-06-23 20:09:43.577544,,0,,,2026-06-03 20:09:43.577544
UNSEEN_INV_001118,UNSEEN_CUST_01118,10317.42,cancelled,2026-03-23 20:09:43.577544,,0,,,2026-03-04 20:09:43.577544
UNSEEN_INV_001119,UNSEEN_CUST_01119,10960.08,cancelled,2026-04-01 20:09:43.577544,,0,,,2026-03-23 20:09:43.577544
UNSEEN_INV_001120,UNSEEN_CUST_01120,4972.19,overdue,2026-04-18 20:09:43.577544,,73,PROCESSING_TIMEOUT,timeout,2026-04-07 20:09:43.577544
UNSEEN_INV_001121,UNSEEN_CUST_01121,37108.5,paid,2026-06-12 20:09:43.577544,2026-06-08 20:09:43.577544,0,,,2026-05-14 20:09:43.577544
UNSEEN_INV_001122,UNSEEN_CUST_01122,7937.01,overdue,2026-06-25 20:09:43.577544,,73,CUSTOMER_AUTH_FAILED,authentication_failed,2026-06-04 20:09:43.577544
UNSEEN_INV_001123,UNSEEN_CUST_01123,9904.55,paid,2026-08-06 20:09:43.578539,2026-08-06 20:09:43.578539,0,,,2026-07-14 20:09:43.578539
UNSEEN_INV_001124,UNSEEN_CUST_01124,57738.53,overdue,2026-09-13 20:09:43.578539,,31,TRANSACTION_LIMIT_EXCEEDED,limit_exceeded,2026-08-14 20:09:43.578539
UNSEEN_INV_001125,UNSEEN_CUST_01125,47211.86,paid,2026-04-25 20:09:43.578539,2026-04-22 20:09:43.578539,0,,,2026-04-09 20:09:43.578539
UNSEEN_INV_001126,UNSEEN_CUST_01126,43075.87,paid,2026-03-19 20:09:43.578539,2026-03-15 20:09:43.578539,0,,,2026-03-12 20:09:43.578539
UNSEEN_INV_001127,UNSEEN_CUST_01127,44759.45,paid,2026-03-27 20:09:43.578539,2026-03-23 20:09:43.578539,0,,,2026-03-09 20:09:43.578539
UNSEEN_INV_001128,UNSEEN_CUST_01128,35600.71,paid,2026-09-01 20:09:43.578539,2026-08-26 20:09:43.578539,0,,,2026-08-07 20:09:43.578539
UNSEEN_INV_001129,UNSEEN_CUST_01129,60246.85,overdue,2026-04-29 20:09:43.578539,,56,,unknown_failure,2026-04-20 20:09:43.578539
UNSEEN_INV_001130,UNSEEN_CUST_01130,13739.98,overdue,2026-07-01 20:09:43.579540,,7,CARD_BLOCKED,blocked_instrument,2026-06-17 20:09:43.579540
UNSEEN_INV_001131,UNSEEN_CUST_01131,57904.6,paid,2026-08-19 20:09:43.579540,2026-08-18 20:09:43.579540,0,,,2026-07-21 20:09:43.579540
UNSEEN_INV_001132,UNSEEN_CUST_01132,69907.33,overdue,2026-08-07 20:09:43.579540,,56,POLICY_DECLINED,risk_decline,2026-07-31 20:09:43.579540
UNSEEN_INV_001133,UNSEEN_CUST_01133,43801.76,paid,2026-03-21 20:09:43.579540,2026-03-19 20:09:43.579540,0,,,2026-03-05 20:09:43.579540
UNSEEN_INV_001134,UNSEEN_CUST_01134,21686.25,paid,2026-04-03 20:09:43.579540,2026-03-31 20:09:43.579540,0,,,2026-03-07 20:09:43.579540
UNSEEN_INV_001135,UNSEEN_CUST_01135,24416.74,paid,2026-09-08 20:09:43.579540,2026-09-08 20:09:43.579540,0,,,2026-08-16 20:09:43.579540
UNSEEN_INV_001136,UNSEEN_CUST_01136,32657.14,paid,2026-06-16 20:09:43.580542,2026-06-13 20:09:43.580542,0,,,2026-05-21 20:09:43.580542
UNSEEN_INV_001137,UNSEEN_CUST_01137,57820.63,cancelled,2026-04-01 20:09:43.580542,,0,,,2026-03-13 20:09:43.580542
UNSEEN_INV_001138,UNSEEN_CUST_01138,43604.74,overdue,2026-05-08 20:09:43.580542,,40,BANK_TEMPORARY_ERROR,temporary_bank_failure,2026-04-29 20:09:43.580542
UNSEEN_INV_001139,UNSEEN_CUST_01139,17171.78,overdue,2026-07-31 20:09:43.580542,,14,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,2026-07-05 20:09:43.580542
UNSEEN_INV_001140,UNSEEN_CUST_01140,29008.03,paid,2026-09-02 20:09:43.580542,2026-08-31 20:09:43.580542,0,,,2026-08-24 20:09:43.580542
UNSEEN_INV_001141,UNSEEN_CUST_01141,66658.42,paid,2026-05-25 20:09:43.580542,2026-05-25 20:09:43.580542,0,,,2026-05-15 20:09:43.580542
UNSEEN_INV_001142,UNSEEN_CUST_01142,37244.94,paid,2026-04-28 20:09:43.581540,2026-04-27 20:09:43.581540,0,,,2026-03-29 20:09:43.581540
UNSEEN_INV_001143,UNSEEN_CUST_01143,72694.96,paid,2026-04-27 20:09:43.581540,2026-04-22 20:09:43.581540,0,,,2026-04-10 20:09:43.581540
UNSEEN_INV_001144,UNSEEN_CUST_01144,54993.85,paid,2026-08-03 20:09:43.581540,2026-08-01 20:09:43.581540,0,,,2026-07-10 20:09:43.581540
UNSEEN_INV_001145,UNSEEN_CUST_01145,61291.9,paid,2026-09-01 20:09:43.581540,2026-09-01 20:09:43.581540,0,,,2026-08-17 20:09:43.581540
