payment_id,customer_id,amount,payment_method,status,raw_failure_code,failure_category,attempt_number,created_at
UNSEEN_PAY_003892,UNSEEN_CUST_00230,12064.32,card,successful,,,1,2026-08-21 06:12:41.989986
UNSEEN_PAY_003893,UNSEEN_CUST_00866,31999.51,card,failed,RISK_DECLINED,risk_decline,1,2026-07-18 07:34:41.989986
UNSEEN_PAY_003894,UNSEEN_CUST_01619,43109.36,netbanking,successful,,,1,2026-07-27 23:23:41.989986
UNSEEN_PAY_003895,UNSEEN_CUST_01977,10844.66,netbanking,successful,,,1,2026-06-01 07:10:41.989986
UNSEEN_PAY_003896,UNSEEN_CUST_01064,29300.77,card,successful,,,1,2026-06-01 00:54:41.989986
UNSEEN_PAY_003897,UNSEEN_CUST_00440,36987.78,netbanking,successful,,,1,2026-08-07 20:15:41.989986
UNSEEN_PAY_003898,UNSEEN_CUST_00409,61933.64,upi,successful,,,1,2026-07-13 10:38:41.989986
UNSEEN_PAY_003899,UNSEEN_CUST_00278,49146.54,netbanking,successful,,,1,2026-05-30 23:17:41.989986
UNSEEN_PAY_003900,UNSEEN_CUST_01202,52966.96,upi,successful,,,1,2026-08-01 18:54:41.989986
UNSEEN_PAY_003901,UNSEEN_CUST_00040,9646.23,upi,successful,,,1,2026-07-18 20:44:41.991079
UNSEEN_PAY_003902,UNSEEN_CUST_00723,42877.89,card,successful,,,1,2026-06-12 23:06:41.991079
UNSEEN_PAY_003903,UNSEEN_CUST_00633,10605.23,upi,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-08-23 15:41:41.991079
UNSEEN_PAY_003904,UNSEEN_CUST_00083,7780.21,card,successful,,,1,2026-08-23 08:37:41.991079
UNSEEN_PAY_003905,UNSEEN_CUST_00044,26979.43,netbanking,successful,,,2,2026-08-01 14:50:41.991079
UNSEEN_PAY_003906,UNSEEN_CUST_01962,28107.79,netbanking,successful,,,1,2026-06-24 05:31:41.991079
UNSEEN_PAY_003907,UNSEEN_CUST_00279,16591.85,card,successful,,,1,2026-08-11 14:27:41.991079
UNSEEN_PAY_003908,UNSEEN_CUST_01028,5295.59,card,successful,,,1,2026-06-03 23:02:41.991079
UNSEEN_PAY_003909,UNSEEN_CUST_01183,16798.8,upi,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-08-11 16:14:41.991079
UNSEEN_PAY_003910,UNSEEN_CUST_01564,27408.04,upi,successful,,,1,2026-06-14 20:21:41.991079
UNSEEN_PAY_003911,UNSEEN_CUST_01142,8265.14,upi,successful,,,1,2026-07-12 03:48:41.991079
UNSEEN_PAY_003912,UNSEEN_CUST_00936,23243.76,upi,successful,,,1,2026-06-01 07:55:41.991079
UNSEEN_PAY_003913,UNSEEN_CUST_01579,5641.92,upi,successful,,,1,2026-07-03 10:02:41.991079
UNSEEN_PAY_003914,UNSEEN_CUST_00874,14284.11,upi,successful,,,1,2026-08-23 23:23:41.991079
UNSEEN_PAY_003915,UNSEEN_CUST_01938,45960.93,card,successful,,,1,2026-08-08 21:55:41.991079
UNSEEN_PAY_003916,UNSEEN_CUST_00972,84115.69,upi,successful,,,1,2026-06-30 18:45:41.991079
UNSEEN_PAY_003917,UNSEEN_CUST_01274,16955.24,upi,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,2,2026-06-20 15:50:41.991079
UNSEEN_PAY_003918,UNSEEN_CUST_00158,16371.19,upi,successful,,,2,2026-06-26 12:30:41.991079
UNSEEN_PAY_003919,UNSEEN_CUST_01016,27643.57,card,successful,,,1,2026-07-30 15:50:41.991079
UNSEEN_PAY_003920,UNSEEN_CUST_01027,13895.38,card,successful,,,1,2026-08-26 15:12:41.991079
UNSEEN_PAY_003921,UNSEEN_CUST_01789,8868.97,netbanking,successful,,,1,2026-08-21 17:56:41.991079
UNSEEN_PAY_003922,UNSEEN_CUST_00810,8796.64,upi,successful,,,1,2026-08-04 22:44:41.991079
UNSEEN_PAY_003923,UNSEEN_CUST_00898,21002.15,card,successful,,,1,2026-07-22 07:23:41.991079
UNSEEN_PAY_003924,UNSEEN_CUST_00690,36861.11,netbanking,failed,CARD_EXPIRED,expired_instrument,1,2026-06-22 05:21:41.991079
UNSEEN_PAY_003925,UNSEEN_CUST_00449,15284.71,upi,failed,INSUFFICIENT_BALANCE,insufficient_funds,1,2026-06-28 06:03:41.992078
UNSEEN_PAY_003926,UNSEEN_CUST_01911,33737.31,upi,successful,,,1,2026-06-09 08:13:41.992078
UNSEEN_PAY_003927,UNSEEN_CUST_01414,36774.95,upi,successful,,,1,2026-08-01 15:13:41.992078
UNSEEN_PAY_003928,UNSEEN_CUST_00399,45407.52,upi,successful,,,1,2026-07-21 13:03:41.992078
UNSEEN_PAY_003929,UNSEEN_CUST_00831,9329.48,card,successful,,,1,2026-06-17 14:20:41.992078
UNSEEN_PAY_003930,UNSEEN_CUST_01474,3294.82,upi,successful,,,1,2026-06-03 10:31:41.992078
UNSEEN_PAY_003931,UNSEEN_CUST_00078,5005.85,card,successful,,,1,2026-05-31 23:04:41.992078
UNSEEN_PAY_003932,UNSEEN_CUST_00202,71579.32,card,successful,,,1,2026-06-18 02:03:41.992078
UNSEEN_PAY_003933,UNSEEN_CUST_01071,24878.25,upi,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-08-05 20:44:41.992078
UNSEEN_PAY_003934,UNSEEN_CUST_01954,21711.14,upi,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-07-18 04:20:41.992078
UNSEEN_PAY_003935,UNSEEN_CUST_00168,34178.84,netbanking,successful,,,1,2026-08-14 15:15:41.992078
UNSEEN_PAY_003936,UNSEEN_CUST_00255,42156.86,card,successful,,,1,2026-07-09 11:07:41.992078
UNSEEN_PAY_003937,UNSEEN_CUST_00936,16356.89,netbanking,successful,,,1,2026-07-21 18:56:41.992078
UNSEEN_PAY_003938,UNSEEN_CUST_01641,38157.81,upi,successful,,,1,2026-08-08 03:45:41.992078
UNSEEN_PAY_003939,UNSEEN_CUST_00203,35653.86,upi,successful,,,1,2026-08-23 19:29:41.992078
UNSEEN_PAY_003940,UNSEEN_CUST_01815,23947.39,upi,successful,,,1,2026-07-11 03:24:41.992078
UNSEEN_PAY_003941,UNSEEN_CUST_00630,12872.18,upi,successful,,,1,2026-06-15 17:16:41.992078
UNSEEN_PAY_003942,UNSEEN_CUST_00638,15772.32,card,failed,POLICY_DECLINED,risk_decline,1,2026-07-09 08:53:41.992078
UNSEEN_PAY_003943,UNSEEN_CUST_00112,16877.98,upi,failed,AUTHENTICATION_FAILED,authentication_failed,1,2026-08-21 15:38:41.992078
UNSEEN_PAY_003944,UNSEEN_CUST_01602,9854.83,upi,successful,,,1,2026-07-30 06:30:41.992989
UNSEEN_PAY_003945,UNSEEN_CUST_01189,29725.23,card,successful,,,1,2026-08-17 18:54:41.992989
UNSEEN_PAY_003946,UNSEEN_CUST_01115,5342.07,card,successful,,,1,2026-06-14 04:04:41.992989
UNSEEN_PAY_003947,UNSEEN_CUST_01006,51527.32,card,failed,NETWORK_TIMEOUT,timeout,1,2026-08-16 01:51:41.992989
UNSEEN_PAY_003948,UNSEEN_CUST_01963,8746.95,card,successful,,,1,2026-07-12 19:16:41.992989
UNSEEN_PAY_003949,UNSEEN_CUST_01352,64810.16,netbanking,successful,,,1,2026-07-19 05:47:41.992989
UNSEEN_PAY_003950,UNSEEN_CUST_01342,33436.58,upi,successful,,,1,2026-06-09 17:35:41.992989
UNSEEN_PAY_003951,UNSEEN_CUST_00496,8280.11,upi,successful,,,1,2026-07-03 00:09:41.992989
UNSEEN_PAY_003952,UNSEEN_CUST_00074,7801.29,upi,successful,,,1,2026-08-16 21:13:41.992989
UNSEEN_PAY_003953,UNSEEN_CUST_01223,44618.86,upi,successful,,,3,2026-06-25 19:19:41.992989
UNSEEN_PAY_003954,UNSEEN_CUST_01038,20296.66,card,successful,,,2,2026-08-02 09:24:41.992989
UNSEEN_PAY_003955,UNSEEN_CUST_01424,22985.4,netbanking,successful,,,1,2026-08-16 14:16:41.992989
UNSEEN_PAY_003956,UNSEEN_CUST_00016,46217.55,upi,successful,,,1,2026-06-13 23:48:41.992989
UNSEEN_PAY_003957,UNSEEN_CUST_00795,10021.41,card,successful,,,1,2026-06-03 02:46:41.992989
UNSEEN_PAY_003958,UNSEEN_CUST_00321,42605.27,upi,successful,,,1,2026-06-13 21:29:41.992989
UNSEEN_PAY_003959,UNSEEN_CUST_00357,33751.9,upi,successful,,,1,2026-07-16 07:55:41.992989
UNSEEN_PAY_003960,UNSEEN_CUST_00039,88647.62,card,successful,,,1,2026-07-12 17:09:41.992989
UNSEEN_PAY_003961,UNSEEN_CUST_01320,17117.3,netbanking,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-05-27 20:37:41.992989
UNSEEN_PAY_003962,UNSEEN_CUST_00531,11912.11,card,successful,,,1,2026-06-08 21:34:41.992989
UNSEEN_PAY_003963,UNSEEN_CUST_01327,35119.0,card,successful,,,1,2026-08-08 14:49:41.992989
UNSEEN_PAY_003964,UNSEEN_CUST_00496,5834.12,upi,failed,CUSTOMER_AUTH_FAILED,authentication_failed,1,2026-07-02 21:53:41.992989
UNSEEN_PAY_003965,UNSEEN_CUST_01395,5134.03,upi,failed,UNSPECIFIED_DECLINE,blocked_instrument,1,2026-08-10 06:13:41.992989
UNSEEN_PAY_003966,UNSEEN_CUST_01797,13186.66,upi,successful,,,1,2026-07-04 10:46:41.992989
UNSEEN_PAY_003967,UNSEEN_CUST_01155,38074.71,upi,successful,,,1,2026-06-14 03:57:41.992989
UNSEEN_PAY_003968,UNSEEN_CUST_01086,82312.54,upi,failed,UNSPECIFIED_DECLINE,insufficient_funds,1,2026-06-12 22:50:41.993986
UNSEEN_PAY_003969,UNSEEN_CUST_01516,1390.34,upi,successful,,,1,2026-06-16 13:42:41.993986
UNSEEN_PAY_003970,UNSEEN_CUST_00184,43834.21,upi,successful,,,1,2026-07-05 06:20:41.993986
UNSEEN_PAY_003971,UNSEEN_CUST_01740,23402.73,upi,successful,,,1,2026-06-02 12:39:41.993986
UNSEEN_PAY_003972,UNSEEN_CUST_00886,30336.09,card,successful,,,1,2026-08-24 00:08:41.993986
UNSEEN_PAY_003973,UNSEEN_CUST_00829,8603.44,upi,successful,,,1,2026-06-14 16:09:41.993986
UNSEEN_PAY_003974,UNSEEN_CUST_01812,13740.57,upi,successful,,,1,2026-07-28 22:52:41.993986
UNSEEN_PAY_003975,UNSEEN_CUST_00764,21049.88,card,successful,,,1,2026-07-19 01:14:41.993986
UNSEEN_PAY_003976,UNSEEN_CUST_01137,7099.85,netbanking,successful,,,1,2026-08-15 10:38:41.993986
UNSEEN_PAY_003977,UNSEEN_CUST_00635,30483.72,card,successful,,,1,2026-08-11 04:26:41.993986
UNSEEN_PAY_003978,UNSEEN_CUST_01528,1457.77,card,successful,,,1,2026-06-29 14:58:41.993986
UNSEEN_PAY_003979,UNSEEN_CUST_01429,60467.86,upi,successful,,,1,2026-06-27 04:18:41.993986
UNSEEN_PAY_003980,UNSEEN_CUST_00747,40793.07,card,failed,POLICY_DECLINED,risk_decline,1,2026-08-20 05:07:41.993986
UNSEEN_PAY_003981,UNSEEN_CUST_00589,19846.03,upi,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-06-16 02:35:41.993986
UNSEEN_PAY_003982,UNSEEN_CUST_01800,45171.63,upi,failed,AUTHENTICATION_FAILED,authentication_failed,1,2026-06-30 22:58:41.993986
UNSEEN_PAY_003983,UNSEEN_CUST_01237,62458.67,upi,successful,,,2,2026-07-21 09:53:41.993986
UNSEEN_PAY_003984,UNSEEN_CUST_00241,83200.5,netbanking,successful,,,1,2026-07-12 01:20:41.993986
UNSEEN_PAY_003985,UNSEEN_CUST_00607,25848.41,netbanking,successful,,,1,2026-07-12 05:22:41.993986
UNSEEN_PAY_003986,UNSEEN_CUST_01313,3852.31,card,successful,,,1,2026-05-28 20:02:41.993986
UNSEEN_PAY_003987,UNSEEN_CUST_01937,29804.51,upi,successful,,,1,2026-07-04 23:13:41.993986
UNSEEN_PAY_003988,UNSEEN_CUST_01866,1633.58,upi,successful,,,1,2026-06-15 21:00:41.993986
UNSEEN_PAY_003989,UNSEEN_CUST_01022,23669.28,netbanking,successful,,,2,2026-07-23 14:31:41.993986
UNSEEN_PAY_003990,UNSEEN_CUST_01528,31422.78,upi,successful,,,1,2026-07-25 15:03:41.993986
UNSEEN_PAY_003991,UNSEEN_CUST_00252,31185.88,card,successful,,,1,2026-06-21 01:36:41.994987
UNSEEN_PAY_003992,UNSEEN_CUST_01765,27247.34,netbanking,successful,,,1,2026-05-28 13:29:41.994987
UNSEEN_PAY_003993,UNSEEN_CUST_00290,8442.9,upi,successful,,,1,2026-06-02 10:17:41.994987
UNSEEN_PAY_003994,UNSEEN_CUST_00358,19697.09,upi,successful,,,1,2026-06-15 01:57:41.994987
UNSEEN_PAY_003995,UNSEEN_CUST_00594,26292.52,upi,successful,,,1,2026-06-14 13:33:41.994987
UNSEEN_PAY_003996,UNSEEN_CUST_00574,33209.07,upi,successful,,,1,2026-06-03 21:14:41.994987
UNSEEN_PAY_003997,UNSEEN_CUST_01783,18436.03,netbanking,successful,,,1,2026-07-23 06:08:41.994987
UNSEEN_PAY_003998,UNSEEN_CUST_00997,27858.34,card,successful,,,1,2026-06-17 02:56:41.994987
UNSEEN_PAY_003999,UNSEEN_CUST_00417,15362.12,upi,successful,,,1,2026-08-12 09:23:41.994987
UNSEEN_PAY_004000,UNSEEN_CUST_01853,7384.86,card,successful,,,1,2026-06-16 09:38:41.994987
UNSEEN_PAY_004001,UNSEEN_CUST_01965,23401.4,upi,successful,,,1,2026-05-31 09:17:41.994987
UNSEEN_PAY_004002,UNSEEN_CUST_00099,56378.5,upi,successful,,,1,2026-08-12 01:06:41.994987
UNSEEN_PAY_004003,UNSEEN_CUST_01209,32883.78,upi,successful,,,1,2026-08-12 07:14:41.994987
UNSEEN_PAY_004004,UNSEEN_CUST_00600,3579.82,upi,successful,,,1,2026-06-05 03:19:41.994987
UNSEEN_PAY_004005,UNSEEN_CUST_00523,14758.2,netbanking,successful,,,1,2026-08-07 08:04:41.994987
UNSEEN_PAY_004006,UNSEEN_CUST_01918,12846.75,upi,failed,INSUFFICIENT_BALANCE,insufficient_funds,2,2026-07-15 15:05:41.994987
UNSEEN_PAY_004007,UNSEEN_CUST_01392,44516.37,upi,successful,,,1,2026-08-05 09:05:41.994987
UNSEEN_PAY_004008,UNSEEN_CUST_01769,1563.72,card,successful,,,1,2026-08-07 00:44:41.994987
UNSEEN_PAY_004009,UNSEEN_CUST_00868,12064.52,netbanking,successful,,,1,2026-06-07 06:17:41.994987
UNSEEN_PAY_004010,UNSEEN_CUST_01294,1029.35,upi,successful,,,1,2026-07-07 10:45:41.994987
UNSEEN_PAY_004011,UNSEEN_CUST_01667,2306.48,upi,successful,,,1,2026-08-02 16:37:41.994987
UNSEEN_PAY_004012,UNSEEN_CUST_00521,5632.43,card,successful,,,1,2026-08-24 03:47:41.994987
UNSEEN_PAY_004013,UNSEEN_CUST_00262,1763.18,card,successful,,,1,2026-06-07 01:15:41.994987
UNSEEN_PAY_004014,UNSEEN_CUST_01670,9426.21,upi,successful,,,1,2026-07-06 23:23:41.994987
UNSEEN_PAY_004015,UNSEEN_CUST_00039,37133.79,upi,successful,,,1,2026-07-05 11:45:41.994987
UNSEEN_PAY_004016,UNSEEN_CUST_01274,30175.36,card,successful,,,1,2026-06-04 11:09:41.994987
UNSEEN_PAY_004017,UNSEEN_CUST_01233,22145.38,netbanking,successful,,,1,2026-08-16 22:58:41.994987
UNSEEN_PAY_004018,UNSEEN_CUST_00659,15588.75,upi,successful,,,2,2026-08-05 16:09:41.994987
UNSEEN_PAY_004019,UNSEEN_CUST_01921,55636.93,upi,successful,,,1,2026-06-25 23:17:41.994987
UNSEEN_PAY_004020,UNSEEN_CUST_00832,9609.03,upi,successful,,,1,2026-08-20 11:25:41.996072
UNSEEN_PAY_004021,UNSEEN_CUST_00521,15980.45,card,successful,,,1,2026-05-31 15:33:41.996072
UNSEEN_PAY_004022,UNSEEN_CUST_01427,18020.03,upi,failed,PROCESSING_TIMEOUT,timeout,1,2026-06-04 23:41:41.996072
UNSEEN_PAY_004023,UNSEEN_CUST_01825,32389.94,upi,successful,,,1,2026-06-15 10:02:41.996072
UNSEEN_PAY_004024,UNSEEN_CUST_01519,8774.68,upi,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-06-25 15:02:41.996072
UNSEEN_PAY_004025,UNSEEN_CUST_00041,24874.64,netbanking,successful,,,1,2026-08-18 23:42:41.996072
UNSEEN_PAY_004026,UNSEEN_CUST_01661,48092.54,upi,successful,,,1,2026-08-11 17:00:41.996072
UNSEEN_PAY_004027,UNSEEN_CUST_01780,37151.32,upi,successful,,,1,2026-06-05 23:02:41.996072
UNSEEN_PAY_004028,UNSEEN_CUST_00629,1072.75,upi,successful,,,1,2026-07-21 07:58:41.996072
UNSEEN_PAY_004029,UNSEEN_CUST_01893,7853.32,upi,failed,LIMIT_EXCEEDED,limit_exceeded,1,2026-07-30 17:19:41.996072
UNSEEN_PAY_004030,UNSEEN_CUST_01908,36922.38,upi,successful,,,1,2026-06-01 11:07:41.996072
UNSEEN_PAY_004031,UNSEEN_CUST_00217,25875.55,card,failed,NETWORK_TIMEOUT,timeout,2,2026-06-21 02:44:41.996072
UNSEEN_PAY_004032,UNSEEN_CUST_01099,35509.4,card,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-08-01 13:00:41.996072
UNSEEN_PAY_004033,UNSEEN_CUST_01150,26376.72,card,successful,,,1,2026-06-21 02:38:41.996072
UNSEEN_PAY_004034,UNSEEN_CUST_01638,39504.66,netbanking,successful,,,1,2026-06-04 15:07:41.996072
UNSEEN_PAY_004035,UNSEEN_CUST_00660,40622.15,netbanking,failed,PROCESSING_TIMEOUT,timeout,1,2026-06-13 22:23:41.996072
UNSEEN_PAY_004036,UNSEEN_CUST_01308,3036.47,card,successful,,,1,2026-06-26 18:07:41.996072
UNSEEN_PAY_004037,UNSEEN_CUST_00425,6706.62,card,successful,,,1,2026-08-24 14:22:41.996072
UNSEEN_PAY_004038,UNSEEN_CUST_01388,13735.97,upi,successful,,,1,2026-07-29 07:36:41.996072
UNSEEN_PAY_004039,UNSEEN_CUST_01970,24352.95,card,successful,,,2,2026-06-30 02:56:41.996072
UNSEEN_PAY_004040,UNSEEN_CUST_00509,32150.41,card,successful,,,1,2026-07-31 05:16:41.996072
UNSEEN_PAY_004041,UNSEEN_CUST_01312,75247.87,card,successful,,,1,2026-08-26 19:23:41.997028
UNSEEN_PAY_004042,UNSEEN_CUST_01963,19211.15,upi,successful,,,1,2026-06-21 02:20:41.997028
UNSEEN_PAY_004043,UNSEEN_CUST_01465,46803.15,upi,successful,,,1,2026-06-26 03:28:41.997028
UNSEEN_PAY_004044,UNSEEN_CUST_00538,19874.14,upi,successful,,,1,2026-06-16 20:28:41.997028
UNSEEN_PAY_004045,UNSEEN_CUST_00029,23531.88,upi,failed,CUSTOMER_AUTH_FAILED,authentication_failed,1,2026-07-08 16:58:41.997028
UNSEEN_PAY_004046,UNSEEN_CUST_00985,81179.72,upi,successful,,,1,2026-07-16 21:57:41.997028
UNSEEN_PAY_004047,UNSEEN_CUST_01699,2848.67,card,successful,,,2,2026-08-12 10:11:41.997028
UNSEEN_PAY_004048,UNSEEN_CUST_00371,2554.94,card,successful,,,1,2026-06-28 22:55:41.997028
UNSEEN_PAY_004049,UNSEEN_CUST_01848,15502.22,upi,successful,,,1,2026-08-09 17:04:41.997028
UNSEEN_PAY_004050,UNSEEN_CUST_00906,64949.71,upi,successful,,,1,2026-05-30 21:01:41.997028
UNSEEN_PAY_004051,UNSEEN_CUST_00543,8694.04,upi,failed,INSUFFICIENT_BALANCE,insufficient_funds,2,2026-08-21 21:32:41.997028
UNSEEN_PAY_004052,UNSEEN_CUST_01254,44992.7,card,successful,,,1,2026-06-02 18:53:41.997028
UNSEEN_PAY_004053,UNSEEN_CUST_01320,13629.93,upi,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-06-04 21:38:41.997028
UNSEEN_PAY_004054,UNSEEN_CUST_00171,26560.35,card,successful,,,1,2026-06-16 11:59:41.997028
UNSEEN_PAY_004055,UNSEEN_CUST_00198,23553.85,upi,successful,,,1,2026-06-22 03:51:41.997028
UNSEEN_PAY_004056,UNSEEN_CUST_00179,17886.88,card,successful,,,1,2026-06-04 21:16:41.997028
UNSEEN_PAY_004057,UNSEEN_CUST_01709,88123.31,upi,successful,,,1,2026-07-02 08:39:41.997028
UNSEEN_PAY_004058,UNSEEN_CUST_01293,19638.91,card,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-06-05 05:27:41.997028
UNSEEN_PAY_004059,UNSEEN_CUST_00516,10221.95,card,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-08-13 17:38:41.997028
UNSEEN_PAY_004060,UNSEEN_CUST_01141,2970.27,upi,successful,,,1,2026-05-30 21:03:41.997028
UNSEEN_PAY_004061,UNSEEN_CUST_01513,12414.65,upi,successful,,,1,2026-06-08 23:23:41.997028
UNSEEN_PAY_004062,UNSEEN_CUST_01386,30141.62,upi,successful,,,1,2026-07-20 19:46:41.997028
UNSEEN_PAY_004063,UNSEEN_CUST_00783,9762.64,upi,failed,INSTRUMENT_EXPIRED,expired_instrument,2,2026-07-18 03:06:41.997028
UNSEEN_PAY_004064,UNSEEN_CUST_00861,38546.35,upi,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-07-30 23:25:41.997028
UNSEEN_PAY_004065,UNSEEN_CUST_01224,7965.56,upi,failed,UNSPECIFIED_DECLINE,unknown_failure,1,2026-06-28 15:55:41.998077
UNSEEN_PAY_004066,UNSEEN_CUST_00439,6736.79,netbanking,successful,,,2,2026-08-07 19:47:41.998077
UNSEEN_PAY_004067,UNSEEN_CUST_01435,22043.8,upi,successful,,,1,2026-07-22 06:36:41.998077
UNSEEN_PAY_004068,UNSEEN_CUST_00246,4728.17,upi,successful,,,1,2026-07-03 04:23:41.998077
UNSEEN_PAY_004069,UNSEEN_CUST_00514,44512.73,upi,successful,,,1,2026-06-03 11:38:41.998077
UNSEEN_PAY_004070,UNSEEN_CUST_00364,46226.55,netbanking,successful,,,1,2026-08-15 11:16:41.998077
UNSEEN_PAY_004071,UNSEEN_CUST_01178,8738.21,upi,successful,,,1,2026-07-06 10:44:41.998077
UNSEEN_PAY_004072,UNSEEN_CUST_00095,17437.18,upi,successful,,,1,2026-08-22 05:21:41.998077
UNSEEN_PAY_004073,UNSEEN_CUST_01979,23084.83,card,successful,,,1,2026-08-12 01:52:41.998077
UNSEEN_PAY_004074,UNSEEN_CUST_01925,49396.02,card,successful,,,1,2026-07-23 08:07:41.998077
UNSEEN_PAY_004075,UNSEEN_CUST_01172,42016.08,upi,successful,,,1,2026-06-10 06:20:41.998077
UNSEEN_PAY_004076,UNSEEN_CUST_01673,19537.26,card,successful,,,1,2026-06-02 13:24:41.998077
UNSEEN_PAY_004077,UNSEEN_CUST_01374,47811.4,card,failed,BANK_SERVICE_UNAVAILABLE,temporary_bank_failure,1,2026-07-13 10:04:41.998077
UNSEEN_PAY_004078,UNSEEN_CUST_01558,83385.06,upi,successful,,,1,2026-08-03 18:33:41.998077
UNSEEN_PAY_004079,UNSEEN_CUST_01520,21688.0,card,successful,,,1,2026-08-25 18:31:41.998077
UNSEEN_PAY_004080,UNSEEN_CUST_00972,97090.49,upi,failed,CARD_EXPIRED,expired_instrument,1,2026-07-12 17:41:41.998077
UNSEEN_PAY_004081,UNSEEN_CUST_00376,35604.29,upi,successful,,,1,2026-06-18 06:01:41.998077
UNSEEN_PAY_004082,UNSEEN_CUST_01810,2845.77,upi,successful,,,2,2026-06-03 01:55:41.998077
UNSEEN_PAY_004083,UNSEEN_CUST_00137,42049.99,upi,successful,,,2,2026-06-11 16:13:41.998077
UNSEEN_PAY_004084,UNSEEN_CUST_01178,41809.83,card,successful,,,1,2026-06-07 08:39:41.998077
UNSEEN_PAY_004085,UNSEEN_CUST_00465,20304.62,netbanking,successful,,,2,2026-08-07 03:33:41.998077
UNSEEN_PAY_004086,UNSEEN_CUST_00084,45863.13,upi,failed,INSUFFICIENT_BALANCE,insufficient_funds,2,2026-06-07 05:03:41.998077
UNSEEN_PAY_004087,UNSEEN_CUST_01933,39153.65,upi,failed,LIMIT_EXCEEDED,limit_exceeded,1,2026-08-14 13:34:41.998077
UNSEEN_PAY_004088,UNSEEN_CUST_01394,47761.26,upi,failed,UNKNOWN_ERROR,unknown_failure,1,2026-08-23 13:05:41.999067
UNSEEN_PAY_004089,UNSEEN_CUST_00921,72134.25,upi,successful,,,1,2026-06-05 07:36:41.999067
UNSEEN_PAY_004090,UNSEEN_CUST_00732,42924.63,upi,successful,,,1,2026-06-11 20:58:41.999067
UNSEEN_PAY_004091,UNSEEN_CUST_00359,3103.52,upi,successful,,,1,2026-07-27 04:23:41.999067
UNSEEN_PAY_004092,UNSEEN_CUST_00185,29136.21,upi,failed,INSTRUMENT_EXPIRED,expired_instrument,1,2026-07-17 18:46:41.999067
UNSEEN_PAY_004093,UNSEEN_CUST_01680,4647.68,upi,successful,,,2,2026-06-09 19:37:41.999067
UNSEEN_PAY_004094,UNSEEN_CUST_01485,38746.54,upi,successful,,,1,2026-08-03 10:15:41.999067
UNSEEN_PAY_004095,UNSEEN_CUST_00450,44792.99,upi,successful,,,1,2026-08-01 08:11:41.999067
UNSEEN_PAY_004096,UNSEEN_CUST_01105,21333.63,card,successful,,,1,2026-08-07 02:15:41.999067
UNSEEN_PAY_004097,UNSEEN_CUST_00098,54855.63,netbanking,successful,,,1,2026-08-08 15:38:41.999067
UNSEEN_PAY_004098,UNSEEN_CUST_01685,28088.4,card,successful,,,1,2026-06-24 13:05:41.999067
UNSEEN_PAY_004099,UNSEEN_CUST_00138,19647.9,upi,successful,,,1,2026-07-07 06:59:41.999067
UNSEEN_PAY_004100,UNSEEN_CUST_00030,1298.04,upi,successful,,,1,2026-07-31 21:12:41.999067
UNSEEN_PAY_004101,UNSEEN_CUST_00824,9317.69,netbanking,failed,UNKNOWN_ERROR,unknown_failure,1,2026-07-24 12:36:41.999067
UNSEEN_PAY_004102,UNSEEN_CUST_00622,8896.95,upi,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-07-14 15:43:41.999067
UNSEEN_PAY_004103,UNSEEN_CUST_01150,7907.39,netbanking,successful,,,2,2026-07-24 02:33:41.999067
UNSEEN_PAY_004104,UNSEEN_CUST_00319,13892.41,upi,successful,,,1,2026-06-02 05:39:41.999067
UNSEEN_PAY_004105,UNSEEN_CUST_01855,4249.94,card,successful,,,1,2026-07-14 19:19:41.999067
UNSEEN_PAY_004106,UNSEEN_CUST_01744,29829.03,upi,failed,BANK_TEMPORARY_ERROR,temporary_bank_failure,1,2026-05-31 19:21:41.999067
UNSEEN_PAY_004107,UNSEEN_CUST_00055,36463.15,card,successful,,,1,2026-07-18 04:12:41.999067
UNSEEN_PAY_004108,UNSEEN_CUST_01507,3659.03,upi,failed,UNKNOWN_ERROR,unknown_failure,1,2026-06-20 19:29:41.999067
UNSEEN_PAY_004109,UNSEEN_CUST_01900,17048.57,card,successful,,,1,2026-08-14 06:08:42.000077
UNSEEN_PAY_004110,UNSEEN_CUST_01213,24134.78,upi,successful,,,1,2026-08-08 23:37:42.000077
UNSEEN_PAY_004111,UNSEEN_CUST_00786,12711.61,upi,failed,FUNDS_NOT_AVAILABLE,insufficient_funds,1,2026-06-22 03:00:42.000077
