case_id,customer_id,action,recovered,recovered_amount,attempts
CASE_001101,CUST_00447,retry,True,14877.85,1
CASE_001102,CUST_00449,retry,False,0.0,1
CASE_001103,CUST_00449,retry,False,0.0,1
CASE_001104,CUST_00451,retry,False,0.0,1
CASE_001105,CUST_00452,retry,False,0.0,1
CASE_001106,CUST_00452,retry,False,0.0,1
CASE_001107,CUST_00452,retry,False,0.0,1
CASE_001108,CUST_00453,retry,False,0.0,1
CASE_001109,CUST_00453,retry,False,0.0,1
CASE_001110,CUST_00456,retry,True,45519.4,1
CASE_001111,CUST_00457,retry,True,12363.14,1
CASE_001112,CUST_00458,retry,True,26380.67,1
CASE_001113,CUST_00458,retry,False,0.0,1
CASE_001114,CUST_00459,retry,True,11981.64,1
CASE_001115,CUST_00460,retry,False,0.0,1
CASE_001116,CUST_00461,retry,False,0.0,1
CASE_001117,CUST_00462,retry,False,0.0,1
CASE_001118,CUST_00462,retry,True,5504.9,1
CASE_001119,CUST_00462,retry,False,0.0,1
CASE_001120,CUST_00463,retry,True,13334.64,1
CASE_001121,CUST_00463,retry,False,0.0,1
CASE_001122,CUST_00463,retry,False,0.0,1
CASE_001123,CUST_00464,retry,False,0.0,1
CASE_001124,CUST_00464,retry,False,0.0,1
CASE_001125,CUST_00464,retry,False,0.0,1
CASE_001126,CUST_00464,retry,False,0.0,1
CASE_001127,CUST_00466,retry,False,0.0,1
CASE_001128,CUST_00467,retry,False,0.0,1
CASE_001129,CUST_00467,retry,False,0.0,1
CASE_001130,CUST_00467,retry,True,17989.93,1
CASE_001131,CUST_00468,retry,True,14965.41,1
CASE_001132,CUST_00469,retry,False,0.0,1
CASE_001133,CUST_00469,retry,True,8354.29,1
CASE_001134,CUST_00470,retry,False,0.0,1
CASE_001135,CUST_00472,retry,True,17177.94,1
CASE_001136,CUST_00476,retry,False,0.0,1
CASE_001137,CUST_00476,retry,True,14795.24,1
CASE_001138,CUST_00477,retry,True,38937.13,1
CASE_001139,CUST_00478,retry,False,0.0,1
CASE_001140,CUST_00478,retry,True,47963.87,1
CASE_001141,CUST_00479,retry,False,0.0,1
CASE_001142,CUST_00480,retry,False,0.0,1
CASE_001143,CUST_00480,retry,True,28649.21,1
CASE_001144,CUST_00482,retry,False,0.0,1
CASE_001145,CUST_00482,retry,False,0.0,1
CASE_001146,CUST_00483,retry,True,33533.42,1
CASE_001147,CUST_00483,retry,False,0.0,1
CASE_001148,CUST_00483,retry,False,0.0,1
CASE_001149,CUST_00484,retry,True,7099.63,1
CASE_001150,CUST_00488,retry,False,0.0,1
CASE_001151,CUST_00488,retry,True,44676.66,1
CASE_001152,CUST_00489,retry,False,0.0,1
CASE_001153,CUST_00490,retry,False,0.0,1
CASE_001154,CUST_00491,retry,False,0.0,1
CASE_001155,CUST_00491,retry,True,11262.86,1
CASE_001156,CUST_00492,retry,True,3710.56,1
CASE_001157,CUST_00492,retry,True,19859.17,1
CASE_001158,CUST_00493,retry,True,59431.34,1
CASE_001159,CUST_00493,retry,False,0.0,1
CASE_001160,CUST_00495,retry,True,10393.45,1
CASE_001161,CUST_00496,retry,True,42335.33,1
CASE_001162,CUST_00496,retry,False,0.0,1
CASE_001163,CUST_00496,retry,True,16614.22,1
CASE_001164,CUST_00497,retry,False,0.0,1
CASE_001165,CUST_00497,retry,False,0.0,1
CASE_001166,CUST_00498,retry,False,0.0,1
CASE_001167,CUST_00498,retry,True,19626.91,1
CASE_001168,CUST_00499,retry,False,0.0,1
CASE_001169,CUST_00499,retry,True,5677.76,1
CASE_001170,CUST_00499,retry,True,15660.45,1
CASE_001171,CUST_00500,retry,False,0.0,1
CASE_001172,CUST_00501,retry,False,0.0,1
CASE_001173,CUST_00501,retry,True,28791.53,1
CASE_001174,CUST_00502,retry,False,0.0,1
CASE_001175,CUST_00502,retry,False,0.0,1
CASE_001176,CUST_00505,retry,False,0.0,1
CASE_001177,CUST_00505,retry,False,0.0,1
CASE_001178,CUST_00506,retry,False,0.0,1
CASE_001179,CUST_00507,retry,False,0.0,1
CASE_001180,CUST_00507,retry,True,43833.5,1
CASE_001181,CUST_00508,retry,False,0.0,1
CASE_001182,CUST_00509,retry,False,0.0,1
CASE_001183,CUST_00511,retry,False,0.0,1
CASE_001184,CUST_00511,retry,False,0.0,1
CASE_001185,CUST_00513,retry,False,0.0,1
CASE_001186,CUST_00514,retry,False,0.0,1
CASE_001187,CUST_00514,retry,True,11204.12,1
CASE_001188,CUST_00515,retry,True,6120.36,1
CASE_001189,CUST_00515,retry,True,6530.35,1
CASE_001190,CUST_00515,retry,False,0.0,1
CASE_001191,CUST_00516,retry,False,0.0,1
CASE_001192,CUST_00516,retry,True,7996.69,1
CASE_001193,CUST_00517,retry,False,0.0,1
CASE_001194,CUST_00518,retry,False,0.0,1
CASE_001195,CUST_00518,retry,True,68153.22,1
CASE_001196,CUST_00520,retry,False,0.0,1
CASE_001197,CUST_00520,retry,True,10596.92,1
CASE_001198,CUST_00521,retry,True,17294.64,1
CASE_001199,CUST_00522,retry,False,0.0,1
CASE_001200,CUST_00523,retry,False,0.0,1
CASE_001201,CUST_00524,retry,False,0.0,1
CASE_001202,CUST_00524,retry,False,0.0,1
CASE_001203,CUST_00525,retry,False,0.0,1
CASE_001204,CUST_00525,retry,True,11002.9,1
CASE_001205,CUST_00526,retry,False,0.0,1
CASE_001206,CUST_00526,retry,False,0.0,1
CASE_001207,CUST_00527,retry,True,92899.98,1
CASE_001208,CUST_00527,retry,True,31273.44,1
CASE_001209,CUST_00528,retry,False,0.0,1
CASE_001210,CUST_00528,retry,False,0.0,1
CASE_001211,CUST_00528,retry,False,0.0,1
CASE_001212,CUST_00529,retry,True,11135.77,1
CASE_001213,CUST_00530,retry,False,0.0,1
CASE_001214,CUST_00531,retry,False,0.0,1
CASE_001215,CUST_00532,retry,False,0.0,1
CASE_001216,CUST_00532,retry,True,31119.77,1
CASE_001217,CUST_00533,retry,False,0.0,1
CASE_001218,CUST_00534,retry,True,8853.63,1
CASE_001219,CUST_00534,retry,True,12838.62,1
CASE_001220,CUST_00535,retry,False,0.0,1
CASE_001221,CUST_00536,retry,False,0.0,1
CASE_001222,CUST_00536,retry,False,0.0,1
CASE_001223,CUST_00536,retry,False,0.0,1
CASE_001224,CUST_00537,retry,True,47225.26,1
CASE_001225,CUST_00537,retry,False,0.0,1
CASE_001226,CUST_00538,retry,True,19180.86,1
CASE_001227,CUST_00539,retry,False,0.0,1
CASE_001228,CUST_00539,retry,False,0.0,1
CASE_001229,CUST_00539,retry,True,4472.41,1
CASE_001230,CUST_00539,retry,True,13966.7,1
CASE_001231,CUST_00540,retry,False,0.0,1
CASE_001232,CUST_00540,retry,True,29162.9,1
CASE_001233,CUST_00542,retry,True,17791.34,1
CASE_001234,CUST_00544,retry,False,0.0,1
CASE_001235,CUST_00545,retry,False,0.0,1
CASE_001236,CUST_00545,retry,True,67891.13,1
CASE_001237,CUST_00546,retry,True,33161.47,1
CASE_001238,CUST_00547,retry,False,0.0,1
CASE_001239,CUST_00547,retry,True,6076.37,1
CASE_001240,CUST_00547,retry,False,0.0,1
CASE_001241,CUST_00548,retry,False,0.0,1
CASE_001242,CUST_00549,retry,True,12743.91,1
CASE_001243,CUST_00549,retry,True,39365.21,1
CASE_001244,CUST_00550,retry,True,47788.04,1
CASE_001245,CUST_00550,retry,False,0.0,1
CASE_001246,CUST_00550,retry,True,62355.8,1
CASE_001247,CUST_00551,retry,True,13032.57,1
CASE_001248,CUST_00553,retry,False,0.0,1
CASE_001249,CUST_00554,retry,False,0.0,1
CASE_001250,CUST_00554,retry,True,5977.68,1
CASE_001251,CUST_00554,retry,False,0.0,1
CASE_001252,CUST_00554,retry,True,20140.56,1
CASE_001253,CUST_00554,retry,False,0.0,1
CASE_001254,CUST_00554,retry,True,41844.42,1
CASE_001255,CUST_00554,retry,True,32887.72,1
CASE_001256,CUST_00555,retry,True,13365.86,1
CASE_001257,CUST_00555,retry,False,0.0,1
CASE_001258,CUST_00556,retry,False,0.0,1
CASE_001259,CUST_00557,retry,False,0.0,1
CASE_001260,CUST_00557,retry,True,24505.87,1
CASE_001261,CUST_00558,retry,False,0.0,1
CASE_001262,CUST_00558,retry,False,0.0,1
CASE_001263,CUST_00558,retry,False,0.0,1
CASE_001264,CUST_00558,retry,True,12647.45,1
CASE_001265,CUST_00559,retry,True,5639.78,1
CASE_001266,CUST_00559,retry,False,0.0,1
CASE_001267,CUST_00561,retry,False,0.0,1
CASE_001268,CUST_00563,retry,False,0.0,1
CASE_001269,CUST_00563,retry,False,0.0,1
CASE_001270,CUST_00563,retry,False,0.0,1
CASE_001271,CUST_00564,retry,False,0.0,1
CASE_001272,CUST_00566,retry,True,69201.25,1
CASE_001273,CUST_00567,retry,False,0.0,1
CASE_001274,CUST_00567,retry,False,0.0,1
CASE_001275,CUST_00568,retry,False,0.0,1
CASE_001276,CUST_00569,retry,False,0.0,1
CASE_001277,CUST_00570,retry,False,0.0,1
CASE_001278,CUST_00570,retry,False,0.0,1
CASE_001279,CUST_00570,retry,False,0.0,1
CASE_001280,CUST_00571,retry,False,0.0,1
CASE_001281,CUST_00573,retry,False,0.0,1
CASE_001282,CUST_00574,retry,False,0.0,1
CASE_001283,CUST_00574,retry,False,0.0,1
CASE_001284,CUST_00574,retry,False,0.0,1
CASE_001285,CUST_00576,retry,False,0.0,1
CASE_001286,CUST_00577,retry,False,0.0,1
CASE_001287,CUST_00577,retry,False,0.0,1
CASE_001288,CUST_00578,retry,False,0.0,1
CASE_001289,CUST_00579,retry,True,5182.18,1
CASE_001290,CUST_00580,retry,True,8000.65,1
CASE_001291,CUST_00580,retry,True,3356.39,1
CASE_001292,CUST_00582,retry,False,0.0,1
CASE_001293,CUST_00582,retry,True,45673.04,1
CASE_001294,CUST_00583,retry,False,0.0,1
CASE_001295,CUST_00583,retry,False,0.0,1
CASE_001296,CUST_00584,retry,False,0.0,1
CASE_001297,CUST_00584,retry,False,0.0,1
CASE_001298,CUST_00585,retry,True,8717.41,1
CASE_001299,CUST_00585,retry,False,0.0,1
CASE_001300,CUST_00585,retry,False,0.0,1
CASE_001301,CUST_00586,retry,True,28620.47,1
CASE_001302,CUST_00586,retry,False,0.0,1
CASE_001303,CUST_00586,retry,False,0.0,1
CASE_001304,CUST_00587,retry,False,0.0,1
CASE_001305,CUST_00588,retry,True,13902.33,1
CASE_001306,CUST_00588,retry,True,5102.98,1
CASE_001307,CUST_00588,retry,False,0.0,1
CASE_001308,CUST_00589,retry,False,0.0,1
CASE_001309,CUST_00589,retry,True,40405.29,1
CASE_001310,CUST_00590,retry,True,14778.56,1
CASE_001311,CUST_00593,retry,False,0.0,1
CASE_001312,CUST_00593,retry,True,9946.79,1
CASE_001313,CUST_00594,retry,True,26641.56,1
CASE_001314,CUST_00594,retry,False,0.0,1
CASE_001315,CUST_00595,retry,False,0.0,1
CASE_001316,CUST_00596,retry,True,16785.18,1
CASE_001317,CUST_00596,retry,True,17199.41,1
CASE_001318,CUST_00597,retry,True,18690.6,1
CASE_001319,CUST_00599,retry,False,0.0,1
CASE_001320,CUST_00600,retry,False,0.0,1
CASE_001321,CUST_00600,retry,True,38019.18,1
CASE_001322,CUST_00603,retry,False,0.0,1
CASE_001323,CUST_00607,retry,True,16998.93,1
CASE_001324,CUST_00608,retry,False,0.0,1
CASE_001325,CUST_00608,retry,True,52446.75,1
CASE_001326,CUST_00608,retry,True,7941.09,1
CASE_001327,CUST_00608,retry,False,0.0,1
CASE_001328,CUST_00608,retry,False,0.0,1
CASE_001329,CUST_00610,retry,False,0.0,1
CASE_001330,CUST_00614,retry,False,0.0,1
CASE_001331,CUST_00615,retry,False,0.0,1
CASE_001332,CUST_00617,retry,False,0.0,1
CASE_001333,CUST_00618,retry,False,0.0,1
CASE_001334,CUST_00619,retry,False,0.0,1
CASE_001335,CUST_00619,retry,False,0.0,1
CASE_001336,CUST_00619,retry,False,0.0,1
CASE_001337,CUST_00619,retry,False,0.0,1
CASE_001338,CUST_00620,retry,True,11790.04,1
CASE_001339,CUST_00621,retry,False,0.0,1
CASE_001340,CUST_00621,retry,False,0.0,1
CASE_001341,CUST_00622,retry,True,3084.31,1
CASE_001342,CUST_00623,retry,True,8849.13,1
CASE_001343,CUST_00623,retry,True,20313.22,1
CASE_001344,CUST_00624,retry,False,0.0,1
CASE_001345,CUST_00624,retry,False,0.0,1
CASE_001346,CUST_00625,retry,False,0.0,1
CASE_001347,CUST_00625,retry,False,0.0,1
CASE_001348,CUST_00626,retry,True,52715.74,1
CASE_001349,CUST_00626,retry,False,0.0,1
CASE_001350,CUST_00628,retry,True,3659.88,1
CASE_001351,CUST_00630,retry,True,33839.22,1
CASE_001352,CUST_00631,retry,False,0.0,1
CASE_001353,CUST_00631,retry,False,0.0,1
CASE_001354,CUST_00631,retry,False,0.0,1
CASE_001355,CUST_00632,retry,False,0.0,1
CASE_001356,CUST_00632,retry,False,0.0,1
CASE_001357,CUST_00632,retry,False,0.0,1
CASE_001358,CUST_00633,retry,True,36610.43,1
CASE_001359,CUST_00633,retry,True,44105.07,1
CASE_001360,CUST_00634,retry,True,46456.84,1
CASE_001361,CUST_00636,retry,False,0.0,1
CASE_001362,CUST_00638,retry,True,24848.03,1
CASE_001363,CUST_00639,retry,False,0.0,1
CASE_001364,CUST_00639,retry,False,0.0,1
CASE_001365,CUST_00639,retry,True,19257.2,1
CASE_001366,CUST_00640,retry,False,0.0,1
CASE_001367,CUST_00640,retry,True,11794.41,1
CASE_001368,CUST_00642,retry,False,0.0,1
CASE_001369,CUST_00642,retry,True,19857.73,1
CASE_001370,CUST_00643,retry,True,26539.78,1
CASE_001371,CUST_00644,retry,False,0.0,1
CASE_001372,CUST_00644,retry,False,0.0,1
CASE_001373,CUST_00645,retry,True,24588.81,1
CASE_001374,CUST_00645,retry,False,0.0,1
CASE_001375,CUST_00645,retry,False,0.0,1
CASE_001376,CUST_00645,retry,False,0.0,1
CASE_001377,CUST_00645,retry,False,0.0,1
CASE_001378,CUST_00646,retry,False,0.0,1
CASE_001379,CUST_00646,retry,False,0.0,1
CASE_001380,CUST_00646,retry,False,0.0,1
CASE_001381,CUST_00647,retry,False,0.0,1
CASE_001382,CUST_00647,retry,False,0.0,1
CASE_001383,CUST_00647,retry,False,0.0,1
CASE_001384,CUST_00647,retry,False,0.0,1
CASE_001385,CUST_00647,retry,False,0.0,1
CASE_001386,CUST_00648,retry,True,17774.17,1
CASE_001387,CUST_00648,retry,False,0.0,1
CASE_001388,CUST_00649,retry,False,0.0,1
CASE_001389,CUST_00649,retry,False,0.0,1
CASE_001390,CUST_00650,retry,True,24621.99,1
CASE_001391,CUST_00650,retry,True,45680.73,1
CASE_001392,CUST_00652,retry,False,0.0,1
CASE_001393,CUST_00653,retry,False,0.0,1
CASE_001394,CUST_00654,retry,False,0.0,1
CASE_001395,CUST_00655,retry,False,0.0,1
CASE_001396,CUST_00655,retry,True,15217.3,1
CASE_001397,CUST_00656,retry,False,0.0,1
CASE_001398,CUST_00657,retry,True,77992.32,1
CASE_001399,CUST_00658,retry,False,0.0,1
CASE_001400,CUST_00658,retry,False,0.0,1
CASE_001401,CUST_00658,retry,False,0.0,1
CASE_001402,CUST_00659,retry,False,0.0,1
CASE_001403,CUST_00659,retry,False,0.0,1
CASE_001404,CUST_00659,retry,False,0.0,1
CASE_001405,CUST_00659,retry,True,5991.76,1
CASE_001406,CUST_00659,retry,False,0.0,1
CASE_001407,CUST_00660,retry,False,0.0,1
CASE_001408,CUST_00660,retry,False,0.0,1
CASE_001409,CUST_00660,retry,False,0.0,1
CASE_001410,CUST_00663,retry,False,0.0,1
CASE_001411,CUST_00663,retry,False,0.0,1
CASE_001412,CUST_00663,retry,False,0.0,1
CASE_001413,CUST_00663,retry,False,0.0,1
CASE_001414,CUST_00663,retry,False,0.0,1
CASE_001415,CUST_00664,retry,True,4769.73,1
CASE_001416,CUST_00664,retry,True,44369.6,1
CASE_001417,CUST_00664,retry,False,0.0,1
CASE_001418,CUST_00667,retry,True,11156.13,1
CASE_001419,CUST_00668,retry,False,0.0,1
CASE_001420,CUST_00670,retry,True,2526.06,1
CASE_001421,CUST_00670,retry,False,0.0,1
CASE_001422,CUST_00671,retry,True,65013.36,1
CASE_001423,CUST_00673,retry,True,6740.45,1
CASE_001424,CUST_00675,retry,True,15501.81,1
CASE_001425,CUST_00676,retry,True,66547.18,1
CASE_001426,CUST_00676,retry,False,0.0,1
CASE_001427,CUST_00676,retry,False,0.0,1
CASE_001428,CUST_00676,retry,False,0.0,1
CASE_001429,CUST_00680,retry,False,0.0,1
CASE_001430,CUST_00681,retry,True,34505.21,1
CASE_001431,CUST_00684,retry,False,0.0,1
CASE_001432,CUST_00685,retry,False,0.0,1
CASE_001433,CUST_00687,retry,True,39855.21,1
CASE_001434,CUST_00688,retry,False,0.0,1
CASE_001435,CUST_00688,retry,True,30028.9,1
CASE_001436,CUST_00688,retry,True,14343.49,1
CASE_001437,CUST_00689,retry,False,0.0,1
CASE_001438,CUST_00689,retry,True,6458.63,1
CASE_001439,CUST_00690,retry,True,40941.72,1
CASE_001440,CUST_00690,retry,False,0.0,1
CASE_001441,CUST_00691,retry,True,98752.77,1
CASE_001442,CUST_00691,retry,False,0.0,1
CASE_001443,CUST_00693,retry,True,63183.85,1
CASE_001444,CUST_00694,retry,False,0.0,1
CASE_001445,CUST_00694,retry,False,0.0,1
CASE_001446,CUST_00694,retry,True,4012.41,1
CASE_001447,CUST_00695,retry,True,8906.03,1
CASE_001448,CUST_00695,retry,False,0.0,1
CASE_001449,CUST_00697,retry,False,0.0,1
CASE_001450,CUST_00697,retry,True,58086.9,1
CASE_001451,CUST_00697,retry,False,0.0,1
CASE_001452,CUST_00697,retry,False,0.0,1
CASE_001453,CUST_00698,retry,False,0.0,1
CASE_001454,CUST_00699,retry,False,0.0,1
CASE_001455,CUST_00700,retry,False,0.0,1
CASE_001456,CUST_00701,retry,False,0.0,1
CASE_001457,CUST_00703,retry,True,72720.21,1
CASE_001458,CUST_00705,retry,True,5169.36,1
CASE_001459,CUST_00707,retry,False,0.0,1
CASE_001460,CUST_00707,retry,True,49415.27,1
CASE_001461,CUST_00708,retry,False,0.0,1
CASE_001462,CUST_00709,retry,False,0.0,1
CASE_001463,CUST_00710,retry,True,29675.78,1
CASE_001464,CUST_00711,retry,True,13199.75,1
CASE_001465,CUST_00712,retry,True,7876.08,1
CASE_001466,CUST_00712,retry,False,0.0,1
CASE_001467,CUST_00712,retry,True,44604.67,1
CASE_001468,CUST_00713,retry,False,0.0,1
CASE_001469,CUST_00713,retry,False,0.0,1
CASE_001470,CUST_00713,retry,False,0.0,1
CASE_001471,CUST_00714,retry,False,0.0,1
CASE_001472,CUST_00714,retry,False,0.0,1
CASE_001473,CUST_00715,retry,True,45645.59,1
CASE_001474,CUST_00716,retry,False,0.0,1
CASE_001475,CUST_00716,retry,True,74792.68,1
CASE_001476,CUST_00716,retry,False,0.0,1
CASE_001477,CUST_00716,retry,True,45837.04,1
CASE_001478,CUST_00717,retry,True,11460.43,1
CASE_001479,CUST_00717,retry,True,3399.82,1
CASE_001480,CUST_00718,retry,False,0.0,1
CASE_001481,CUST_00719,retry,True,29417.91,1
CASE_001482,CUST_00719,retry,True,13726.02,1
CASE_001483,CUST_00720,retry,True,24549.74,1
CASE_001484,CUST_00720,retry,True,63140.51,1
CASE_001485,CUST_00720,retry,False,0.0,1
CASE_001486,CUST_00723,retry,False,0.0,1
CASE_001487,CUST_00723,retry,True,43201.78,1
CASE_001488,CUST_00724,retry,False,0.0,1
CASE_001489,CUST_00725,retry,False,0.0,1
CASE_001490,CUST_00727,retry,True,22135.4,1
CASE_001491,CUST_00729,retry,False,0.0,1
CASE_001492,CUST_00730,retry,False,0.0,1
CASE_001493,CUST_00731,retry,False,0.0,1
CASE_001494,CUST_00732,retry,True,36765.85,1
CASE_001495,CUST_00732,retry,False,0.0,1
CASE_001496,CUST_00733,retry,True,5307.12,1
CASE_001497,CUST_00733,retry,True,13320.28,1
CASE_001498,CUST_00733,retry,False,0.0,1
CASE_001499,CUST_00734,retry,True,53109.82,1
CASE_001500,CUST_00734,retry,False,0.0,1
CASE_001501,CUST_00735,retry,True,9855.11,1
CASE_001502,CUST_00737,retry,False,0.0,1
CASE_001503,CUST_00737,retry,False,0.0,1
CASE_001504,CUST_00737,retry,False,0.0,1
CASE_001505,CUST_00739,retry,False,0.0,1
CASE_001506,CUST_00740,retry,False,0.0,1
CASE_001507,CUST_00741,retry,False,0.0,1
CASE_001508,CUST_00743,retry,True,3621.76,1
CASE_001509,CUST_00744,retry,False,0.0,1
CASE_001510,CUST_00744,retry,False,0.0,1
CASE_001511,CUST_00745,retry,False,0.0,1
CASE_001512,CUST_00745,retry,False,0.0,1
CASE_001513,CUST_00745,retry,False,0.0,1
CASE_001514,CUST_00746,retry,False,0.0,1
CASE_001515,CUST_00747,retry,False,0.0,1
CASE_001516,CUST_00747,retry,False,0.0,1
CASE_001517,CUST_00748,retry,False,0.0,1
CASE_001518,CUST_00748,retry,False,0.0,1
CASE_001519,CUST_00749,retry,True,48921.21,1
CASE_001520,CUST_00750,retry,True,9806.08,1
CASE_001521,CUST_00752,retry,True,9100.12,1
CASE_001522,CUST_00752,retry,True,31004.51,1
CASE_001523,CUST_00753,retry,False,0.0,1
CASE_001524,CUST_00754,retry,True,19228.35,1
CASE_001525,CUST_00754,retry,True,3573.01,1
CASE_001526,CUST_00754,retry,False,0.0,1
CASE_001527,CUST_00756,retry,False,0.0,1
CASE_001528,CUST_00756,retry,False,0.0,1
CASE_001529,CUST_00756,retry,False,0.0,1
CASE_001530,CUST_00757,retry,False,0.0,1
CASE_001531,CUST_00757,retry,False,0.0,1
CASE_001532,CUST_00758,retry,False,0.0,1
CASE_001533,CUST_00758,retry,True,35212.64,1
CASE_001534,CUST_00761,retry,False,0.0,1
CASE_001535,CUST_00763,retry,True,18430.46,1
CASE_001536,CUST_00763,retry,False,0.0,1
CASE_001537,CUST_00764,retry,True,39613.12,1
CASE_001538,CUST_00764,retry,False,0.0,1
CASE_001539,CUST_00764,retry,False,0.0,1
CASE_001540,CUST_00768,retry,True,21527.65,1
CASE_001541,CUST_00768,retry,False,0.0,1
CASE_001542,CUST_00769,retry,False,0.0,1
CASE_001543,CUST_00771,retry,True,15633.98,1
CASE_001544,CUST_00771,retry,True,15903.65,1
CASE_001545,CUST_00772,retry,True,40746.44,1
CASE_001546,CUST_00772,retry,False,0.0,1
CASE_001547,CUST_00772,retry,True,36945.71,1
CASE_001548,CUST_00773,retry,True,22011.89,1
CASE_001549,CUST_00774,retry,False,0.0,1
CASE_001550,CUST_00774,retry,True,19641.26,1
CASE_001551,CUST_00776,retry,True,23085.53,1
CASE_001552,CUST_00777,retry,False,0.0,1
CASE_001553,CUST_00777,retry,False,0.0,1
CASE_001554,CUST_00778,retry,False,0.0,1
CASE_001555,CUST_00779,retry,True,11902.56,1
CASE_001556,CUST_00779,retry,True,17416.43,1
CASE_001557,CUST_00780,retry,False,0.0,1
CASE_001558,CUST_00780,retry,False,0.0,1
CASE_001559,CUST_00780,retry,False,0.0,1
CASE_001560,CUST_00780,retry,False,0.0,1
CASE_001561,CUST_00780,retry,True,31099.82,1
CASE_001562,CUST_00781,retry,False,0.0,1
CASE_001563,CUST_00781,retry,False,0.0,1
CASE_001564,CUST_00782,retry,False,0.0,1
CASE_001565,CUST_00783,retry,False,0.0,1
CASE_001566,CUST_00784,retry,False,0.0,1
CASE_001567,CUST_00784,retry,True,959.6,1
CASE_001568,CUST_00785,retry,True,30959.26,1
CASE_001569,CUST_00786,retry,True,5354.99,1
CASE_001570,CUST_00786,retry,False,0.0,1
CASE_001571,CUST_00786,retry,True,8359.4,1
CASE_001572,CUST_00787,retry,False,0.0,1
CASE_001573,CUST_00787,retry,False,0.0,1
CASE_001574,CUST_00787,retry,True,2162.41,1
CASE_001575,CUST_00788,retry,True,19178.42,1
CASE_001576,CUST_00788,retry,False,0.0,1
CASE_001577,CUST_00789,retry,False,0.0,1
CASE_001578,CUST_00790,retry,False,0.0,1
CASE_001579,CUST_00790,retry,True,13777.75,1
CASE_001580,CUST_00790,retry,False,0.0,1
CASE_001581,CUST_00792,retry,True,21699.83,1
CASE_001582,CUST_00792,retry,False,0.0,1
CASE_001583,CUST_00792,retry,True,34017.87,1
CASE_001584,CUST_00793,retry,True,31459.78,1
CASE_001585,CUST_00794,retry,True,47723.36,1
CASE_001586,CUST_00794,retry,False,0.0,1
CASE_001587,CUST_00795,retry,False,0.0,1
CASE_001588,CUST_00796,retry,False,0.0,1
CASE_001589,CUST_00797,retry,True,16839.76,1
CASE_001590,CUST_00798,retry,True,8068.41,1
CASE_001591,CUST_00798,retry,False,0.0,1
CASE_001592,CUST_00798,retry,False,0.0,1
CASE_001593,CUST_00799,retry,False,0.0,1
CASE_001594,CUST_00799,retry,False,0.0,1
CASE_001595,CUST_00800,retry,False,0.0,1
CASE_001596,CUST_00800,retry,False,0.0,1
CASE_001597,CUST_00800,retry,False,0.0,1
CASE_001598,CUST_00801,retry,False,0.0,1
CASE_001599,CUST_00802,retry,False,0.0,1
CASE_001600,CUST_00804,retry,True,30400.86,1
CASE_001601,CUST_00806,retry,False,0.0,1
CASE_001602,CUST_00807,retry,True,17366.16,1
CASE_001603,CUST_00807,retry,False,0.0,1
CASE_001604,CUST_00810,retry,False,0.0,1
CASE_001605,CUST_00810,retry,True,26033.4,1
CASE_001606,CUST_00810,retry,False,0.0,1
CASE_001607,CUST_00811,retry,False,0.0,1
CASE_001608,CUST_00811,retry,True,4282.75,1
CASE_001609,CUST_00812,retry,False,0.0,1
CASE_001610,CUST_00812,retry,False,0.0,1
CASE_001611,CUST_00812,retry,True,32014.86,1
CASE_001612,CUST_00812,retry,True,44399.59,1
CASE_001613,CUST_00813,retry,True,6393.4,1
CASE_001614,CUST_00814,retry,False,0.0,1
CASE_001615,CUST_00815,retry,True,18873.6,1
CASE_001616,CUST_00816,retry,True,19033.29,1
CASE_001617,CUST_00816,retry,False,0.0,1
CASE_001618,CUST_00816,retry,False,0.0,1
CASE_001619,CUST_00818,retry,True,4514.93,1
CASE_001620,CUST_00819,retry,True,16214.15,1
CASE_001621,CUST_00819,retry,False,0.0,1
CASE_001622,CUST_00820,retry,False,0.0,1
CASE_001623,CUST_00822,retry,False,0.0,1
CASE_001624,CUST_00823,retry,False,0.0,1
CASE_001625,CUST_00824,retry,False,0.0,1
CASE_001626,CUST_00824,retry,True,8267.31,1
CASE_001627,CUST_00825,retry,True,12657.11,1
CASE_001628,CUST_00825,retry,True,81574.29,1
CASE_001629,CUST_00825,retry,False,0.0,1
CASE_001630,CUST_00825,retry,False,0.0,1
CASE_001631,CUST_00826,retry,True,18482.36,1
CASE_001632,CUST_00826,retry,True,14523.03,1
CASE_001633,CUST_00827,retry,True,16796.34,1
CASE_001634,CUST_00827,retry,False,0.0,1
CASE_001635,CUST_00830,retry,True,1221.59,1
CASE_001636,CUST_00830,retry,False,0.0,1
CASE_001637,CUST_00831,retry,False,0.0,1
CASE_001638,CUST_00833,retry,False,0.0,1
CASE_001639,CUST_00834,retry,False,0.0,1
CASE_001640,CUST_00834,retry,True,15249.31,1
CASE_001641,CUST_00835,retry,False,0.0,1
CASE_001642,CUST_00835,retry,False,0.0,1
CASE_001643,CUST_00835,retry,False,0.0,1
CASE_001644,CUST_00835,retry,False,0.0,1
CASE_001645,CUST_00837,retry,False,0.0,1
CASE_001646,CUST_00838,retry,True,41058.63,1
CASE_001647,CUST_00839,retry,False,0.0,1
CASE_001648,CUST_00840,retry,False,0.0,1
CASE_001649,CUST_00840,retry,True,13443.09,1
CASE_001650,CUST_00840,retry,True,5743.4,1
