case_id,customer_id,event_ids,surfaces,event_types,recovery_amount,failure_categories,dedup_status,dedup_score,case_created_at
CASE_001577,CUST_00789,PAY_001101,payment,payment_failed,32068.79,authentication_failed,independent,,2026-07-19 16:36:15.888396
CASE_001578,CUST_00790,CHK_000296,checkout,checkout_abandoned,14622.15,,independent,,2026-06-29 10:55:16.111146
CASE_001579,CUST_00790,CHK_001556,checkout,checkout_abandoned,13777.75,,independent,,2026-06-29 11:07:16.111146
CASE_001580,CUST_00790,SUB_000790,subscription,subscription_failed,11567.34,unknown_failure,independent,,2026-08-03 20:32:16.245261
CASE_001581,CUST_00792,INV_000792,invoice,invoice_overdue,21699.83,temporary_bank_failure,independent,,2026-04-08 20:32:17.038416
CASE_001582,CUST_00792,SUB_000792,subscription,subscription_failed,5492.57,authentication_failed,independent,,2026-06-28 20:32:16.245261
CASE_001583,CUST_00792,PAY_006239,payment,payment_failed,34017.87,temporary_bank_failure,independent,,2026-08-01 00:53:16.157551
CASE_001584,CUST_00793,PAY_002089,payment,payment_failed,31459.78,temporary_bank_failure,independent,,2026-08-04 10:16:15.953003
CASE_001585,CUST_00794,CHK_002168,checkout,checkout_abandoned,47723.36,,independent,,2026-07-02 04:09:16.725133
CASE_001586,CUST_00794,INV_000794,invoice,invoice_overdue,27697.88,authentication_failed,independent,,2026-08-14 20:32:17.038416
CASE_001587,CUST_00795,SUB_000795,subscription,subscription_failed,6791.19,risk_decline,independent,,2026-05-05 20:32:16.245261
CASE_001588,CUST_00796,INV_000796,invoice,invoice_overdue,40862.39,authentication_failed,independent,,2026-03-02 20:32:17.038416
CASE_001589,CUST_00797,INV_000797,invoice,invoice_overdue,16839.76,temporary_bank_failure,independent,,2026-03-22 20:32:17.038416
CASE_001590,CUST_00798,SUB_000798,subscription,subscription_failed,8068.41,temporary_bank_failure,independent,,2026-05-24 20:32:16.245261
CASE_001591,CUST_00798,CHK_003053,checkout,checkout_abandoned,31104.07,,independent,,2026-05-30 06:07:16.896640
CASE_001592,CUST_00798,CHK_002830,checkout,checkout_abandoned,28591.32,,independent,,2026-07-02 03:00:16.849634
CASE_001593,CUST_00799,SUB_000799,subscription,subscription_failed,13856.81,temporary_bank_failure,independent,,2026-04-27 20:32:16.246354
CASE_001594,CUST_00799,CHK_001473,checkout,checkout_abandoned,42569.26,,independent,,2026-06-21 10:02:16.575790
CASE_001595,CUST_00800,CHK_001795,checkout,checkout_abandoned,58377.15,,independent,,2026-06-10 18:57:16.659786
CASE_001596,CUST_00800,CHK_002659,checkout,checkout_abandoned,22547.72,,independent,,2026-07-25 12:36:16.819255
CASE_001597,CUST_00800,SUB_000800,subscription,subscription_failed,10600.16,blocked_instrument,independent,,2026-07-28 20:32:16.246354
CASE_001598,CUST_00801,CHK_001690,checkout,checkout_abandoned,2282.94,,independent,,2026-07-22 10:55:16.639852
CASE_001599,CUST_00802,CHK_000428,checkout,checkout_abandoned,70481.61,,independent,,2026-08-14 11:36:16.399673
CASE_001600,CUST_00804,PAY_006185,payment,payment_failed,30400.86,temporary_bank_failure,independent,,2026-07-19 22:17:16.153175
CASE_001601,CUST_00806,SUB_000806,subscription,subscription_failed,4822.71,temporary_bank_failure,independent,,2026-06-30 20:32:16.246354
CASE_001602,CUST_00807,PAY_004822,payment,payment_failed,17366.16,temporary_bank_failure,independent,,2026-06-24 09:50:16.091395
CASE_001603,CUST_00807,PAY_002831,payment,payment_failed,879.16,expired_instrument,independent,,2026-07-09 12:27:15.998426
CASE_001604,CUST_00810,CHK_001287,checkout,checkout_abandoned,8324.25,,independent,,2026-07-07 19:35:16.541694
CASE_001605,CUST_00810,CHK_000372,checkout,checkout_abandoned,26033.4,,independent,,2026-07-17 18:53:16.388602
CASE_001606,CUST_00810,CHK_001216,checkout,checkout_abandoned,26268.91,,independent,,2026-07-18 06:56:16.529589
CASE_001607,CUST_00811,INV_000811,invoice,invoice_overdue,18233.21,authentication_failed,independent,,2026-07-15 20:32:17.039414
CASE_001608,CUST_00811,SUB_000811,subscription,subscription_failed,4282.75,timeout,independent,,2026-08-01 20:32:16.246354
CASE_001609,CUST_00812,INV_000812,invoice,invoice_overdue,22504.41,limit_exceeded,independent,,2026-04-07 20:32:17.039414
CASE_001610,CUST_00812,SUB_000812,subscription,subscription_failed,1000.86,unknown_failure,independent,,2026-05-28 20:32:16.246354
CASE_001611,CUST_00812,PAY_006526,payment,payment_failed,32014.86,timeout,independent,,2026-06-06 23:29:16.172026
CASE_001612,CUST_00812,PAY_000905,payment,payment_failed,44399.59,temporary_bank_failure,independent,,2026-06-07 16:48:15.872191
CASE_001613,CUST_00813,SUB_000813,subscription,subscription_failed,6393.4,temporary_bank_failure,independent,,2026-05-04 20:32:16.246354
CASE_001614,CUST_00814,SUB_000814,subscription,subscription_failed,7309.43,insufficient_funds,independent,,2026-06-24 20:32:16.246354
CASE_001615,CUST_00815,INV_000815,invoice,invoice_overdue,18873.6,insufficient_funds,independent,,2026-06-16 20:32:17.039414
CASE_001616,CUST_00816,PAY_005749,payment,payment_failed,19033.29,timeout,independent,,2026-06-13 18:33:16.130946
CASE_001617,CUST_00816,PAY_004684,payment,payment_failed,33868.0,limit_exceeded,independent,,2026-08-14 20:22:16.084614
CASE_001618,CUST_00816,CHK_002725,checkout,checkout_abandoned,1749.76,,independent,,2026-08-17 11:03:16.834205
CASE_001619,CUST_00818,CHK_002038,checkout,checkout_abandoned,4514.93,,independent,,2026-06-22 19:51:16.701377
CASE_001620,CUST_00819,SUB_000819,subscription,subscription_failed,16214.15,temporary_bank_failure,independent,,2026-04-21 20:32:16.246354
CASE_001621,CUST_00819,INV_000819,invoice,invoice_overdue,23306.6,insufficient_funds,independent,,2026-06-03 20:32:17.039414
CASE_001622,CUST_00820,PAY_006540,payment,payment_failed,10887.35,blocked_instrument,independent,,2026-07-06 07:35:16.172026
CASE_001623,CUST_00822,PAY_006058,payment,payment_failed,10209.03,authentication_failed,independent,,2026-08-11 16:50:16.144429
CASE_001624,CUST_00823,CHK_001792,checkout,checkout_abandoned,42287.96,,independent,,2026-06-21 05:25:16.659786
CASE_001625,CUST_00824,SUB_000824,subscription,subscription_failed,4221.24,insufficient_funds,independent,,2026-06-01 20:32:16.247447
CASE_001626,CUST_00824,CHK_000442,checkout,checkout_abandoned,8267.31,,independent,,2026-07-17 07:48:16.399673
CASE_001627,CUST_00825,SUB_000825,subscription,subscription_failed,12657.11,authentication_failed,independent,,2026-03-02 20:32:16.247447
CASE_001628,CUST_00825,CHK_002397,checkout,checkout_abandoned,81574.29,,independent,,2026-08-11 02:36:15.900175
CASE_001629,CUST_00825,CHK_001506,checkout,checkout_abandoned,78945.28,,independent,,2026-08-11 02:57:15.900175
CASE_001630,CUST_00825,CHK_001362,checkout,checkout_abandoned,32520.95,,independent,,2026-08-22 06:29:16.554896
CASE_001631,CUST_00826,PAY_000393,payment,payment_failed,18482.36,temporary_bank_failure,independent,,2026-08-06 06:41:15.814057
CASE_001632,CUST_00826,PAY_000290,payment,payment_failed,14523.03,temporary_bank_failure,independent,,2026-08-15 10:46:15.808261
CASE_001633,CUST_00827,CHK_002939,checkout,checkout_abandoned,16796.34,,independent,,2026-06-19 20:56:16.869450
CASE_001634,CUST_00827,SUB_000827,subscription,subscription_failed,4780.56,expired_instrument,independent,,2026-07-06 20:32:16.247447
CASE_001635,CUST_00830,PAY_001087,payment,payment_failed,1221.59,unknown_failure,independent,,2026-08-06 10:11:15.888396
CASE_001636,CUST_00830,CHK_003482,checkout,checkout_abandoned,18105.2,,independent,,2026-08-21 14:00:16.076723
CASE_001637,CUST_00831,CHK_001317,checkout,checkout_abandoned,24740.59,,independent,,2026-07-31 10:36:16.545020
CASE_001638,CUST_00833,CHK_000965,checkout,checkout_abandoned,21842.39,,independent,,2026-06-22 21:31:16.486648
CASE_001639,CUST_00834,PAY_001612,payment,payment_failed,10579.59,blocked_instrument,independent,,2026-06-15 16:55:15.923528
CASE_001640,CUST_00834,PAY_004228,payment,payment_failed,15249.31,temporary_bank_failure,independent,,2026-06-21 19:13:16.064741
CASE_001641,CUST_00835,CHK_002053,checkout,checkout_abandoned,42390.09,,independent,,2026-06-14 22:16:16.703564
CASE_001642,CUST_00835,PAY_004246,payment,payment_failed,2441.8,unknown_failure,independent,,2026-07-16 14:36:16.065831
CASE_001643,CUST_00835,INV_000835,invoice,invoice_overdue,22757.92,unknown_failure,independent,,2026-08-14 20:32:17.040421
CASE_001644,CUST_00835,PAY_003036,payment,payment_failed,2699.42,authentication_failed,independent,,2026-08-24 17:33:16.012832
CASE_001645,CUST_00837,CHK_001422,checkout,checkout_abandoned,43010.21,,independent,,2026-07-15 01:20:16.570302
CASE_001646,CUST_00838,CHK_002311,checkout,checkout_abandoned,41058.63,,independent,,2026-06-11 01:23:16.749273
CASE_001647,CUST_00839,INV_000839,invoice,invoice_overdue,44618.51,unknown_failure,independent,,2026-05-31 20:32:17.040421
CASE_001648,CUST_00840,CHK_002852,checkout,checkout_abandoned,42140.46,,independent,,2026-08-07 18:07:16.854035
CASE_001649,CUST_00840,PAY_004939,payment,payment_failed,13443.09,temporary_bank_failure,independent,,2026-08-16 06:27:16.095770
CASE_001650,CUST_00840,SUB_000840,subscription,subscription_failed,5743.4,limit_exceeded,independent,,2026-08-25 20:32:16.247447
CASE_001651,CUST_00841,PAY_002974,payment,payment_failed,34270.56,timeout,independent,,2026-05-30 12:49:16.010236
CASE_001652,CUST_00841,INV_000841,invoice,invoice_overdue,49168.29,insufficient_funds,independent,,2026-07-01 20:32:17.040421
CASE_001653,CUST_00842,PAY_005514,payment,payment_failed,22876.47,insufficient_funds,independent,,2026-06-27 09:11:16.121098
CASE_001654,CUST_00843,CHK_003387,checkout,checkout_abandoned,44414.16,,independent,,2026-06-15 23:47:16.966884
CASE_001655,CUST_00844,PAY_005961,payment,payment_failed,42305.73,temporary_bank_failure,independent,,2026-06-21 06:06:16.141149
CASE_001656,CUST_00844,CHK_002868,checkout,checkout_abandoned,21523.01,,independent,,2026-08-23 05:54:16.856233
CASE_001657,CUST_00845,INV_000845,invoice,invoice_overdue,66731.08,insufficient_funds,independent,,2026-06-30 20:32:17.040421
CASE_001658,CUST_00845,CHK_002979,checkout,checkout_abandoned,26036.81,,independent,,2026-07-23 00:26:16.874941
CASE_001659,CUST_00845,PAY_006295,payment,payment_failed,22003.14,temporary_bank_failure,independent,,2026-08-02 10:36:16.161644
CASE_001660,CUST_00845,CHK_000097,checkout,checkout_abandoned,4270.9,,independent,,2026-08-19 15:11:16.333840
CASE_001661,CUST_00846,CHK_001324,checkout,checkout_abandoned,31353.2,,independent,,2026-07-09 21:39:16.546122
CASE_001662,CUST_00846,CHK_000629,checkout,checkout_abandoned,30230.59,,independent,,2026-08-22 01:10:16.431587
CASE_001663,CUST_00847,INV_000847,invoice,invoice_overdue,12342.15,blocked_instrument,independent,,2026-07-02 20:32:17.040421
CASE_001664,CUST_00847,PAY_005576,payment,payment_failed,3590.6,temporary_bank_failure,independent,,2026-07-08 14:11:16.123281
CASE_001665,CUST_00848,CHK_002667,checkout,checkout_abandoned,32696.42,,independent,,2026-06-20 20:30:16.820252
CASE_001666,CUST_00848,CHK_002760,checkout,checkout_abandoned,18459.93,,independent,,2026-06-23 22:19:15.867714
CASE_001667,CUST_00848,PAY_005763,payment,payment_failed,42805.79,timeout,independent,,2026-07-21 02:47:16.130946
CASE_001668,CUST_00848,PAY_000716,payment,payment_failed,11576.74,timeout,independent,,2026-08-24 12:44:15.863198
CASE_001669,CUST_00849,CHK_000841,checkout,checkout_abandoned,35244.95,,independent,,2026-05-27 08:39:16.466831
CASE_001670,CUST_00849,PAY_000225,payment,payment_failed,43112.22,authentication_failed,independent,,2026-06-14 02:27:15.803512
CASE_001671,CUST_00849,CHK_001863,checkout,checkout_abandoned,26570.93,,independent,,2026-07-28 18:59:16.097955
CASE_001672,CUST_00851,CHK_000750,checkout,checkout_abandoned,43697.02,,independent,,2026-07-14 10:28:16.453581
CASE_001673,CUST_00854,CHK_000452,checkout,checkout_abandoned,36324.35,,independent,,2026-06-08 08:33:16.401707
CASE_001674,CUST_00855,CHK_000911,checkout,checkout_abandoned,47218.46,,independent,,2026-06-03 17:00:16.475629
CASE_001675,CUST_00855,CHK_003293,checkout,checkout_abandoned,44147.22,,independent,,2026-06-23 10:24:16.947276
CASE_001676,CUST_00855,CHK_003187,checkout,checkout_abandoned,56080.01,,independent,,2026-07-28 01:58:16.928369
CASE_001677,CUST_00856,CHK_000314,checkout,checkout_abandoned,35279.0,,independent,,2026-06-18 04:54:16.374734
CASE_001678,CUST_00856,PAY_003101,payment,payment_failed,45407.32,insufficient_funds,independent,,2026-06-27 16:44:16.016001
CASE_001679,CUST_00859,INV_000859,invoice,invoice_overdue,21318.09,expired_instrument,independent,,2026-05-31 20:32:17.041600
CASE_001680,CUST_00860,CHK_000620,checkout,checkout_abandoned,17252.52,,independent,,2026-06-06 15:08:16.430481
CASE_001681,CUST_00860,PAY_006513,payment,payment_failed,28651.55,expired_instrument,independent,,2026-08-08 19:19:16.170924
CASE_001682,CUST_00861,PAY_000370,payment,payment_failed,14356.81,timeout,independent,,2026-08-15 16:29:15.812958
CASE_001683,CUST_00863,CHK_000519,checkout,checkout_abandoned,6723.99,,independent,,2026-06-13 21:40:16.412465
CASE_001684,CUST_00864,INV_000864,invoice,invoice_overdue,53233.47,insufficient_funds,independent,,2026-04-11 20:32:17.041600
CASE_001685,CUST_00866,CHK_003224,checkout,checkout_abandoned,21398.26,,independent,,2026-06-05 12:56:16.936037
CASE_001686,CUST_00866,PAY_002608,payment,payment_failed,16723.83,insufficient_funds,independent,,2026-06-11 05:52:15.984985
CASE_001687,CUST_00866,PAY_002494,payment,payment_failed,37648.18,temporary_bank_failure,independent,,2026-08-13 13:12:15.978702
CASE_001688,CUST_00867,CHK_002111,checkout,checkout_abandoned,48028.46,,independent,,2026-06-27 13:47:16.715819
CASE_001689,CUST_00868,INV_000868,invoice,invoice_overdue,32711.61,expired_instrument,independent,,2026-05-23 20:32:17.042612
CASE_001690,CUST_00868,PAY_006634,payment,payment_failed,22568.78,limit_exceeded,independent,,2026-06-04 07:27:16.176411
CASE_001691,CUST_00869,PAY_001727,payment,payment_failed,3342.81,expired_instrument,independent,,2026-06-07 11:53:15.930673
CASE_001692,CUST_00870,PAY_000353,payment,payment_failed,30850.59,temporary_bank_failure,independent,,2026-06-12 08:45:15.811865
CASE_001693,CUST_00871,PAY_001996,payment,payment_failed,46441.19,temporary_bank_failure,independent,,2026-06-14 07:58:15.949016
CASE_001694,CUST_00871,CHK_002121,checkout,checkout_abandoned,26552.09,,independent,,2026-07-11 23:09:16.154267
CASE_001695,CUST_00871,CHK_003210,checkout,checkout_abandoned,25954.75,,independent,,2026-07-12 00:11:16.154267
CASE_001696,CUST_00872,PAY_000648,payment,payment_failed,28738.8,insufficient_funds,independent,,2026-06-09 19:14:15.858179
CASE_001697,CUST_00874,CHK_000441,checkout,checkout_abandoned,2053.8,,independent,,2026-07-18 05:10:16.399673
CASE_001698,CUST_00875,CHK_000183,checkout,checkout_abandoned,11405.88,,independent,,2026-06-13 10:34:16.346147
CASE_001699,CUST_00876,CHK_003071,checkout,checkout_abandoned,88692.38,,independent,,2026-06-16 06:30:16.164348
CASE_001700,CUST_00876,SUB_000876,subscription,subscription_failed,9046.4,timeout,independent,,2026-06-22 20:32:16.248542
CASE_001701,CUST_00877,PAY_005008,payment,payment_failed,27405.14,temporary_bank_failure,independent,,2026-06-30 09:41:16.099054
CASE_001702,CUST_00877,INV_000877,invoice,invoice_overdue,26807.83,limit_exceeded,independent,,2026-07-20 20:32:17.043608
CASE_001703,CUST_00878,CHK_000653,checkout,checkout_abandoned,8139.6,,independent,,2026-07-16 05:40:16.434884
CASE_001704,CUST_00878,CHK_002039,checkout,checkout_abandoned,20438.26,,independent,,2026-07-24 00:17:16.701377
CASE_001705,CUST_00878,PAY_000241,payment,payment_failed,8906.36,risk_decline,independent,,2026-08-25 19:16:15.803512
CASE_001706,CUST_00879,CHK_000814,checkout,checkout_abandoned,94164.53,,independent,,2026-06-28 00:23:16.463545
CASE_001707,CUST_00880,INV_000880,invoice,invoice_overdue,3783.13,insufficient_funds,independent,,2026-05-12 20:32:17.043608
CASE_001708,CUST_00880,PAY_005911,payment,payment_failed,15641.36,unknown_failure,independent,,2026-06-13 07:41:16.138958
CASE_001709,CUST_00880,CHK_002582,checkout,checkout_abandoned,17120.98,,independent,,2026-07-17 08:04:16.803308
CASE_001710,CUST_00881,PAY_005341,payment,payment_failed,17438.23,insufficient_funds,independent,,2026-06-28 07:46:16.113335
CASE_001711,CUST_00882,PAY_002799,payment,payment_failed,47502.12,timeout,independent,,2026-06-13 20:31:15.996401
CASE_001712,CUST_00883,INV_000883,invoice,invoice_overdue,27079.41,risk_decline,independent,,2026-03-14 20:32:17.044660
CASE_001713,CUST_00884,SUB_000884,subscription,subscription_failed,11618.81,authentication_failed,independent,,2026-05-07 20:32:16.249565
CASE_001714,CUST_00884,CHK_002410,checkout,checkout_abandoned,8642.79,,independent,,2026-08-08 19:30:16.770418
CASE_001715,CUST_00885,SUB_000885,subscription,subscription_failed,11333.74,expired_instrument,independent,,2026-06-02 20:32:16.249565
CASE_001716,CUST_00885,PAY_006454,payment,payment_failed,15012.8,unknown_failure,independent,,2026-06-09 19:33:16.168737
CASE_001717,CUST_00885,CHK_003341,checkout,checkout_abandoned,6030.68,,independent,,2026-06-15 20:35:16.956146
CASE_001718,CUST_00885,CHK_001856,checkout,checkout_abandoned,15648.86,,independent,,2026-06-27 00:52:16.672296
CASE_001719,CUST_00885,PAY_002527,payment,payment_failed,48998.69,unknown_failure,independent,,2026-07-23 18:34:15.980696
CASE_001720,CUST_00885,CHK_001096,checkout,checkout_abandoned,35678.67,,independent,,2026-08-23 16:26:16.505357
CASE_001721,CUST_00886,SUB_000886,subscription,subscription_failed,3533.0,insufficient_funds,independent,,2026-06-25 20:32:16.249565
CASE_001722,CUST_00887,CHK_001260,checkout,checkout_abandoned,76055.87,,independent,,2026-06-05 23:12:16.536156
CASE_001723,CUST_00889,SUB_000889,subscription,subscription_failed,13972.63,limit_exceeded,independent,,2026-05-30 20:32:16.249565
CASE_001724,CUST_00889,PAY_006655,payment,payment_failed,4480.17,temporary_bank_failure,independent,,2026-06-01 15:42:16.177504
CASE_001725,CUST_00889,CHK_003327,checkout,checkout_abandoned,14472.28,,independent,,2026-08-14 21:19:16.952724
CASE_001726,CUST_00891,INV_000891,invoice,invoice_overdue,30187.57,insufficient_funds,independent,,2026-04-29 20:32:17.044660
CASE_001727,CUST_00891,PAY_006844,payment,payment_failed,37470.7,insufficient_funds,independent,,2026-05-30 05:47:16.185492
CASE_001728,CUST_00891,CHK_000864,checkout,checkout_abandoned,7182.25,,independent,,2026-07-07 19:33:16.467924
CASE_001729,CUST_00891,CHK_000619,checkout,checkout_abandoned,36428.55,,independent,,2026-07-12 17:40:16.430481
CASE_001730,CUST_00893,PAY_004589,payment,payment_failed,37451.06,insufficient_funds,independent,,2026-07-07 15:13:16.081333
CASE_001731,CUST_00894,PAY_003052,payment,payment_failed,42724.82,insufficient_funds,independent,,2026-07-11 00:03:16.013893
CASE_001732,CUST_00898,PAY_001525,payment,payment_failed,22801.32,risk_decline,independent,,2026-05-29 22:23:15.914951
CASE_001733,CUST_00898,CHK_002538,checkout,checkout_abandoned,13149.7,,independent,,2026-06-02 08:29:16.797328
CASE_001734,CUST_00898,PAY_001296,payment,payment_failed,25295.33,insufficient_funds,independent,,2026-06-19 00:52:15.898119
CASE_001735,CUST_00898,PAY_002440,payment,payment_failed,35106.8,authentication_failed,independent,,2026-06-20 18:30:15.973719
CASE_001736,CUST_00898,PAY_003435,payment,payment_failed,8263.37,unknown_failure,independent,,2026-08-03 07:59:16.030632
CASE_001737,CUST_00898,PAY_003223,payment,payment_failed,29764.16,insufficient_funds,independent,,2026-08-04 08:45:16.020411
CASE_001738,CUST_00899,SUB_000899,subscription,subscription_failed,13403.64,temporary_bank_failure,independent,,2026-03-05 20:32:16.249565
CASE_001739,CUST_00899,CHK_003034,checkout,checkout_abandoned,43584.78,,independent,,2026-06-12 05:52:16.888913
CASE_001740,CUST_00899,PAY_004845,payment,payment_failed,3398.75,blocked_instrument,independent,,2026-06-14 15:34:16.092492
CASE_001741,CUST_00899,CHK_000877,checkout,checkout_abandoned,10470.7,,independent,,2026-06-17 09:20:16.471212
CASE_001742,CUST_00899,CHK_001637,checkout,checkout_abandoned,15105.86,,independent,,2026-06-23 13:56:16.630883
CASE_001743,CUST_00899,CHK_002623,checkout,checkout_abandoned,44478.63,,independent,,2026-07-21 07:03:16.812278
CASE_001744,CUST_00900,INV_000900,invoice,invoice_overdue,57228.59,authentication_failed,independent,,2026-06-19 20:32:17.045656
CASE_001745,CUST_00903,PAY_000062,payment,payment_failed,15291.49,insufficient_funds,independent,,2026-06-23 02:52:15.793269
CASE_001746,CUST_00903,CHK_003462,checkout,checkout_abandoned,8707.08,,independent,,2026-07-28 07:22:16.981360
CASE_001747,CUST_00903,SUB_000903,subscription,subscription_failed,14395.74,temporary_bank_failure,independent,,2026-07-31 20:32:16.249565
CASE_001748,CUST_00903,PAY_001307,payment,payment_failed,49657.62,expired_instrument,independent,,2026-08-21 23:57:15.899131
CASE_001749,CUST_00904,PAY_001410,payment,payment_failed,36590.05,temporary_bank_failure,independent,,2026-06-18 18:03:15.904164
CASE_001750,CUST_00905,PAY_001712,payment,payment_failed,10488.41,temporary_bank_failure,independent,,2026-05-30 03:50:15.929677
CASE_001751,CUST_00905,CHK_003025,checkout,checkout_abandoned,2619.68,,independent,,2026-07-10 11:44:16.886725
CASE_001752,CUST_00905,PAY_002525,payment,payment_failed,15128.17,unknown_failure,independent,,2026-08-24 21:43:15.980696
CASE_001753,CUST_00906,CHK_001006,checkout,checkout_abandoned,8711.2,,independent,,2026-06-20 00:03:16.491104
CASE_001754,CUST_00907,CHK_000646,checkout,checkout_abandoned,9694.29,,independent,,2026-05-28 00:10:16.433788
CASE_001755,CUST_00907,PAY_004291,payment,payment_failed,26668.21,insufficient_funds,independent,,2026-05-28 06:36:16.068024
CASE_001756,CUST_00908,SUB_000908,subscription,subscription_failed,17124.52,authentication_failed,independent,,2026-04-06 20:32:16.250736
CASE_001757,CUST_00909,CHK_001469,checkout,checkout_abandoned,43563.64,,independent,,2026-07-13 03:55:16.575790
CASE_001758,CUST_00910,INV_000910,invoice,invoice_overdue,24143.8,temporary_bank_failure,independent,,2026-08-04 20:32:17.046652
CASE_001759,CUST_00910,PAY_001594,payment,payment_failed,31345.86,insufficient_funds,independent,,2026-08-09 13:51:15.923528
CASE_001760,CUST_00911,PAY_001148,payment,payment_failed,42594.63,authentication_failed,independent,,2026-06-13 14:21:15.890862
CASE_001761,CUST_00913,INV_000913,invoice,invoice_overdue,71651.87,limit_exceeded,independent,,2026-05-22 20:32:17.046652
CASE_001762,CUST_00913,PAY_003892,payment,payment_failed,23672.75,insufficient_funds,independent,,2026-06-24 14:00:16.050771
CASE_001763,CUST_00914,PAY_001427,payment,payment_failed,35193.85,expired_instrument,independent,,2026-06-14 10:37:15.905161
CASE_001764,CUST_00915,PAY_001514,payment,payment_failed,11908.14,insufficient_funds,independent,,2026-08-21 16:44:15.913792
CASE_001765,CUST_00917,CHK_003276,checkout,checkout_abandoned,8715.05,,independent,,2026-07-11 16:18:16.945160
CASE_001766,CUST_00917,CHK_000448,checkout,checkout_abandoned,12394.05,,independent,,2026-08-13 02:08:16.400690
CASE_001767,CUST_00918,CHK_002405,checkout,checkout_abandoned,35998.96,,independent,,2026-05-29 13:58:16.769422
CASE_001768,CUST_00918,PAY_006208,payment,payment_failed,11078.07,insufficient_funds,independent,,2026-07-01 01:03:16.155366
CASE_001769,CUST_00919,PAY_002081,payment,payment_failed,36691.52,insufficient_funds,independent,,2026-08-06 03:51:15.953003
CASE_001770,CUST_00921,INV_000921,invoice,invoice_overdue,18430.82,timeout,independent,,2026-07-06 20:32:17.046652
CASE_001771,CUST_00922,CHK_001310,checkout,checkout_abandoned,23804.92,,independent,,2026-08-01 04:14:16.545020
CASE_001772,CUST_00923,PAY_000778,payment,payment_failed,34733.17,insufficient_funds,independent,,2026-07-14 17:25:15.865396
CASE_001773,CUST_00924,SUB_000924,subscription,subscription_failed,12040.16,limit_exceeded,independent,,2026-03-10 20:32:16.250736
CASE_001774,CUST_00925,SUB_000925,subscription,subscription_failed,10016.48,temporary_bank_failure,independent,,2026-07-18 20:32:16.250736
CASE_001775,CUST_00925,PAY_004429,payment,payment_failed,10694.33,insufficient_funds,independent,,2026-08-01 12:02:16.073506
CASE_001776,CUST_00925,CHK_002205,checkout,checkout_abandoned,47043.19,,independent,,2026-08-19 18:40:16.731403
CASE_001777,CUST_00927,PAY_006332,payment,payment_failed,9761.19,timeout,independent,,2026-07-26 16:50:16.163150
CASE_001778,CUST_00928,INV_000928,invoice,invoice_overdue,52203.74,insufficient_funds,independent,,2026-06-12 20:32:17.047649
CASE_001779,CUST_00928,PAY_006957,payment,payment_failed,20435.56,authentication_failed,independent,,2026-06-17 15:56:16.190976
CASE_001780,CUST_00929,INV_000929,invoice,invoice_overdue,142326.87,insufficient_funds,independent,,2026-04-28 20:32:17.047649
CASE_001781,CUST_00930,PAY_003024,payment,payment_failed,25352.02,expired_instrument,independent,,2026-07-06 14:55:16.011817
CASE_001782,CUST_00932,PAY_006520,payment,payment_failed,38185.4,timeout,independent,,2026-06-13 09:26:16.172026
CASE_001783,CUST_00933,SUB_000933,subscription,subscription_failed,11252.51,insufficient_funds,independent,,2026-05-22 20:32:16.251830
CASE_001784,CUST_00934,SUB_000934,subscription,subscription_failed,6106.26,authentication_failed,independent,,2026-03-29 20:32:16.251830
CASE_001785,CUST_00934,CHK_002436,checkout,checkout_abandoned,31185.52,,independent,,2026-05-30 10:39:16.776399
CASE_001786,CUST_00934,PAY_001846,payment,payment_failed,24630.39,risk_decline,independent,,2026-06-21 22:04:15.939046
CASE_001787,CUST_00936,PAY_006334,payment,payment_failed,26482.78,authentication_failed,independent,,2026-06-07 08:44:16.163150
CASE_001788,CUST_00939,INV_000939,invoice,invoice_overdue,53732.84,insufficient_funds,independent,,2026-07-20 20:32:17.048645
CASE_001789,CUST_00939,SUB_000939,subscription,subscription_failed,23557.94,limit_exceeded,independent,,2026-08-03 20:32:16.251830
CASE_001790,CUST_00940,CHK_002819,checkout,checkout_abandoned,11918.41,,independent,,2026-05-29 04:41:16.849634
CASE_001791,CUST_00941,INV_000941,invoice,invoice_overdue,23696.77,unknown_failure,independent,,2026-08-20 20:32:17.048645
CASE_001792,CUST_00942,INV_000942,invoice,invoice_overdue,16272.46,insufficient_funds,independent,,2026-04-23 20:32:17.048645
CASE_001793,CUST_00942,CHK_003291,checkout,checkout_abandoned,4419.25,,independent,,2026-06-05 11:23:16.947276
CASE_001794,CUST_00942,PAY_005740,payment,payment_failed,6324.54,temporary_bank_failure,independent,,2026-07-22 02:15:16.130946
CASE_001795,CUST_00943,CHK_000201,checkout,checkout_abandoned,24914.34,,independent,,2026-06-24 13:03:16.348340
CASE_001796,CUST_00943,PAY_004650,payment,payment_failed,56173.87,risk_decline,independent,,2026-08-25 09:26:16.083515
CASE_001797,CUST_00944,INV_000944,invoice,invoice_overdue,66193.72,authentication_failed,independent,,2026-06-20 20:32:17.048645
CASE_001798,CUST_00946,CHK_002894,checkout,checkout_abandoned,16787.1,,independent,,2026-07-26 01:06:16.860636
CASE_001799,CUST_00946,SUB_000946,subscription,subscription_failed,5750.56,risk_decline,independent,,2026-08-04 20:32:16.251830
CASE_001800,CUST_00947,SUB_000947,subscription,subscription_failed,3730.8,temporary_bank_failure,independent,,2026-03-12 20:32:16.251830
